,,,1.25mgL,10000,1000,100
10000,13,-7
11000,15,-9
12000,6,0
13000,5,0
14000,10,-5
15000,10,-6
16000,8,-2
17000,7,-2
18000,5,-3
19000,10,-6
20000,6,6
21000,7,0
22000,7,-2
23000,8,-1
24000,8,2
25000,7,-1
26000,7,1
27000,8,-2
28000,12,7
29000,9,3
30000,9,3
31000,10,1
32000,11,5
33000,9,6
34000,11,3
35000,11,6
36000,11,8
37000,11,7
38000,16,8
39000,12,5
40000,16,8
41000,12,6
42000,10,5
43000,10,9
44000,13,10
45000,17,7
46000,18,9
47000,15,8
48000,17,11
49000,15,9
50000,15,10
51000,16,11
52000,17,11
53000,20,13
54000,17,14
55000,18,13
56000,17,10
57000,16,13
58000,13,16
59000,21,15
60000,17,15
61000,16,14
62000,17,16
63000,20,16
64000,20,15
65000,17,17
66000,20,17
67000,17,19
68000,19,16
69000,18,20
70000,18,19
71000,19,19
72000,19,21
73000,18,20
74000,21,19
75000,18,19
76000,20,21
77000,18,22
78000,17,22
79000,19,23
80000,18,23
81000,18,22
82000,17,24
83000,18,25
84000,17,24
85000,17,25
86000,16,22
87000,20,27
88000,18,27
89000,18,27
90000,17,26
91000,13,24
92000,17,29
93000,18,31
94000,15,31
95000,15,30
96000,18,30
97000,18,31
98000,16,31
99000,13,32
100000,15,34
101000,15,34
102000,16,36
103000,15,36
104000,17,35
105000,17,34
106000,17,35
107000,15,37
108000,13,38
