#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4h2po4_12,20.0,10,10,100,4,1,1,2.1262532186430624e-09,mgL
freq, real, imaginary, concentration
10,32353,10,0.625
20,31992,20,0.625
30,31585,30,0.625
40,31162,40,0.625
50,30729,50,0.625
60,30294,60,0.625
70,29849,70,0.625
80,29396,80,0.625
90,28937,90,0.625
100,28469,100,0.625
110,27988,110,0.625
120,27496,120,0.625
130,26985,130,0.625
140,26463,140,0.625
150,25915,150,0.625
160,25352,160,0.625
170,24770,170,0.625
180,24172,180,0.625
190,23551,190,0.625
200,22913,200,0.625
210,22257,210,0.625
220,21579,220,0.625
230,20889,230,0.625
240,20177,240,0.625
250,19450,250,0.625
260,18711,260,0.625
270,17955,270,0.625
280,17188,280,0.625
290,16402,290,0.625
300,15612,300,0.625
310,14802,310,0.625
320,13985,320,0.625
330,13167,330,0.625
340,12330,340,0.625
350,11493,350,0.625
360,10644,360,0.625
370,9793,370,0.625
380,8935,380,0.625
390,8075,390,0.625
400,7211,400,0.625
410,6347,410,0.625
420,5483,420,0.625
430,4617,430,0.625
440,3759,440,0.625
450,2898,450,0.625
460,2042,460,0.625
470,1191,470,0.625
480,347,480,0.625
490,-498,490,0.625
500,-1317,500,0.625
510,-2140,510,0.625
520,-2959,520,0.625
530,-3758,530,0.625
540,-4545,540,0.625
550,-5319,550,0.625
560,-6080,560,0.625
570,-6832,570,0.625
580,-7551,580,0.625
590,-8264,590,0.625
600,-8950,600,0.625
610,-9633,610,0.625
620,-10287,620,0.625
630,-10919,630,0.625
640,-11530,640,0.625
650,-12116,650,0.625
660,-12682,660,0.625
670,-13221,670,0.625
680,-13733,680,0.625
690,-14221,690,0.625
700,-14687,700,0.625
710,-15120,710,0.625
720,-15528,720,0.625
730,-15905,730,0.625
740,-16260,740,0.625
750,-16579,750,0.625
760,-16881,760,0.625
770,-17152,770,0.625
780,-17388,780,0.625
790,-17598,790,0.625
800,-17785,800,0.625
810,-17938,810,0.625
820,-18064,820,0.625
830,-18163,830,0.625
840,-18232,840,0.625
850,-18271,850,0.625
860,-18291,860,0.625
870,-18278,870,0.625
880,-18250,880,0.625
890,-18179,890,0.625
900,-18100,900,0.625
910,-17990,910,0.625
920,-17859,920,0.625
930,-17705,930,0.625
940,-17527,940,0.625
950,-17329,950,0.625
960,-17114,960,0.625
970,-16879,970,0.625
980,-16627,980,0.625
