,,,2.5mgL,10000,1000,100
10000,14,-7
11000,16,-9
12000,7,-1
13000,6,0
14000,10,-4
15000,12,-6
16000,8,-2
17000,8,0
18000,10,-1
19000,11,-4
20000,8,2
21000,9,5
22000,8,-2
23000,11,0
24000,10,1
25000,11,-1
26000,11,2
27000,9,0
28000,11,7
29000,12,4
30000,12,4
31000,10,4
32000,15,7
33000,13,6
34000,11,6
35000,15,5
36000,16,9
37000,12,7
38000,19,8
39000,18,8
40000,19,8
41000,17,8
42000,16,7
43000,15,7
44000,22,13
45000,21,10
46000,21,11
47000,18,10
48000,22,11
49000,20,12
50000,20,12
51000,20,11
52000,22,12
53000,25,15
54000,21,15
55000,21,13
56000,25,17
57000,21,16
58000,21,16
59000,24,16
60000,23,18
61000,22,14
62000,22,19
63000,23,18
64000,25,16
65000,25,19
66000,24,20
67000,22,20
68000,24,21
69000,23,24
70000,25,23
71000,25,24
72000,23,27
73000,25,26
74000,25,25
75000,22,25
76000,25,27
77000,24,27
78000,23,27
79000,23,28
80000,23,29
81000,24,32
82000,25,29
83000,23,30
84000,22,32
85000,23,31
86000,19,31
87000,24,35
88000,22,34
89000,23,36
90000,21,37
91000,22,35
92000,23,37
93000,24,37
94000,21,38
95000,20,39
96000,22,40
97000,24,40
98000,20,41
99000,18,42
100000,22,43
101000,23,42
102000,19,42
103000,19,42
104000,22,46
105000,19,45
106000,18,44
107000,18,47
108000,19,46
