,,,5mgL,10000,1000,100
10000,15,-8
11000,17,-10
12000,8,-3
13000,6,0
14000,11,-5
15000,12,-6
16000,7,-1
17000,11,-1
18000,10,-1
19000,11,-6
20000,8,4
21000,10,2
22000,11,-1
23000,11,-2
24000,12,0
25000,13,0
26000,12,2
27000,14,1
28000,13,6
29000,13,3
30000,16,4
31000,15,3
32000,18,5
33000,19,7
34000,18,3
35000,17,6
36000,21,11
37000,15,6
38000,21,7
39000,19,7
40000,22,9
41000,21,9
42000,18,7
43000,20,14
44000,23,10
45000,24,10
46000,22,11
47000,20,12
48000,24,11
49000,23,12
50000,22,11
51000,24,13
52000,24,15
53000,24,21
54000,23,17
55000,25,17
56000,27,14
57000,24,17
58000,24,20
59000,27,18
60000,25,18
61000,27,18
62000,24,20
63000,29,18
64000,28,20
65000,28,25
66000,26,24
67000,26,24
68000,27,23
69000,26,25
70000,28,24
71000,26,29
72000,27,28
73000,27,28
74000,26,31
75000,29,28
76000,28,28
77000,28,30
78000,27,32
79000,27,32
80000,27,33
81000,26,32
82000,26,34
83000,25,33
84000,27,34
85000,27,36
86000,25,34
87000,28,40
88000,26,39
89000,28,39
90000,25,39
91000,23,38
92000,27,42
93000,28,42
94000,25,41
95000,24,44
96000,26,45
97000,24,47
98000,26,47
99000,22,49
100000,24,47
101000,23,45
102000,23,49
103000,25,49
104000,23,52
105000,23,52
106000,22,54
107000,25,53
108000,23,53
