,,,DIwater,10000,1000,100
10000,14,-7
11000,15,-10
12000,7,-1
13000,4,0
14000,8,-4
15000,8,-4
16000,6,-4
17000,8,-2
18000,9,-2
19000,10,-4
20000,7,4
21000,7,0
22000,8,-1
23000,7,0
24000,6,2
25000,10,3
26000,9,2
27000,11,0
28000,8,5
29000,9,3
30000,10,1
31000,10,2
32000,8,5
33000,10,4
34000,10,4
35000,10,3
36000,14,7
37000,13,7
38000,12,6
39000,12,5
40000,14,6
41000,13,7
42000,10,5
43000,13,10
44000,16,10
45000,12,8
46000,16,10
47000,15,10
48000,18,10
49000,15,9
50000,17,11
51000,16,10
52000,16,9
53000,17,9
54000,15,11
55000,17,11
56000,17,11
57000,17,14
58000,14,13
59000,17,13
60000,17,15
61000,20,14
62000,17,16
63000,18,14
64000,19,14
65000,21,17
66000,17,16
67000,21,17
68000,19,17
69000,18,19
70000,18,18
71000,17,20
72000,18,22
73000,18,21
74000,20,20
75000,18,20
76000,19,22
77000,18,21
78000,20,21
79000,18,22
80000,19,23
81000,17,24
82000,16,25
83000,20,24
84000,19,25
85000,18,25
86000,13,24
87000,17,29
88000,18,28
89000,17,29
90000,15,28
91000,13,28
92000,17,29
93000,17,29
94000,17,29
95000,15,29
96000,17,31
97000,17,32
98000,14,33
99000,14,31
100000,17,34
101000,14,33
102000,16,34
103000,16,34
104000,18,34
105000,16,35
106000,12,39
107000,16,38
108000,14,36
