,,,0.625mgL,10000,1000,100
10000,14,-7
11000,16,-9
12000,6,-1
13000,5,0
14000,9,-4
15000,9,-4
16000,10,-2
17000,7,-2
18000,7,-3
19000,10,-6
20000,7,3
21000,7,0
22000,10,-1
23000,9,0
24000,10,2
25000,11,-1
26000,9,1
27000,9,-3
28000,11,7
29000,11,3
30000,12,3
31000,11,4
32000,13,5
33000,10,5
34000,13,4
35000,12,2
36000,17,8
37000,13,9
38000,12,8
39000,15,8
40000,18,7
41000,15,7
42000,13,8
43000,18,10
44000,20,7
45000,19,8
46000,20,9
47000,16,9
48000,20,11
49000,18,9
50000,16,10
51000,19,13
52000,17,13
53000,16,15
54000,16,13
55000,18,12
56000,21,12
57000,18,15
58000,18,14
59000,21,14
60000,20,15
61000,19,14
62000,19,17
63000,23,17
64000,22,17
65000,18,21
66000,20,18
67000,21,19
68000,21,18
69000,20,22
70000,21,19
71000,18,21
72000,22,22
73000,19,23
74000,19,21
75000,21,22
76000,18,23
77000,21,23
78000,22,26
79000,21,25
80000,20,25
81000,21,28
82000,19,29
83000,20,27
84000,21,27
85000,20,28
86000,20,24
87000,21,30
88000,20,31
89000,21,32
90000,20,32
91000,14,30
92000,20,33
93000,20,33
94000,19,32
95000,17,34
96000,21,34
97000,19,38
98000,18,35
99000,15,38
100000,19,38
101000,16,39
102000,18,38
103000,15,39
104000,18,39
105000,17,40
106000,20,37
107000,18,40
108000,17,40
