,,,10mgL_1,10000,1000,100
10000,15,-8
11000,17,-11
12000,8,-4
13000,7,-1
14000,9,-6
15000,11,-5
16000,10,-3
17000,9,-2
18000,7,-5
19000,13,-7
20000,8,1
21000,11,0
22000,10,-3
23000,13,-3
24000,12,-1
25000,11,-3
26000,13,-1
27000,12,-4
28000,14,4
29000,15,1
30000,17,1
31000,16,0
32000,17,3
33000,16,4
34000,17,-2
35000,21,4
36000,23,7
37000,24,5
38000,22,4
39000,22,3
40000,22,7
41000,23,7
42000,20,5
43000,23,2
44000,25,9
45000,24,8
46000,28,10
47000,26,8
48000,30,9
49000,25,11
50000,28,12
51000,29,11
52000,27,9
53000,31,15
54000,28,11
55000,30,12
56000,31,12
57000,28,15
58000,30,15
59000,32,15
60000,31,17
61000,29,16
62000,30,19
63000,34,16
64000,35,18
65000,36,22
66000,34,23
67000,33,23
68000,34,21
69000,33,26
70000,34,23
71000,35,25
72000,35,24
73000,35,27
74000,37,30
75000,34,26
76000,34,31
77000,36,30
78000,35,32
79000,37,32
80000,36,33
81000,37,35
82000,35,34
83000,36,35
84000,36,36
85000,36,37
86000,30,38
87000,36,40
88000,36,40
89000,37,41
90000,36,43
91000,33,40
92000,35,44
93000,35,45
94000,34,46
95000,33,45
96000,36,47
97000,35,49
98000,33,50
99000,31,51
100000,36,51
101000,33,52
102000,34,54
103000,31,55
104000,32,55
105000,34,57
106000,33,55
107000,33,58
108000,30,58
