,,,2.5mgL,10000,1000,100
10000,14,-8
11000,16,-10
12000,6,-3
13000,6,1
14000,10,-5
15000,12,-6
16000,9,-2
17000,8,-1
18000,11,-3
19000,9,-7
20000,7,3
21000,10,2
22000,11,-2
23000,10,0
24000,10,2
25000,10,1
26000,10,1
27000,11,-1
28000,15,7
29000,13,3
30000,15,2
31000,12,4
32000,15,6
33000,17,6
34000,17,2
35000,15,7
36000,21,8
37000,16,10
38000,16,8
39000,17,7
40000,19,7
41000,17,9
42000,15,7
43000,20,14
44000,24,10
45000,21,11
46000,22,10
47000,20,10
48000,22,12
49000,20,12
50000,21,13
51000,22,13
52000,23,12
53000,22,18
54000,21,16
55000,21,16
56000,21,16
57000,21,14
58000,22,18
59000,25,17
60000,23,18
61000,22,20
62000,23,20
63000,26,20
64000,25,18
65000,22,22
66000,22,21
67000,24,21
68000,24,22
69000,24,24
70000,25,25
71000,23,26
72000,24,24
73000,25,27
74000,26,30
75000,24,26
76000,23,29
77000,25,28
78000,25,29
79000,25,29
80000,24,30
81000,26,30
82000,24,32
83000,24,30
84000,24,32
85000,24,32
86000,25,28
87000,25,32
88000,24,35
89000,23,36
90000,25,39
91000,20,38
92000,24,38
93000,24,40
94000,23,39
95000,21,39
96000,23,41
97000,22,43
98000,21,43
99000,20,42
100000,23,45
101000,20,44
102000,24,45
103000,21,45
104000,22,48
105000,21,46
106000,23,45
107000,22,49
108000,21,50
