#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4h2po4_2,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
1000,-21294,1000,800.0
1200,-12191,1200,800.0
1400,-5239,1400,800.0
1600,-1632,1600,800.0
1800,-1686,1800,800.0
2000,-2563,2000,800.0
2200,-2434,2200,800.0
2400,-1736,2400,800.0
2600,-982,2600,800.0
2800,-841,2800,800.0
3000,-893,3000,800.0
3200,-729,3200,800.0
3400,-425,3400,800.0
3600,-107,3600,800.0
3800,0,3800,800.0
4000,79,4000,800.0
4200,202,4200,800.0
4400,416,4400,800.0
4600,616,4600,800.0
4800,707,4800,800.0
5000,793,5000,800.0
5200,929,5200,800.0
5400,1081,5400,800.0
5600,1230,5600,800.0
5800,1318,5800,800.0
6000,1400,6000,800.0
6200,1511,6200,800.0
6400,1649,6400,800.0
6600,1775,6600,800.0
6800,1856,6800,800.0
7000,1944,7000,800.0
7200,2037,7200,800.0
7400,2143,7400,800.0
7600,2245,7600,800.0
7800,2326,7800,800.0
8000,2415,8000,800.0
8200,2485,8200,800.0
8400,2605,8400,800.0
8600,2696,8600,800.0
8800,2772,8800,800.0
9000,2860,9000,800.0
9200,2949,9200,800.0
9400,3037,9400,800.0
9600,3121,9600,800.0
9800,3215,9800,800.0
10000,3273,10000,800.0
10200,3384,10200,800.0
10400,3450,10400,800.0
10600,3535,10600,800.0
10800,3612,10800,800.0
11000,3683,11000,800.0
11200,3761,11200,800.0
11400,3839,11400,800.0
11600,3918,11600,800.0
11800,3994,11800,800.0
12000,4069,12000,800.0
12200,4151,12200,800.0
12400,4233,12400,800.0
12600,4293,12600,800.0
12800,4368,12800,800.0
13000,4443,13000,800.0
13200,4519,13200,800.0
13400,4595,13400,800.0
13600,4669,13600,800.0
13800,4734,13800,800.0
14000,4810,14000,800.0
14200,4885,14200,800.0
14400,4962,14400,800.0
14600,5031,14600,800.0
14800,5095,14800,800.0
15000,5167,15000,800.0
15200,5245,15200,800.0
15400,5307,15400,800.0
15600,5378,15600,800.0
15800,5450,15800,800.0
16000,5525,16000,800.0
16200,5591,16200,800.0
16400,5648,16400,800.0
16600,5729,16600,800.0
16800,5795,16800,800.0
17000,5869,17000,800.0
17200,5931,17200,800.0
17400,6001,17400,800.0
17600,6068,17600,800.0
17800,6130,17800,800.0
18000,6201,18000,800.0
18200,6272,18200,800.0
18400,6343,18400,800.0
18600,6409,18600,800.0
18800,6472,18800,800.0
19000,6535,19000,800.0
19200,6597,19200,800.0
19400,6663,19400,800.0
19600,6741,19600,800.0
19800,6803,19800,800.0
20000,6972,20000,800.0
20200,6933,20200,800.0
20400,6995,20400,800.0
20600,7054,20600,800.0
20800,7127,20800,800.0
21000,7183,21000,800.0
21200,7249,21200,800.0
21400,7314,21400,800.0
21600,7374,21600,800.0
21800,7443,21800,800.0
22000,7505,22000,800.0
22200,7568,22200,800.0
22400,7627,22400,800.0
22600,7691,22600,800.0
22800,7755,22800,800.0
23000,7815,23000,800.0
23200,7881,23200,800.0
23400,7942,23400,800.0
23600,8004,23600,800.0
