#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#tap2,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
1000,-21629,1000,1.0
1200,-12651,1200,1.0
1400,-5755,1400,1.0
1600,-2210,1600,1.0
1800,-2320,1800,1.0
2000,-3233,2000,1.0
2200,-3157,2200,1.0
2400,-2492,2400,1.0
2600,-1775,2600,1.0
2800,-1669,2800,1.0
3000,-1751,3000,1.0
3200,-1620,3200,1.0
3400,-1345,3400,1.0
3600,-1063,3600,1.0
3800,-968,3800,1.0
4000,-933,4000,1.0
4200,-807,4200,1.0
4400,-629,4400,1.0
4600,-452,4600,1.0
4800,-383,4800,1.0
5000,-315,5000,1.0
5200,-206,5200,1.0
5400,-71,5400,1.0
5600,56,5600,1.0
5800,127,5800,1.0
6000,189,6000,1.0
6200,281,6200,1.0
6400,401,6400,1.0
6600,508,6600,1.0
6800,571,6800,1.0
7000,639,7000,1.0
7200,716,7200,1.0
7400,804,7400,1.0
7600,893,7600,1.0
7800,954,7800,1.0
8000,1017,8000,1.0
8200,1080,8200,1.0
8400,1188,8400,1.0
8600,1260,8600,1.0
8800,1320,8800,1.0
9000,1390,9000,1.0
9200,1464,9200,1.0
9400,1539,9400,1.0
9600,1608,9600,1.0
9800,1663,9800,1.0
10000,1705,10000,1.0
10200,1831,10200,1.0
10400,1885,10400,1.0
10600,1952,10600,1.0
10800,2010,10800,1.0
11000,2074,11000,1.0
11200,2133,11200,1.0
11400,2201,11400,1.0
11600,2265,11600,1.0
11800,2325,11800,1.0
12000,2392,12000,1.0
12200,2508,12200,1.0
12400,2509,12400,1.0
12600,2575,12600,1.0
12800,2633,12800,1.0
13000,2702,13000,1.0
13200,2761,13200,1.0
13400,2824,13400,1.0
13600,2884,13600,1.0
13800,2943,13800,1.0
14000,3001,14000,1.0
14200,3066,14200,1.0
14400,3128,14400,1.0
14600,3188,14600,1.0
14800,3245,14800,1.0
15000,3308,15000,1.0
15200,3362,15200,1.0
15400,3420,15400,1.0
15600,3480,15600,1.0
15800,3538,15800,1.0
16000,3597,16000,1.0
16200,3654,16200,1.0
16400,3702,16400,1.0
16600,3770,16600,1.0
16800,3830,16800,1.0
17000,3888,17000,1.0
17200,3946,17200,1.0
17400,4006,17400,1.0
17600,4060,17600,1.0
17800,4115,17800,1.0
18000,4171,18000,1.0
18200,4231,18200,1.0
18400,4294,18400,1.0
18600,4349,18600,1.0
18800,4401,18800,1.0
19000,4458,19000,1.0
19200,4513,19200,1.0
19400,4566,19400,1.0
19600,4622,19600,1.0
19800,4684,19800,1.0
20000,4674,20000,1.0
20200,4799,20200,1.0
20400,4840,20400,1.0
20600,4902,20600,1.0
20800,4953,20800,1.0
21000,5017,21000,1.0
21200,5071,21200,1.0
21400,5125,21400,1.0
21600,5179,21600,1.0
21800,5237,21800,1.0
22000,5291,22000,1.0
22200,5346,22200,1.0
22400,5405,22400,1.0
22600,5456,22600,1.0
22800,5512,22800,1.0
23000,5567,23000,1.0
23200,5616,23200,1.0
23400,5675,23400,1.0
23600,5728,23600,1.0
23800,5804,23800,1.0
24000,5838,24000,1.0
24200,5879,24200,1.0
24400,5958,24400,1.0
24600,5989,24600,1.0
24800,6051,24800,1.0
25000,6090,25000,1.0
25200,6163,25200,1.0
25400,6224,25400,1.0
25600,6268,25600,1.0
25800,6327,25800,1.0
26000,6379,26000,1.0
26200,6436,26200,1.0
26400,6491,26400,1.0
26600,6546,26600,1.0
26800,6591,26800,1.0
27000,6642,27000,1.0
27200,6698,27200,1.0
27400,6739,27400,1.0
27600,6802,27600,1.0
27800,6763,27800,1.0
28000,6912,28000,1.0
28200,6964,28200,1.0
28400,7019,28400,1.0
28600,7064,28600,1.0
28800,7123,28800,1.0
29000,7172,29000,1.0
29200,7225,29200,1.0
29400,7342,29400,1.0
29600,7332,29600,1.0
29800,7388,29800,1.0
30000,7433,30000,1.0
30200,7495,30200,1.0
30400,7547,30400,1.0
30600,7600,30600,1.0
30800,7648,30800,1.0
31000,7701,31000,1.0
31200,7758,31200,1.0
31400,7805,31400,1.0
31600,7859,31600,1.0
31800,7910,31800,1.0
32000,7962,32000,1.0
32200,8013,32200,1.0
32400,8067,32400,1.0
32600,8124,32600,1.0
32800,8166,32800,1.0
33000,8220,33000,1.0
33200,8272,33200,1.0
33400,8326,33400,1.0
33600,8379,33600,1.0
33800,8429,33800,1.0
34000,8483,34000,1.0
34200,8528,34200,1.0
34400,8584,34400,1.0
34600,8634,34600,1.0
34800,8685,34800,1.0
35000,8735,35000,1.0
35200,8787,35200,1.0
35400,8838,35400,1.0
35600,8891,35600,1.0
35800,8943,35800,1.0
36000,8995,36000,1.0
36200,9044,36200,1.0
36400,9095,36400,1.0
36600,9143,36600,1.0
36800,9191,36800,1.0
37000,9249,37000,1.0
37200,9298,37200,1.0
37400,9349,37400,1.0
37600,9399,37600,1.0
37800,9453,37800,1.0
38000,9504,38000,1.0
38200,9556,38200,1.0
38400,9614,38400,1.0
38600,9655,38600,1.0
38800,9706,38800,1.0
39000,9754,39000,1.0
39200,9805,39200,1.0
39400,9858,39400,1.0
39600,9905,39600,1.0
39800,9958,39800,1.0
40000,10044,40000,1.0
40200,10057,40200,1.0
40400,10107,40400,1.0
40600,10160,40600,1.0
40800,10215,40800,1.0
41000,10257,41000,1.0
41200,10309,41200,1.0
41400,10360,41400,1.0
41600,10421,41600,1.0
41800,10459,41800,1.0
42000,10511,42000,1.0
42200,10557,42200,1.0
42400,10606,42400,1.0
42600,10654,42600,1.0
42800,10705,42800,1.0
43000,10756,43000,1.0
43200,10805,43200,1.0
43400,10856,43400,1.0
43600,10907,43600,1.0
43800,10964,43800,1.0
44000,11007,44000,1.0
44200,11055,44200,1.0
44400,11103,44400,1.0
44600,11148,44600,1.0
44800,11205,44800,1.0
45000,11247,45000,1.0
45200,11301,45200,1.0
45400,11374,45400,1.0
45600,11399,45600,1.0
45800,11450,45800,1.0
46000,11497,46000,1.0
46200,11544,46200,1.0
46400,11591,46400,1.0
46600,11638,46600,1.0
46800,11690,46800,1.0
47000,11737,47000,1.0
47200,11787,47200,1.0
47400,11832,47400,1.0
47600,11871,47600,1.0
47800,11930,47800,1.0
48000,11979,48000,1.0
48200,12025,48200,1.0
48400,12063,48400,1.0
48600,12125,48600,1.0
48800,12181,48800,1.0
49000,12219,49000,1.0
49200,12264,49200,1.0
49400,12306,49400,1.0
49600,12359,49600,1.0
49800,12412,49800,1.0
50000,12405,50000,1.0
50200,12504,50200,1.0
50400,12550,50400,1.0
50600,12598,50600,1.0
50800,12645,50800,1.0
51000,12693,51000,1.0
51200,12739,51200,1.0
51400,12782,51400,1.0
51600,12831,51600,1.0
51800,12879,51800,1.0
52000,12923,52000,1.0
52200,12972,52200,1.0
52400,13016,52400,1.0
52600,13075,52600,1.0
52800,13107,52800,1.0
53000,13154,53000,1.0
53200,13200,53200,1.0
53400,13249,53400,1.0
53600,13301,53600,1.0
53800,13341,53800,1.0
54000,13384,54000,1.0
54200,13429,54200,1.0
54400,13477,54400,1.0
54600,13520,54600,1.0
54800,13557,54800,1.0
55000,13610,55000,1.0
55200,13653,55200,1.0
55400,13696,55400,1.0
55600,13951,55600,1.0
55800,13787,55800,1.0
56000,13833,56000,1.0
56200,13884,56200,1.0
56400,13922,56400,1.0
56600,13958,56600,1.0
56800,14009,56800,1.0
57000,14052,57000,1.0
57200,14095,57200,1.0
57400,14139,57400,1.0
57600,14182,57600,1.0
57800,14230,57800,1.0
58000,14269,58000,1.0
58200,14310,58200,1.0
58400,14354,58400,1.0
58600,14398,58600,1.0
58800,14455,58800,1.0
59000,14483,59000,1.0
59200,14525,59200,1.0
59400,14567,59400,1.0
59600,14608,59600,1.0
59800,14651,59800,1.0
60000,14695,60000,1.0
60200,14736,60200,1.0
60400,14778,60400,1.0
60600,14830,60600,1.0
60800,14861,60800,1.0
61000,14901,61000,1.0
61200,14941,61200,1.0
61400,14986,61400,1.0
61600,15026,61600,1.0
61800,15064,61800,1.0
62000,15105,62000,1.0
62200,15144,62200,1.0
62400,15195,62400,1.0
62600,15178,62600,1.0
62800,15264,62800,1.0
63000,15304,63000,1.0
63200,15345,63200,1.0
63400,15384,63400,1.0
63600,15424,63600,1.0
63800,15464,63800,1.0
64000,15507,64000,1.0
64200,15541,64200,1.0
64400,15579,64400,1.0
64600,15620,64600,1.0
64800,15657,64800,1.0
65000,15699,65000,1.0
65200,15729,65200,1.0
65400,15773,65400,1.0
65600,15808,65600,1.0
65800,15852,65800,1.0
66000,15884,66000,1.0
66200,15923,66200,1.0
66400,15960,66400,1.0
66600,16002,66600,1.0
66800,16035,66800,1.0
67000,16073,67000,1.0
67200,16108,67200,1.0
67400,16146,67400,1.0
67600,16182,67600,1.0
67800,16215,67800,1.0
68000,16252,68000,1.0
68200,16314,68200,1.0
68400,16323,68400,1.0
68600,16358,68600,1.0
68800,16393,68800,1.0
69000,16424,69000,1.0
69200,16467,69200,1.0
69400,16502,69400,1.0
69600,16537,69600,1.0
69800,16566,69800,1.0
70000,16604,70000,1.0
70200,16626,70200,1.0
70400,16673,70400,1.0
70600,16708,70600,1.0
70800,16742,70800,1.0
71000,16776,71000,1.0
71200,16812,71200,1.0
71400,16566,71400,1.0
71600,16875,71600,1.0
71800,16909,71800,1.0
72000,16939,72000,1.0
72200,16974,72200,1.0
72400,17008,72400,1.0
72600,17038,72600,1.0
72800,17072,72800,1.0
73000,17109,73000,1.0
73200,17133,73200,1.0
73400,17174,73400,1.0
73600,17200,73600,1.0
73800,17230,73800,1.0
74000,17262,74000,1.0
74200,17294,74200,1.0
74400,17324,74400,1.0
74600,17355,74600,1.0
74800,17388,74800,1.0
75000,17419,75000,1.0
75200,17446,75200,1.0
75400,17478,75400,1.0
75600,17507,75600,1.0
75800,17536,75800,1.0
76000,17566,76000,1.0
76200,17596,76200,1.0
76400,17626,76400,1.0
76600,17654,76600,1.0
76800,17682,76800,1.0
77000,17722,77000,1.0
77200,17740,77200,1.0
77400,17767,77400,1.0
77600,17796,77600,1.0
77800,17823,77800,1.0
78000,17852,78000,1.0
78200,17877,78200,1.0
78400,17910,78400,1.0
78600,17936,78600,1.0
78800,17960,78800,1.0
79000,17987,79000,1.0
79200,18014,79200,1.0
79400,18043,79400,1.0
79600,18072,79600,1.0
79800,18099,79800,1.0
80000,18141,80000,1.0
80200,18147,80200,1.0
80400,18173,80400,1.0
80600,18200,80600,1.0
80800,18225,80800,1.0
81000,18249,81000,1.0
81200,18274,81200,1.0
81400,18298,81400,1.0
81600,18323,81600,1.0
81800,18349,81800,1.0
82000,18373,82000,1.0
82200,18402,82200,1.0
82400,18421,82400,1.0
82600,18445,82600,1.0
82800,18469,82800,1.0
83000,18495,83000,1.0
83200,18513,83200,1.0
83400,18835,83400,1.0
83600,18560,83600,1.0
83800,18580,83800,1.0
84000,18609,84000,1.0
84200,18629,84200,1.0
84400,18656,84400,1.0
84600,18671,84600,1.0
84800,18694,84800,1.0
85000,18717,85000,1.0
85200,18735,85200,1.0
85400,18756,85400,1.0
85600,18778,85600,1.0
85800,18801,85800,1.0
86000,18821,86000,1.0
86200,18843,86200,1.0
86400,18862,86400,1.0
86600,18882,86600,1.0
86800,18902,86800,1.0
87000,18912,87000,1.0
87200,18945,87200,1.0
87400,18965,87400,1.0
87600,18979,87600,1.0
87800,19002,87800,1.0
88000,19019,88000,1.0
88200,19042,88200,1.0
88400,19057,88400,1.0
88600,19075,88600,1.0
88800,19092,88800,1.0
89000,19110,89000,1.0
89200,19128,89200,1.0
89400,19145,89400,1.0
89600,19163,89600,1.0
89800,19183,89800,1.0
90000,19198,90000,1.0
90200,19215,90200,1.0
90400,19230,90400,1.0
90600,19246,90600,1.0
90800,19261,90800,1.0
