#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#tap2,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
,freq,1.0
0,1000,3280.041530541197
1,1200,3308.1528793716607
2,1400,3654.475011833062
3,1600,4242.005720186981
4,1800,4767.794915641634
5,2000,4817.569701263434
6,2200,4686.853225840064
7,2400,4643.6739119457725
8,2600,4725.923902016724
9,2800,4825.8004173975605
10,3000,4831.485398722697
11,3200,4795.345371061724
12,3400,4779.996419661242
13,3600,4804.094237258909
14,3800,4834.645139928477
15,4000,4831.71575281593
16,4200,4815.990496709449
17,4400,4809.703558940085
18,4600,4824.46405952297
19,4800,4836.878326289515
20,5000,4831.461540406556
21,5200,4822.330088583856
22,5400,4820.186295950618
23,5600,4827.993845361287
24,5800,4836.214786859332
25,6000,4832.541795798492
26,6200,4826.371567041208
27,6400,4823.770903668063
28,6600,4830.301830636326
29,6800,4836.070096581992
30,7000,4835.35333012403
31,7200,4833.323056548077
32,7400,4831.597505574618
33,7600,4833.561727841126
34,7800,4835.750230450327
35,8000,4834.789754755841
36,8200,4831.889364075277
37,8400,4832.121950523532
38,8600,4834.8843216535715
39,8800,4835.403772652867
40,9000,4833.352272461018
41,9200,4832.36028109281
42,9400,4832.941948267614
43,9600,4834.27956665208
44,9800,4835.5972784975465
45,10000,4834.536774669742
46,10200,4830.292532397087
47,10400,4831.958081284963
48,10600,4834.003707862055
49,10800,4835.4995758558025
50,11000,4834.921545386741
51,11200,4834.892161222981
52,11400,4834.827471355476
53,11600,4835.049828534182
54,11800,4834.6248685664395
55,12000,4834.198751465415
56,12200,4832.304176879142
57,12400,4834.6287353047
58,12600,4835.264503142046
59,12800,4834.21141404837
60,13000,4833.479819712777
61,13200,4833.014549992249
62,13400,4833.551427265004
63,13600,4834.611410759079
64,13800,4834.018697392249
65,14000,4833.420202524843
66,14200,4832.767403375886
67,14400,4833.345848522354
68,14600,4834.420981146976
69,14800,4835.097430563143
70,15000,4834.098554645464
71,15200,4834.108142671891
72,15400,4834.157533263811
73,15600,4834.553131772345
74,15800,4834.52026633474
