#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#[Anh4cl_5,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
,freq,0.625,1.25,2.5,5.0,10.0
0,1000,5697.65970833086,5221.501792385183,4988.151854730739,4478.362538826081,3423.0724350776954
1,1200,6890.757868650652,5851.215115033146,5458.9334654478325,4707.7151788944,3467.7003208036754
2,1400,9104.982554698887,7196.573596715702,6574.456757880835,5468.373745010562,3851.938692444995
3,1600,13575.196822839534,9729.43431447615,8637.315079699181,6835.329170350787,4502.549986157136
4,1800,21320.488346169772,13058.638256738308,11164.113961848543,8330.614217885119,5098.888552488637
5,2000,23430.908638532877,13617.205500804861,11548.15357177696,8517.583048462046,5147.277695331955
6,2200,20490.324588238323,12540.7255498283,10772.97397289274,8099.678482126694,4996.559261910535
7,2400,19730.850172617975,12190.800405492462,10517.261571136374,7955.0192106559,4945.390261082938
8,2600,21274.17422867893,12712.668244607985,10912.232016791566,8182.84820729534,5038.041709958956
9,2800,23418.905920377532,13397.415982433628,11427.802565020791,8479.50915085126,5149.819071949232
10,3000,23705.54448860764,13440.190270240366,11461.449595611983,8497.861398620604,5153.474452656468
11,3200,22805.52553789564,13121.407758763611,11231.536868152649,8377.844411994887,5111.002637368472
12,3400,22456.444238016487,12976.084560688976,11128.9150989319,8323.585523993039,5093.017520011217
13,3600,23039.07995588213,13134.522362050027,11246.084036674643,8391.404493322318,5119.929390023943
14,3800,23753.148357828948,13321.55275527282,11393.850270310704,8480.541188697536,5153.234553698299
15,4000,23725.720229865685,13275.036577165958,11370.841712663752,8470.508854639655,5149.022641187084
16,4200,23303.44506978465,13126.0256826224,11263.013847401397,8416.764283048988,5130.888694333687
17,4400,23194.673488961304,13071.26726746839,11222.67559623486,8395.944419376458,5122.297787937615
18,4600,23544.672653367514,13147.786228407318,11286.960085147972,8433.578292050846,5138.761404656728
19,4800,23846.29783309141,13216.079188042459,11347.920247326874,8472.879961282702,5152.159781910589
20,5000,23747.87708093911,13156.719115293517,11312.171352230296,8455.383008755924,5145.800352953195
21,5200,23479.979891912906,13056.747117898469,11244.715447402177,8422.77835598219,5134.913765159334
22,5400,23447.839156448663,13027.84205298834,11224.377845116152,8415.628066790778,5131.793886072989
23,5600,23661.784484942993,13082.4203666058,11262.20261190666,8438.305206310779,5140.73644129693
24,5800,23864.91878901425,13132.971699692702,11297.115039123382,8461.5370008281,5150.005116649713
25,6000,23784.208525425012,13087.423129526762,11272.505184159683,8449.933513245915,5146.037536669439
26,6200,23615.308341435193,13016.86182744593,11225.131150173793,8428.256251791914,5137.222294939768
27,6400,23582.51076025265,12984.588425472326,11205.995801676781,8421.574848631146,5134.455418033749
28,6600,23733.894665002703,13017.061873225866,11232.549488470268,8440.706788597514,5141.752267179052
29,6800,23876.8098463437,13048.039308602965,11258.084793905296,8457.165723193266,5148.028269004877
30,7000,23868.098698006856,13037.704240560033,11250.35820307285,8454.86627351747,5146.999844857576
31,7200,23804.85081052874,13011.71563932374,11229.571485595448,8445.836991865564,5144.275347884144
32,7400,23767.382790205316,12988.949171642578,11213.667257533303,8440.879688193318,5141.93465757441
33,7600,23831.62338601564,12991.931667313955,11222.029404973271,8448.258063292176,5144.913325493075
34,7800,23871.32263928264,12986.623548345036,11225.623547890435,8452.953318375135,5146.094850219868
35,8000,23853.23361795548,12964.145054399372,11216.368208286725,8449.648228128466,5143.705837608836
36,8200,23802.69749979476,12939.750564347889,11199.114997379094,8440.995167115943,5142.909722747805
37,8400,23804.526872993,12935.352723494932,11199.354811266072,8442.163301681245,5141.7898645635405
38,8600,23862.657406523052,12943.175277860379,11208.786496214423,8449.356661527632,5144.582880143633
39,8800,23879.159457425558,12937.866182819938,11207.166335213253,8450.345013928023,5145.328505734195
40,9000,23832.822491432675,12915.203612098812,11190.02300098201,8445.292112330404,5142.419363203429
41,9200,23793.50142258802,12887.27640479206,11178.80034372001,8439.929290129394,5141.552034894608
42,9400,23806.479040217473,12875.925776314249,11177.546845112562,8440.967862090458,5141.701227965322
43,9600,23870.120517141968,12886.750311160027,11186.748468437445,8447.239411583869,5143.482432663373
44,9800,23875.41822708337,12891.452034181139,11188.71541261172,8449.381872033291,5143.088562750843
45,10000,23828.80525926411,12874.00580080719,11179.136337168806,8445.670431066894,5142.1832960169395
46,10200,23789.604641922222,12852.519822331331,11162.484780489602,8438.650132642932,5141.5976481120815
47,10400,23796.334122802145,12847.450516758416,11163.392087355844,8439.304181285239,5140.792842770575
48,10600,23842.894025462636,12855.950946207808,11169.709291619032,8445.960560577216,5143.060232846975
49,10800,23883.159390313966,12857.088328334732,11173.712959114171,8450.085152678848,5144.246640578147
50,11000,23877.157789182114,12844.577866840546,11170.50249781536,8450.5663051319,5144.287744369401
51,11200,23859.950755882644,12836.836144960167,11165.522263884886,8448.705929331303,5142.868224383096
52,11400,23854.50524050803,12832.235719787055,11164.073519407824,8448.880097974365,5142.43461254612
53,11600,23860.40646727943,12835.936589350535,11167.926989818752,8451.18126004708,5143.051967417584
54,11800,23854.745878438895,12828.086236915111,11167.87415986126,8449.313017733199,5142.363931303698
55,12000,23843.30964222693,12815.214265410543,11165.33411039903,8447.97589951362,5143.051210281006
56,12200,23837.696809819343,12805.5600821428,11162.758949212635,8447.322814831445,5140.302402501681
57,12400,23837.930656873337,12800.559088358856,11164.940116396074,8449.347708899279,5142.406587778578
58,12600,23843.6568211254,12796.223964642797,11161.199503190901,8450.351233229765,5142.693087115143
59,12800,23820.636879042897,12788.346295094438,11153.65338786682,8448.319962266372,5141.933144288286
60,13000,23792.067406726135,12780.017577946866,11146.889764750338,8446.673484078192,5140.856856771613
61,13200,23780.797965987047,12776.157321850009,11138.448507939223,8447.741545786484,5140.149236938352
62,13400,23803.899889839915,12776.100148018146,11140.478004462682,8448.361508676277,5141.063387016405
63,13600,23826.93194308088,12776.46813738666,11145.475729027547,8450.455408575306,5141.613639642653
64,13800,23809.611993034207,12765.369801812421,11144.063586401975,8451.276289585434,5141.5460461486255
65,14000,23780.94836014064,12753.660257855445,11142.520159966989,8448.18709244788,5140.159538999678
66,14200,23769.55352079365,12744.837046329678,11140.19963189208,8447.664995911497,5139.60032184249
67,14400,23781.048162444295,12749.2362169897,11141.906532914687,8449.32955504581,5140.434743142591
68,14600,23809.778933105186,12755.887643375325,11146.52262749868,8454.853565808997,5141.732449549241
69,14800,23804.03543078088,12759.353477757131,11141.972396017298,8456.090967410371,5141.540008393158
70,15000,23792.52548622231,12749.486972935045,11139.681844597,8453.766085472513,5140.698180927039
71,15200,23775.27417131073,12742.470967710291,11137.81305362869,8451.744702958475,5141.012788445414
72,15400,23775.238850257923,12733.776600894802,11139.187563304386,8453.045232820838,5141.116304944708
73,15600,23780.93103347982,12733.825760003487,11143.875731140304,8453.274674071914,5140.808294689908
74,15800,23769.415107722496,12727.146299349384,11143.272290777115,8455.075024518415,5140.958900439462
75,16000,23752.151827836307,12720.294369593052,11140.256059966692,8451.799584935989,5139.558742622938
76,16200,23746.315358252705,12722.918424525335,11136.180127391595,8454.087284776102,5139.67599679263
77,16400,23768.86217162779,12724.864065691749,11137.444463068543,8456.622980300654,5137.59948623432
78,16600,23757.600780570672,12725.389057616536,11136.379550907166,8455.936574080584,5141.127313087472
79,16800,23740.345972703468,12718.55554947908,11134.087396135596,8453.797188767241,5140.123174119566
80,17000,23723.02275105381,12711.207511988221,11134.53347804187,8453.873656384763,5140.101359761043
81,17200,23717.06678489202,12710.177500212743,11137.027573366118,8453.916623627627,5139.770819088837
82,17400,23722.44002382105,12707.804970769606,11136.97233329805,8454.45710162817,5139.766249977977
83,17600,23728.15425539501,12711.150253142749,11140.39114884093,8457.691048708553,5140.8309582237325
84,17800,23705.313829517792,12704.171002693123,11135.845572602206,8456.390056489496,5139.7938327589645
85,18000,23705.126423964954,12693.206834500428,11135.025645911846,8455.977453993784,5138.598531570858
86,18200,23664.70493619955,12695.20751572465,11128.917371916166,8453.728786879074,5138.7634745843725
87,18400,23698.12901372616,12702.033749203307,11133.492798476189,8456.14247528036,5139.027180046812
88,18600,23715.24375326242,12704.489908487989,11142.869433739503,8458.925454722037,5140.642454633846
89,18800,23715.155087105835,12700.97196750665,11148.481135955251,8462.095304376957,5140.861099717827
90,19000,23703.652733742118,12702.31394346526,11148.136189393043,8459.998920339223,5141.030714145236
91,19200,23675.169940243963,12696.936248593922,11146.803758310733,8459.928152431781,5140.616811346726
92,19400,23669.10984971269,12695.425677635223,11144.5142210061,8460.331659397796,5139.708797772451
93,19600,23657.144168630202,12694.863477528006,11145.113011950767,8460.701203972536,5139.971361181739
94,19800,23645.471171528006,12693.870847417655,11142.420139255582,8459.822409516215,5139.617624076544
95,20000,23645.253161877066,12694.465490911974,11143.781379177259,8460.845183732214,5144.588107658414
96,20200,23633.456935832175,12695.023737014284,11144.94029858238,8460.625518449007,5140.145345686739
97,20400,23632.861738148673,12690.468724276387,11146.963210829454,8460.147732195584,5139.651319506967
98,20600,23604.5517402021,12686.72985158608,11146.265924187144,8459.38478396958,5139.92517543074
99,20800,23592.74862041734,12680.70965363836,11144.65353079847,8460.27988770145,5139.215540967455
100,21000,23592.22889935123,12682.312001233024,11144.070433242428,8459.94512658278,5139.096073116761
101,21200,23580.257083974095,12681.072824416944,11145.062074583484,8460.05811337885,5139.331400565088
102,21400,23596.917105234385,12684.65060988667,11147.454744504894,8463.369159655289,5139.107977560453
103,21600,23574.04812001815,12682.174296980513,11146.076173534688,8462.824097197035,5138.820223743945
104,21800,23567.67068745374,12682.678463560924,11146.972846720158,8461.532161702109,5139.3812919269285
105,22000,23555.788064757875,12681.072298973719,11146.396735751929,8461.390051200888,5138.865260767498
106,22200,23554.661268169857,12680.571266040102,11149.13170190771,8460.955896775358,5138.750838274518
107,22400,23554.327234028493,12677.737680997467,11150.907519576676,8461.767821170206,5138.1724719961185
108,22600,23542.903878300243,12678.582431739645,11152.920100091567,8462.369110519217,5139.23243361047
109,22800,23530.97271424749,12678.195005818248,11152.204111509802,8462.746543139956,5139.5037179987075
