#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4no3_1,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
1000,-16018,1000,0.625
1200,-8404,1200,0.625
1400,-1572,1400,0.625
1600,1265,1600,0.625
1800,778,1800,0.625
2000,-457,2000,0.625
2200,-767,2200,0.625
2400,-295,2400,0.625
2600,113,2600,0.625
2800,30,2800,0.625
3000,-246,3000,0.625
3200,-324,3200,0.625
3400,-190,3400,0.625
3600,-77,3600,0.625
3800,-127,3800,0.625
4000,-226,4000,0.625
4200,-244,4200,0.625
4400,-176,4400,0.625
4600,-136,4600,0.625
4800,-174,4800,0.625
5000,-225,5000,0.625
5200,-226,5200,0.625
5400,-181,5400,0.625
5600,-159,5600,0.625
5800,-185,5800,0.625
6000,-222,6000,0.625
6200,-220,6200,0.625
6400,-191,6400,0.625
6600,-175,6600,0.625
6800,-187,6800,0.625
7000,-213,7000,0.625
7200,-219,7200,0.625
7400,-210,7400,0.625
7600,-207,7600,0.625
7800,-220,7800,0.625
8000,-230,8000,0.625
8200,-230,8200,0.625
8400,-221,8400,0.625
8600,-223,8600,0.625
8800,-235,8800,0.625
9000,-241,9000,0.625
9200,-240,9200,0.625
9400,-233,9400,0.625
9600,-235,9600,0.625
9800,-247,9800,0.625
10000,-252,10000,0.625
10200,-250,10200,0.625
10400,-244,10400,0.625
10600,-244,10600,0.625
10800,-249,10800,0.625
11000,-259,11000,0.625
11200,-260,11200,0.625
11400,-261,11400,0.625
11600,-263,11600,0.625
11800,-268,11800,0.625
12000,-270,12000,0.625
12200,-272,12200,0.625
12400,-272,12400,0.625
12600,-278,12600,0.625
12800,-282,12800,0.625
13000,-282,13000,0.625
13200,-279,13200,0.625
13400,-279,13400,0.625
13600,-284,13600,0.625
13800,-289,13800,0.625
14000,-291,14000,0.625
14200,-286,14200,0.625
14400,-286,14400,0.625
14600,-289,14600,0.625
14800,-295,14800,0.625
15000,-298,15000,0.625
15200,-297,15200,0.625
15400,-299,15400,0.625
15600,-302,15600,0.625
15800,-305,15800,0.625
16000,-307,16000,0.625
16200,-305,16200,0.625
16400,-303,16400,0.625
16600,-311,16600,0.625
16800,-313,16800,0.625
17000,-312,17000,0.625
17200,-311,17200,0.625
17400,-311,17400,0.625
17600,-317,17600,0.625
17800,-319,17800,0.625
18000,-314,18000,0.625
18200,-318,18200,0.625
18400,-312,18400,0.625
18600,-316,18600,0.625
18800,-321,18800,0.625
19000,-326,19000,0.625
19200,-327,19200,0.625
19400,-330,19400,0.625
19600,-328,19600,0.625
19800,-328,19800,0.625
20000,-330,20000,0.625
