#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#large_nano3_10,19.7,10000,450,200,4,1,1,1.0092016396570935e-08
freq, real, imaginary, concentration
10000,2814,10000,0.625
10450,2973,10450,0.625
10900,3125,10900,0.625
11350,3276,11350,0.625
11800,3423,11800,0.625
12250,3578,12250,0.625
12700,3723,12700,0.625
13150,3861,13150,0.625
13600,4032,13600,0.625
14050,4179,14050,0.625
14500,4333,14500,0.625
14950,4477,14950,0.625
15400,4628,15400,0.625
15850,4772,15850,0.625
16300,4920,16300,0.625
16750,5067,16750,0.625
17200,5210,17200,0.625
17650,5359,17650,0.625
18100,5504,18100,0.625
18550,5650,18550,0.625
19000,5787,19000,0.625
19450,5927,19450,0.625
19900,6077,19900,0.625
20350,6211,20350,0.625
20800,6343,20800,0.625
21250,6486,21250,0.625
21700,6627,21700,0.625
22150,6769,22150,0.625
22600,6905,22600,0.625
23050,7045,23050,0.625
23500,7183,23500,0.625
23950,7322,23950,0.625
24400,7439,24400,0.625
24850,7591,24850,0.625
25300,7732,25300,0.625
25750,7860,25750,0.625
26200,8005,26200,0.625
26650,8135,26650,0.625
27100,8258,27100,0.625
27550,8396,27550,0.625
28000,8528,28000,0.625
28450,8660,28450,0.625
28900,8795,28900,0.625
29350,8928,29350,0.625
29800,9047,29800,0.625
30250,9184,30250,0.625
30700,9307,30700,0.625
31150,9440,31150,0.625
31600,9566,31600,0.625
32050,9693,32050,0.625
32500,9816,32500,0.625
32950,9944,32950,0.625
33400,10074,33400,0.625
33850,10198,33850,0.625
34300,10321,34300,0.625
34750,10438,34750,0.625
35200,10567,35200,0.625
35650,10688,35650,0.625
36100,10811,36100,0.625
36550,10929,36550,0.625
37000,11032,37000,0.625
37450,11170,37450,0.625
37900,11291,37900,0.625
38350,11409,38350,0.625
38800,11526,38800,0.625
39250,11643,39250,0.625
39700,11761,39700,0.625
40150,11878,40150,0.625
40600,11994,40600,0.625
41050,12107,41050,0.625
41500,12226,41500,0.625
41950,12336,41950,0.625
42400,12447,42400,0.625
42850,12569,42850,0.625
43300,12671,43300,0.625
43750,12784,43750,0.625
44200,12895,44200,0.625
44650,12999,44650,0.625
45100,13110,45100,0.625
45550,13227,45550,0.625
46000,13331,46000,0.625
46450,13433,46450,0.625
46900,13546,46900,0.625
47350,13645,47350,0.625
47800,13749,47800,0.625
48250,13850,48250,0.625
48700,13957,48700,0.625
49150,14057,49150,0.625
49600,14161,49600,0.625
50050,14310,50050,0.625
50500,14365,50500,0.625
50950,14461,50950,0.625
51400,14561,51400,0.625
51850,14657,51850,0.625
52300,14753,52300,0.625
52750,14850,52750,0.625
53200,14947,53200,0.625
53650,15041,53650,0.625
54100,15131,54100,0.625
54550,15227,54550,0.625
55000,15323,55000,0.625
55450,15406,55450,0.625
55900,15504,55900,0.625
56350,15594,56350,0.625
56800,15679,56800,0.625
57250,15769,57250,0.625
57700,15854,57700,0.625
58150,15942,58150,0.625
58600,16030,58600,0.625
59050,16114,59050,0.625
59500,16198,59500,0.625
59950,16284,59950,0.625
60400,16366,60400,0.625
60850,16448,60850,0.625
61300,16532,61300,0.625
61750,16611,61750,0.625
62200,16681,62200,0.625
62650,16776,62650,0.625
63100,16844,63100,0.625
63550,16922,63550,0.625
64000,16998,64000,0.625
64450,17072,64450,0.625
64900,17147,64900,0.625
65350,17221,65350,0.625
65800,17292,65800,0.625
66250,17364,66250,0.625
66700,17393,66700,0.625
67150,17505,67150,0.625
67600,17573,67600,0.625
68050,17640,68050,0.625
