#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nh4no3_6,19.6,10000,300,300,4,1,1,1.0157660024619305e-08
freq, real, imaginary, concentration
10000,1389,10000,0.625
10300,1474,10300,0.625
10600,1585,10600,0.625
10900,1674,10900,0.625
11200,1765,11200,0.625
11500,1868,11500,0.625
11800,1956,11800,0.625
12100,2050,12100,0.625
12400,2141,12400,0.625
12700,2229,12700,0.625
13000,2326,13000,0.625
13300,2419,13300,0.625
13600,2507,13600,0.625
13900,2609,13900,0.625
14200,2686,14200,0.625
14500,2783,14500,0.625
14800,2864,14800,0.625
15100,2952,15100,0.625
15400,3038,15400,0.625
15700,3122,15700,0.625
16000,3203,16000,0.625
16300,3298,16300,0.625
16600,3377,16600,0.625
16900,3466,16900,0.625
17200,3551,17200,0.625
17500,3636,17500,0.625
17800,3718,17800,0.625
18100,3804,18100,0.625
18400,3890,18400,0.625
18700,3972,18700,0.625
19000,4050,19000,0.625
19300,4130,19300,0.625
19600,4209,19600,0.625
19900,4298,19900,0.625
20200,4377,20200,0.625
20500,4461,20500,0.625
20800,4542,20800,0.625
21100,4622,21100,0.625
21400,4704,21400,0.625
21700,4786,21700,0.625
22000,4864,22000,0.625
22300,4945,22300,0.625
22600,5022,22600,0.625
22900,5107,22900,0.625
23200,5182,23200,0.625
23500,5264,23500,0.625
23800,5319,23800,0.625
24100,5419,24100,0.625
24400,5504,24400,0.625
24700,5577,24700,0.625
25000,5698,25000,0.625
25300,5732,25300,0.625
25600,5807,25600,0.625
25900,5889,25900,0.625
26200,5970,26200,0.625
26500,6046,26500,0.625
26800,6119,26800,0.625
27100,6196,27100,0.625
27400,6272,27400,0.625
27700,6346,27700,0.625
28000,6428,28000,0.625
28300,6487,28300,0.625
28600,6579,28600,0.625
28900,6653,28900,0.625
29200,6730,29200,0.625
29500,6804,29500,0.625
29800,6879,29800,0.625
30100,6958,30100,0.625
30400,7033,30400,0.625
30700,7106,30700,0.625
31000,7179,31000,0.625
31300,7236,31300,0.625
31600,7331,31600,0.625
31900,7404,31900,0.625
32200,7476,32200,0.625
32500,7555,32500,0.625
32800,7628,32800,0.625
33100,7699,33100,0.625
33400,7774,33400,0.625
33700,7851,33700,0.625
34000,7925,34000,0.625
34300,7997,34300,0.625
34600,8068,34600,0.625
34900,8144,34900,0.625
35200,8216,35200,0.625
35500,8294,35500,0.625
35800,8367,35800,0.625
36100,8438,36100,0.625
36400,8508,36400,0.625
36700,8574,36700,0.625
37000,8646,37000,0.625
37300,8721,37300,0.625
37600,8796,37600,0.625
37900,8872,37900,0.625
38200,8939,38200,0.625
38500,9048,38500,0.625
38800,9079,38800,0.625
39100,9152,39100,0.625
39400,9225,39400,0.625
39700,9294,39700,0.625
40000,9331,40000,0.625
40300,9436,40300,0.625
40600,9509,40600,0.625
40900,9578,40900,0.625
41200,9647,41200,0.625
41500,9720,41500,0.625
41800,9791,41800,0.625
42100,9860,42100,0.625
42400,9926,42400,0.625
42700,9995,42700,0.625
43000,10069,43000,0.625
43300,10135,43300,0.625
43600,10209,43600,0.625
43900,10276,43900,0.625
44200,10337,44200,0.625
44500,10409,44500,0.625
44800,10481,44800,0.625
45100,10548,45100,0.625
45400,10543,45400,0.625
45700,10688,45700,0.625
46000,10755,46000,0.625
46300,10820,46300,0.625
46600,10886,46600,0.625
46900,10957,46900,0.625
47200,11021,47200,0.625
47500,11091,47500,0.625
47800,11155,47800,0.625
48100,11225,48100,0.625
48400,11284,48400,0.625
48700,11358,48700,0.625
49000,11424,49000,0.625
49300,11489,49300,0.625
49600,11558,49600,0.625
49900,11621,49900,0.625
50200,11689,50200,0.625
50500,11755,50500,0.625
50800,11819,50800,0.625
51100,11883,51100,0.625
51400,11951,51400,0.625
51700,12012,51700,0.625
52000,12082,52000,0.625
52300,12147,52300,0.625
52600,12174,52600,0.625
52900,12276,52900,0.625
53200,12341,53200,0.625
53500,12406,53500,0.625
53800,12469,53800,0.625
54100,12532,54100,0.625
54400,12594,54400,0.625
54700,12662,54700,0.625
55000,12727,55000,0.625
55300,12786,55300,0.625
55600,12746,55600,0.625
55900,12912,55900,0.625
56200,12978,56200,0.625
56500,13039,56500,0.625
56800,13104,56800,0.625
57100,13170,57100,0.625
57400,13229,57400,0.625
57700,13299,57700,0.625
58000,13357,58000,0.625
58300,13416,58300,0.625
58600,13475,58600,0.625
58900,13532,58900,0.625
59200,13603,59200,0.625
59500,13663,59500,0.625
59800,13727,59800,0.625
60100,13791,60100,0.625
60400,13849,60400,0.625
60700,13910,60700,0.625
61000,13972,61000,0.625
61300,14034,61300,0.625
61600,14095,61600,0.625
61900,14155,61900,0.625
62200,14211,62200,0.625
62500,14494,62500,0.625
62800,14335,62800,0.625
63100,14394,63100,0.625
63400,14454,63400,0.625
63700,14514,63700,0.625
64000,14572,64000,0.625
64300,14632,64300,0.625
64600,14690,64600,0.625
64900,14752,64900,0.625
65200,14807,65200,0.625
65500,14867,65500,0.625
65800,14921,65800,0.625
66100,14982,66100,0.625
66400,15044,66400,0.625
66700,15121,66700,0.625
67000,15159,67000,0.625
67300,15215,67300,0.625
67600,15273,67600,0.625
67900,15328,67900,0.625
68200,15388,68200,0.625
68500,15449,68500,0.625
68800,15495,68800,0.625
69100,15551,69100,0.625
69400,15609,69400,0.625
69700,15662,69700,0.625
70000,15717,70000,0.625
70300,15773,70300,0.625
70600,15827,70600,0.625
70900,15878,70900,0.625
71200,15933,71200,0.625
71500,15944,71500,0.625
71800,16041,71800,0.625
72100,16094,72100,0.625
72400,16146,72400,0.625
72700,16199,72700,0.625
73000,16254,73000,0.625
73300,16304,73300,0.625
73600,16358,73600,0.625
73900,16405,73900,0.625
74200,16459,74200,0.625
74500,16508,74500,0.625
74800,16561,74800,0.625
75100,16608,75100,0.625
75400,16659,75400,0.625
75700,16705,75700,0.625
76000,16758,76000,0.625
76300,16806,76300,0.625
76600,16855,76600,0.625
76900,16856,76900,0.625
77200,16950,77200,0.625
77500,16998,77500,0.625
77800,17045,77800,0.625
78100,17090,78100,0.625
78400,17139,78400,0.625
78700,17185,78700,0.625
79000,17231,79000,0.625
79300,17276,79300,0.625
79600,17322,79600,0.625
79900,17367,79900,0.625
80200,17409,80200,0.625
80500,17454,80500,0.625
80800,17498,80800,0.625
81100,17536,81100,0.625
81400,17587,81400,0.625
81700,17629,81700,0.625
82000,17669,82000,0.625
82300,17711,82300,0.625
82600,17754,82600,0.625
82900,17796,82900,0.625
83200,17877,83200,0.625
83500,17874,83500,0.625
83800,17915,83800,0.625
84100,17955,84100,0.625
84400,17992,84400,0.625
84700,18031,84700,0.625
85000,18069,85000,0.625
85300,18108,85300,0.625
85600,18146,85600,0.625
85900,18184,85900,0.625
86200,18220,86200,0.625
86500,18255,86500,0.625
86800,18293,86800,0.625
87100,18333,87100,0.625
87400,18370,87400,0.625
87700,18400,87700,0.625
88000,18439,88000,0.625
88300,18470,88300,0.625
88600,18508,88600,0.625
88900,18542,88900,0.625
89200,18571,89200,0.625
89500,18603,89500,0.625
89800,18638,89800,0.625
90100,18665,90100,0.625
90400,18698,90400,0.625
90700,18729,90700,0.625
91000,18777,91000,0.625
91300,18793,91300,0.625
91600,18823,91600,0.625
91900,18850,91900,0.625
92200,18881,92200,0.625
92500,18909,92500,0.625
92800,18940,92800,0.625
93100,18965,93100,0.625
93400,18992,93400,0.625
93700,19020,93700,0.625
94000,19047,94000,0.625
94300,19071,94300,0.625
94600,19100,94600,0.625
94900,19124,94900,0.625
95200,19154,95200,0.625
95500,19174,95500,0.625
95800,19197,95800,0.625
96100,19217,96100,0.625
96400,19248,96400,0.625
96700,19267,96700,0.625
97000,19290,97000,0.625
97300,19315,97300,0.625
97600,19333,97600,0.625
97900,19354,97900,0.625
98200,19375,98200,0.625
98500,19396,98500,0.625
98800,19416,98800,0.625
99100,19438,99100,0.625
99400,19456,99400,0.625
99700,19475,99700,0.625
10000,1797,10000,1.25
10300,1921,10300,1.25
10600,2034,10600,1.25
10900,2130,10900,1.25
11200,2230,11200,1.25
11500,2337,11500,1.25
11800,2433,11800,1.25
12100,2534,12100,1.25
12400,2637,12400,1.25
12700,2726,12700,1.25
13000,2830,13000,1.25
13300,2932,13300,1.25
13600,3029,13600,1.25
13900,3148,13900,1.25
14200,3221,14200,1.25
14500,3332,14500,1.25
14800,3411,14800,1.25
15100,3506,15100,1.25
15400,3603,15400,1.25
15700,3692,15700,1.25
16000,3785,16000,1.25
16300,3885,16300,1.25
16600,3970,16600,1.25
16900,4067,16900,1.25
17200,4156,17200,1.25
17500,4251,17500,1.25
17800,4339,17800,1.25
18100,4433,18100,1.25
18400,4530,18400,1.25
18700,4620,18700,1.25
19000,4701,19000,1.25
19300,4792,19300,1.25
19600,4892,19600,1.25
19900,4961,19900,1.25
20200,5066,20200,1.25
20500,5150,20500,1.25
20800,5234,20800,1.25
21100,5332,21100,1.25
21400,5421,21400,1.25
21700,5508,21700,1.25
22000,5600,22000,1.25
22300,5685,22300,1.25
22600,5771,22600,1.25
22900,5860,22900,1.25
23200,5947,23200,1.25
23500,6039,23500,1.25
23800,6147,23800,1.25
24100,6222,24100,1.25
24400,6299,24400,1.25
24700,6389,24700,1.25
25000,6612,25000,1.25
25300,6561,25300,1.25
25600,6646,25600,1.25
25900,6734,25900,1.25
26200,6825,26200,1.25
26500,6908,26500,1.25
26800,6994,26800,1.25
27100,7078,27100,1.25
27400,7158,27400,1.25
27700,7250,27700,1.25
28000,7341,28000,1.25
28300,7428,28300,1.25
28600,7513,28600,1.25
28900,7600,28900,1.25
29200,7683,29200,1.25
29500,7767,29500,1.25
29800,7852,29800,1.25
30100,7944,30100,1.25
30400,8023,30400,1.25
30700,8108,30700,1.25
31000,8191,31000,1.25
31300,8272,31300,1.25
31600,8361,31600,1.25
31900,8448,31900,1.25
32200,8526,32200,1.25
32500,8615,32500,1.25
32800,8697,32800,1.25
33100,8781,33100,1.25
33400,8863,33400,1.25
33700,8954,33700,1.25
34000,9037,34000,1.25
34300,9119,34300,1.25
34600,9198,34600,1.25
34900,9281,34900,1.25
35200,9364,35200,1.25
35500,9442,35500,1.25
35800,9526,35800,1.25
36100,9615,36100,1.25
36400,9694,36400,1.25
36700,9777,36700,1.25
37000,9864,37000,1.25
37300,9938,37300,1.25
37600,10015,37600,1.25
37900,10099,37900,1.25
38200,10179,38200,1.25
38500,10314,38500,1.25
38800,10339,38800,1.25
39100,10421,39100,1.25
39400,10500,39400,1.25
39700,10580,39700,1.25
40000,10616,40000,1.25
40300,10738,40300,1.25
40600,10820,40600,1.25
40900,10899,40900,1.25
41200,10977,41200,1.25
41500,11055,41500,1.25
41800,11134,41800,1.25
42100,11208,42100,1.25
42400,11287,42400,1.25
42700,11362,42700,1.25
43000,11440,43000,1.25
43300,11517,43300,1.25
43600,11601,43600,1.25
43900,11677,43900,1.25
44200,11750,44200,1.25
44500,11823,44500,1.25
44800,11899,44800,1.25
45100,11974,45100,1.25
45400,12136,45400,1.25
45700,12126,45700,1.25
46000,12201,46000,1.25
46300,12269,46300,1.25
46600,12347,46600,1.25
46900,12422,46900,1.25
47200,12495,47200,1.25
47500,12568,47500,1.25
47800,12643,47800,1.25
48100,12714,48100,1.25
48400,12796,48400,1.25
48700,12859,48700,1.25
49000,12932,49000,1.25
49300,13003,49300,1.25
49600,13074,49600,1.25
49900,13147,49900,1.25
50200,13215,50200,1.25
50500,13287,50500,1.25
50800,13356,50800,1.25
51100,13427,51100,1.25
51400,13493,51400,1.25
51700,13565,51700,1.25
52000,13631,52000,1.25
52300,13700,52300,1.25
52600,13777,52600,1.25
52900,13837,52900,1.25
53200,13906,53200,1.25
53500,13974,53500,1.25
53800,14039,53800,1.25
54100,14106,54100,1.25
54400,14171,54400,1.25
54700,14239,54700,1.25
55000,14299,55000,1.25
55300,14369,55300,1.25
55600,14657,55600,1.25
55900,14497,55900,1.25
56200,14566,56200,1.25
56500,14625,56500,1.25
56800,14694,56800,1.25
57100,14757,57100,1.25
57400,14822,57400,1.25
57700,14914,57700,1.25
58000,14946,58000,1.25
