,,,5mgL,10000,1000,100
10000,14,-7
11000,15,-8
12000,4,-2
13000,4,0
14000,8,-5
15000,9,-7
16000,6,-1
17000,7,-2
18000,9,-2
19000,10,-6
20000,6,6
21000,8,2
22000,7,-1
23000,9,0
24000,7,-1
25000,8,0
26000,7,1
27000,6,0
28000,10,6
29000,10,3
30000,9,2
31000,8,1
32000,10,5
33000,8,6
34000,12,4
35000,11,4
36000,11,7
37000,12,8
38000,14,9
39000,13,5
40000,13,8
41000,14,7
42000,10,5
43000,17,5
44000,17,6
45000,16,8
46000,18,10
47000,16,10
48000,17,10
49000,13,10
50000,14,9
51000,14,9
52000,17,11
53000,15,9
54000,16,10
55000,17,12
56000,21,12
57000,16,13
58000,14,13
59000,17,14
60000,17,14
61000,17,13
62000,16,15
63000,21,15
64000,19,16
65000,19,15
66000,17,18
67000,20,16
68000,19,17
69000,18,19
70000,18,19
71000,18,21
72000,20,20
73000,19,20
74000,19,21
75000,20,20
76000,21,22
77000,19,22
78000,18,23
79000,18,22
80000,18,23
81000,18,24
82000,18,26
83000,19,24
84000,16,25
85000,18,25
86000,11,27
87000,19,30
88000,18,28
89000,18,27
90000,16,26
91000,16,27
92000,18,29
93000,16,31
94000,17,30
95000,14,30
96000,16,31
97000,18,32
98000,15,34
99000,14,32
100000,19,33
101000,12,35
102000,17,32
103000,14,35
104000,18,35
105000,17,36
106000,12,38
107000,16,38
108000,14,39
