,,,10mgL,10000,1000,100
10000,13,-8
11000,15,-10
12000,6,-1
13000,5,0
14000,9,-5
15000,9,-4
16000,5,-2
17000,6,-1
18000,10,-4
19000,8,-5
20000,7,2
21000,6,0
22000,7,-2
23000,7,-1
24000,9,1
25000,9,0
26000,9,1
27000,9,1
28000,9,7
29000,10,3
30000,10,3
31000,10,1
32000,9,4
33000,10,4
34000,11,2
35000,10,4
36000,13,6
37000,14,6
38000,12,4
39000,13,4
40000,16,8
41000,13,7
42000,12,6
43000,15,10
44000,13,8
45000,13,7
46000,16,10
47000,15,8
48000,18,8
49000,16,11
50000,17,9
51000,18,11
52000,17,9
53000,13,16
54000,14,12
55000,16,12
56000,17,12
57000,16,14
58000,16,14
59000,19,13
60000,17,15
61000,16,17
62000,17,16
63000,18,14
64000,20,15
65000,18,15
66000,18,19
67000,18,16
68000,19,17
69000,16,20
70000,18,18
71000,19,20
72000,20,20
73000,18,19
74000,15,20
75000,18,19
76000,16,22
77000,18,23
78000,17,22
79000,19,22
80000,18,24
81000,17,23
82000,19,24
83000,17,24
84000,18,26
85000,18,25
86000,16,22
87000,18,27
88000,18,27
89000,21,28
90000,16,29
91000,15,29
92000,17,29
93000,17,31
94000,15,31
95000,16,31
96000,18,31
97000,15,35
98000,16,33
99000,15,31
100000,15,34
101000,16,36
102000,14,34
103000,15,34
104000,15,34
105000,15,37
106000,13,37
107000,15,35
108000,15,38
