,,,1.25mgL,10000,1000,100
10000,14,-7
11000,15,-11
12000,6,-2
13000,5,0
14000,9,-4
15000,9,-4
16000,6,-3
17000,8,-1
18000,7,-4
19000,10,-7
20000,4,2
21000,7,1
22000,8,-1
23000,8,0
24000,9,-1
25000,7,-1
26000,9,1
27000,8,-2
28000,10,6
29000,10,3
30000,10,3
31000,9,2
32000,10,6
33000,11,4
34000,8,3
35000,10,5
36000,12,9
37000,10,7
38000,14,9
39000,13,6
40000,13,9
41000,12,7
42000,11,5
43000,18,6
44000,15,10
45000,12,8
46000,17,7
47000,14,9
48000,16,9
49000,15,8
50000,14,9
51000,15,13
52000,17,10
53000,16,8
54000,15,14
55000,17,14
56000,21,13
57000,15,14
58000,15,18
59000,17,15
60000,19,14
61000,17,17
62000,17,16
63000,19,14
64000,19,16
65000,16,13
66000,15,16
67000,18,18
68000,19,17
69000,17,20
70000,19,20
71000,20,21
72000,17,19
73000,17,21
74000,19,20
75000,18,20
76000,18,20
77000,19,21
78000,19,24
79000,17,22
80000,18,23
81000,18,22
82000,19,24
83000,17,25
84000,18,25
85000,17,26
86000,15,27
87000,20,29
88000,17,28
89000,15,28
90000,17,29
91000,13,29
92000,18,30
93000,18,31
94000,16,30
95000,14,30
96000,16,31
97000,16,35
98000,15,34
99000,14,33
100000,18,34
101000,15,32
102000,15,34
103000,15,34
104000,16,33
105000,15,35
106000,14,36
107000,15,35
108000,14,39
