#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nh4no3_ph_5,20.5,100,50,200,4,1,1,1.0126858710209283e-08
freq, real, imaginary, concentration
,freq,0.625,1.25,2.5,5.0,10.0
0,100,5937.641043254096,6688.007530354673,7337.346812244892,7510.959937810441,8404.17672151569
1,150,29461.556074567146,557334.280435023,571941.415307333,571941.415307333,571941.415307333
2,200,557077.0253318642,578142.2432716191,578142.2432716191,580866.4966606318,578142.2432716191
3,250,584058.2340253324,589108.4789460041,589108.4789460041,586680.916812557,589108.4789460041
4,300,533247.5167949065,599349.7468824959,597295.9131763914,597295.9131763914,597295.9131763914
5,350,279380.02738958277,564676.1017206059,611499.9639220787,611499.9639220787,611499.9639220787
6,400,97169.40418836451,199247.32600116276,318134.4195082975,380360.4048482991,451277.4609120604
7,450,39382.33360510368,54058.784705487036,65685.20667283967,71251.4257593439,80534.27522044088
8,500,19790.90209177494,22505.7998014884,24643.963632940126,25659.05212145063,27579.95593687982
9,550,11893.847532223785,12574.975440090975,13210.974446294083,13553.321749600245,14220.350167078943
10,600,8191.759237724392,8385.018886718628,8661.197030744295,8811.861497908492,9117.256470395336
11,650,6226.583892429733,6282.768524502397,6421.413609380946,6502.885919506093,6670.429848181461
12,700,5087.705821125126,5090.111099182109,5171.8958899274685,5221.9487243235635,5323.953942072118
13,750,4375.041549725555,4366.600257845897,4414.110573762893,4444.9592909266785,4514.378252026076
14,800,3919.585379593749,3902.613002526836,3934.752742728563,3957.375091225407,4004.6439363152836
15,850,3622.9700141036296,3604.4170978268194,3625.6897376782185,3641.2793493121358,3676.8222743671436
16,900,3437.3024178376772,3415.5230970644384,3430.8977893980377,3442.787734179862,3466.744680089915
17,950,3325.464770269759,3305.219251854838,3316.0722335267114,3324.978015154994,3343.451812076805
18,1000,3268.430937296701,3248.353298743249,3255.6427961659906,3262.956508914879,3276.873349309716
19,1050,3245.813772402962,3225.9435992299286,3229.747407631178,3235.021055203328,3247.639078886933
20,1100,3250.7770339321833,3229.1233979823064,3230.994382192036,3234.520070439146,3244.766144995995
21,1150,3277.870508498807,3254.2627111107986,3253.23223439134,3255.3407742531713,3264.3357333014183
22,1200,3325.335053717381,3299.4017086445633,3296.7011967411804,3298.0235450536934,3303.919154484478
23,1250,3391.430455194353,3363.2461045112877,3358.598230051913,3358.9413850035226,3362.868168961501
24,1300,3474.539363885961,3443.900406498023,3437.4659906880197,3436.7029898897654,3439.002667303943
25,1350,3575.2293097033826,3542.634711341786,3534.2579522479346,3532.78235808817,3533.498247333602
26,1400,3691.101084990329,3656.237172979686,3646.257871536543,3643.690258543868,3642.840883546023
27,1450,3822.9870835744914,3785.832116060943,3774.0852257161423,3770.4610168415156,3768.04419408485
28,1500,3970.7790731853124,3930.7234276315644,3917.1254301103163,3912.634944328714,3908.96475020825
29,1550,4130.72425488899,4087.2914433390874,4071.6013175468843,4066.4234799745886,4061.085672536278
30,1600,4297.865880437639,4250.790114582653,4233.239971219397,4227.416870220802,4220.97842792443
31,1650,4462.3229905924,4411.715961339302,4393.109809203303,4386.24949441132,4379.775413642241
32,1700,4614.141066287061,4559.6595336113005,4540.78489370435,4533.738113485422,4527.223093516805
33,1750,4738.845237574937,4682.71184981997,4662.846441390205,4656.213276078841,4650.200658790875
34,1800,4832.0224505531105,4773.5966793920725,4754.638907953806,4748.548995954063,4743.844067190226
35,1850,4887.18843087881,4828.878477486332,4810.787807192497,4805.307304521817,4801.767708958545
36,1900,4906.56660122263,4849.150374226329,4832.019199364137,4827.588491103763,4825.709112754836
37,1950,4899.1268692638905,4842.188554412292,4826.697217204106,4822.623265076753,4822.109182682666
38,2000,4873.972087792908,4818.2814111734115,4803.559156987907,4800.4736030804415,4800.242438500491
39,2050,4839.497968766516,4785.351381360571,4771.383006542967,4768.5352073273825,4768.905307069565
40,2100,4803.810957502445,4750.508054600615,4736.811760057115,4734.012926468184,4734.755349932961
41,2150,4769.324700395581,4717.036812676016,4703.114455386649,4700.632772972255,4701.157248708021
42,2200,4739.330273153461,4687.438224519331,4674.06537641284,4671.455711507771,4672.248437668393
43,2250,4715.560928933991,4664.204570148384,4650.8458150414535,4648.18828233059,4648.748759474808
44,2300,4701.848559589733,4650.9940230654065,4637.520673994819,4634.669539940275,4634.405120385096
45,2350,4694.980848688658,4644.055999344738,4630.26830622904,4626.982435229419,4627.116212307607
46,2400,4696.760423056649,4645.290100350612,4631.5368307469025,4628.0946117382855,4627.643788872522
47,2450,4706.4173836689515,4655.40933825812,4641.304980923882,4637.64409461815,4636.737250391412
48,2500,4725.832146282786,4673.829662000478,4659.428715750914,4655.489991656057,4653.6185204721505
49,2550,4750.824190295965,4698.513333509954,4683.502371960865,4679.350065640921,4677.453740076775
50,2600,4780.619900584352,4728.065462755844,4712.290771365562,4707.91469146276,4705.86752116197
51,2650,4810.994598637259,4757.4769138162565,4741.725230663778,4737.804883487074,4736.397757440252
52,2700,4839.88639199432,4786.1065998016,4770.784103175501,4765.911443850198,4764.036960387294
53,2750,4864.19836141937,4809.7444650261305,4794.077234559893,4789.760237446527,4787.7282625977305
54,2800,4882.171239091806,4827.19277752731,4811.943735322807,4807.984251319052,4806.404228441676
55,2850,4891.324335458103,4837.115674933778,4821.842168999023,4818.134810144573,4816.393770786761
56,2900,4895.021850957105,4841.131715792993,4825.794646238122,4822.247769029574,4821.80776428244
57,2950,4892.247515983344,4838.770426806006,4823.6693841598935,4820.245365164364,4819.581084286987
58,3000,4885.612817348609,4832.244605608336,4817.656172962009,4814.440286873091,4814.022306153327
59,3050,4876.66727746369,4822.684897684956,4808.439750670442,4806.257342516767,4804.999986604163
60,3100,4866.619419441992,4813.94624646972,4799.994879014926,4796.536950384353,4796.614208030481
61,3150,4857.44258554669,4805.163090611508,4790.65617702078,4787.789399870378,4787.660526990371
62,3200,4848.984872162254,4796.788621570102,4782.397987755318,4779.449663802294,4778.919238461436
63,3250,4842.431980937277,4789.7292870499305,4775.318107897759,4772.657529199939,4772.457152276837
64,3300,4836.278636831648,4784.360038255914,4770.154062467173,4766.8791915428,4766.585206874
65,3350,4833.821416071415,4781.908154957597,4767.919634817509,4764.327335143538,4763.913532958851
66,3400,4833.290607990085,4781.237783004884,4767.047748402156,4763.72860658595,4763.410325776163
67,3450,4835.044008574756,4783.564807394667,4770.026792033046,4765.97067779106,4766.049398903202
68,3500,4841.19809265462,4788.862052228904,4774.663982474025,4771.186783266354,4770.122110330415
69,3550,4849.026246089598,4796.60814181496,4781.997873569296,4778.589364967717,4777.499656577704
70,3600,4858.074790535074,4806.127957421113,4791.483993850298,4787.805072863915,4786.341283113123
71,3650,4867.907880200157,4815.3282391901685,4800.365603006834,4797.005459633731,4796.150588027842
72,3700,4876.746473940596,4824.25353979184,4809.652365522643,4805.900221089428,4804.918824784544
73,3750,4883.777115541402,4830.895814860878,4816.455754982194,4812.917735456328,4811.83239990946
74,3800,4888.763532779975,4835.9670668796725,4821.262497567143,4817.680667060957,4817.041208002898
75,3850,4891.647034782058,4838.569111919637,4823.808202918704,4820.7518718544825,4820.116053029604
76,3900,4890.873028417731,4838.331262092844,4824.032985801712,4821.100437785851,4820.6439564168195
77,3950,4888.952818975486,4836.352598663154,4822.297955838877,4818.939043553246,4818.378819929193
78,4000,4886.306869127452,4833.96863702001,4819.865193739107,4816.6605392679585,4816.0479544735435
79,4050,4881.976868592623,4829.591688404767,4815.561779148897,4812.272490686203,4812.171091979536
80,4100,4876.920075030578,4825.735977258464,4811.264879667912,4808.405443920453,4808.243696746035
81,4150,4873.977906084361,4821.624928648398,4806.345660334755,4803.537759094735,4802.749731545658
82,4200,4869.346332282084,4817.272366202951,4803.6159182030115,4800.318894098626,4800.020329621076
83,4250,4865.761433180829,4814.0913155875605,4799.8221567656,4797.022711951535,4796.7959788215685
84,4300,4863.489466008628,4811.821848354897,4797.644242149444,4794.6921662294735,4794.255388953606
85,4350,4862.425896180399,4811.277831825252,4796.972500752736,4793.302990081614,4793.3171925578645
86,4400,4862.984825801884,4811.386587244655,4797.625250437803,4794.346052988267,4793.981145316213
87,4450,4864.769821597474,4813.06961801146,4798.89884569563,4795.895493401845,4795.298581958985
88,4500,4867.931285582584,4815.82570049827,4802.424627675784,4798.573803611161,4797.28427604308
89,4550,4872.390208617107,4820.36158728126,4806.131122472124,4802.840463649941,4802.275738208727
90,4600,4876.408424615659,4824.470605919565,4810.305608675561,4807.307861673602,4806.3899662528465
91,4650,4881.740166033458,4829.604350133645,4815.355468881895,4812.242941829884,4811.408929763687
92,4700,4886.008461910142,4834.025585289991,4819.660195638734,4816.7067183214185,4816.016898351396
93,4750,4888.802278579157,4836.717132557925,4822.312446364065,4819.291084745869,4818.536451994119
94,4800,4890.602058230672,4838.244340163067,4824.017973203143,4821.639464837721,4820.807193820352
95,4850,4890.447095261872,4838.533174604378,4824.533478293029,4821.397608718847,4820.961640080043
96,4900,4889.806917347587,4837.250271894866,4823.405868681972,4820.438244379728,4820.127555059551
97,4950,4888.014829967637,4835.488887819713,4821.820393630863,4818.99529586969,4818.876883104044
98,5000,4885.028727059934,4832.546284283263,4819.039464758171,4815.913905383333,4815.9056007105
99,5050,4882.391461422898,4830.755048028436,4816.779934812884,4814.000035898282,4813.7737926613
100,5100,4879.049705316103,4827.827535402266,4814.001712020258,4811.370441655847,4810.834108711026
101,5150,4877.044382873671,4825.205731194097,4811.931394809968,4808.943724938746,4808.569710249763
102,5200,4874.866045395183,4823.221844340758,4809.398669962883,4806.959533363225,4806.632207263905
103,5250,4873.14427422946,4822.656410427067,4808.251807942443,4805.451190009768,4805.236299679935
104,5300,4872.384069792572,4820.661275477436,4806.858635283283,4804.37593478289,4804.024974448705
105,5350,4871.855921205743,4820.539155669262,4806.385593679066,4803.529148867808,4803.216961380745
106,5400,4872.524651727182,4821.3495705787,4807.538458935805,4804.517803102945,4804.0658050911015
107,5450,4873.413391411184,4822.617715037174,4808.201699303371,4805.248770815318,4805.104835241877
108,5500,4875.710712582497,4824.553401730355,4810.232521511281,4807.306836263296,4806.949537813814
109,5550,4878.4845162280335,4826.980908872885,4812.775384698845,4809.981781268155,4809.311313103706
110,5600,4880.994744560142,4829.615885563662,4815.763626087547,4812.824990520337,4811.989310345089
111,5650,4883.003083171608,4831.995353655556,4818.056381794519,4815.021547739706,4814.623737063201
112,5700,4886.200562726848,4834.613071561628,4820.342313021659,4818.623704399395,4816.657691440789
113,5750,4887.717085688671,4836.284268971591,4822.672865452266,4819.957588360985,4819.2975071840965
114,5800,4888.949769083772,4837.469950467327,4823.052677676951,4820.424534626353,4819.687475922585
115,5850,4888.766007163303,4836.996542318503,4824.6510128654745,4821.047869408966,4820.819120175941
116,5900,4888.530484281243,4837.2329823582495,4823.187289262579,4820.635977648715,4820.442362497743
117,5950,4886.888731088843,4836.276595113273,4822.134704947875,4819.4641150075695,4819.521872439981
118,6000,4886.182731017664,4834.611176810524,4821.1238467518715,4818.38404559236,4818.239964627465
119,6050,4884.0378426197385,4832.465662913942,4818.92983380845,4816.797389906433,4816.493385523444
120,6100,4881.178370968012,4831.274028776912,4817.208602215366,4815.145006141897,4814.426096079597
121,6150,4879.75373765767,4828.863511983527,4815.173079985504,4812.781678231018,4812.2904111241305
122,6200,4878.321856156212,4827.408919681965,4813.825362695842,4810.842238733392,4810.965016217145
