#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4no3_4,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
1000,-16079,1000,0.625
1200,-8449,1200,0.625
1400,-1621,1400,0.625
1600,1217,1600,0.625
1800,734,1800,0.625
2000,-498,2000,0.625
2200,-803,2200,0.625
2400,-327,2400,0.625
2600,86,2600,0.625
2800,3,2800,0.625
3000,-269,3000,0.625
3200,-346,3200,0.625
3400,-209,3400,0.625
3600,-94,3600,0.625
3800,-142,3800,0.625
4000,-240,4000,0.625
4200,-254,4200,0.625
4400,-187,4400,0.625
4600,-144,4600,0.625
4800,-180,4800,0.625
5000,-232,5000,0.625
5200,-228,5200,0.625
5400,-184,5400,0.625
5600,-160,5600,0.625
5800,-183,5800,0.625
6000,-219,6000,0.625
6200,-214,6200,0.625
6400,-186,6400,0.625
6600,-170,6600,0.625
6800,-183,6800,0.625
7000,-204,7000,0.625
7200,-209,7200,0.625
7400,-198,7400,0.625
7600,-197,7600,0.625
7800,-206,7800,0.625
8000,-216,8000,0.625
8200,-213,8200,0.625
8400,-205,8400,0.625
8600,-208,8600,0.625
8800,-217,8800,0.625
9000,-226,9000,0.625
9200,-220,9200,0.625
9400,-211,9400,0.625
9600,-213,9600,0.625
9800,-222,9800,0.625
10000,-231,10000,0.625
10200,-225,10200,0.625
10400,-216,10400,0.625
10600,-213,10600,0.625
10800,-221,10800,0.625
11000,-230,11000,0.625
11200,-232,11200,0.625
11400,-231,11400,0.625
11600,-232,11600,0.625
11800,-235,11800,0.625
12000,-236,12000,0.625
12200,-238,12200,0.625
12400,-236,12400,0.625
12600,-241,12600,0.625
12800,-245,12800,0.625
13000,-244,13000,0.625
13200,-240,13200,0.625
13400,-237,13400,0.625
13600,-241,13600,0.625
13800,-246,13800,0.625
14000,-247,14000,0.625
14200,-243,14200,0.625
14400,-242,14400,0.625
14600,-242,14600,0.625
14800,-242,14800,0.625
15000,-249,15000,0.625
15200,-248,15200,0.625
15400,-247,15400,0.625
15600,-250,15600,0.625
15800,-252,15800,0.625
16000,-253,16000,0.625
16200,-251,16200,0.625
16400,-247,16400,0.625
