#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#nh4no3_5,20.0,1000,200,450,4,1,1,1.0152170736012073e-08
freq, real, imaginary, concentration
,freq,0.65,1.25,2.5,5.0,7.5,10.0,15.0,30.0
348,70600,89.830,89.371,88.303,87.649,86.202,84.086,83.018,79.326
349,70800,89.825,89.370,88.301,87.647,86.202,84.090,83.020,79.343
350,71000,89.822,89.367,88.302,87.646,86.205,84.093,83.022,79.346
351,71200,89.821,89.365,88.300,87.646,86.206,84.095,83.027,79.352
352,71400,89.817,89.360,88.297,87.641,86.203,84.094,83.024,79.517
353,71600,89.816,89.360,88.297,87.642,86.205,84.099,83.029,79.371
354,71800,89.813,89.358,88.295,87.642,86.206,84.101,83.031,79.367
355,72000,89.809,89.359,88.294,87.639,86.206,84.107,83.033,79.370
356,72200,89.808,89.355,88.294,87.642,86.206,84.107,83.037,79.377
357,72400,89.807,89.351,88.294,87.641,86.206,84.110,83.038,79.381
358,72600,89.803,89.350,88.291,87.636,86.209,84.112,83.041,79.385
359,72800,89.800,89.348,88.293,87.636,86.207,84.114,83.042,79.393
360,73000,89.798,89.345,88.290,87.636,86.207,84.116,83.045,79.398
361,73200,89.796,89.344,88.290,87.634,86.209,84.119,83.048,79.407
362,73400,89.795,89.341,88.288,87.634,86.209,84.121,83.051,79.413
363,73600,89.793,89.340,88.289,87.634,86.210,84.124,83.053,79.416
364,73800,89.790,89.338,88.287,87.634,86.211,84.128,83.055,79.420
365,74000,89.789,89.336,88.286,87.632,86.212,84.129,83.057,79.424
366,74200,89.787,89.334,88.285,87.632,86.213,84.132,83.059,79.429
367,74400,89.784,89.331,88.284,87.630,86.214,84.135,83.062,79.439
368,74600,89.781,89.329,88.283,87.628,86.214,84.137,83.065,79.441
369,74800,89.779,89.326,88.282,87.628,86.212,84.139,83.067,79.445
370,75000,89.778,89.325,88.281,87.627,86.213,84.143,83.069,79.435
371,75200,89.778,89.323,88.280,87.626,86.213,84.145,83.071,79.463
372,75400,89.776,89.318,88.278,87.624,86.211,84.149,83.073,79.461
373,75600,89.773,89.317,88.279,87.625,86.213,84.151,83.075,79.470
374,75800,89.770,89.316,88.277,87.624,86.215,84.153,83.078,79.475
375,76000,89.767,89.312,88.276,87.623,86.218,84.154,83.081,79.479
376,76200,89.765,89.311,88.276,87.622,86.219,84.161,83.082,79.485
377,76400,89.763,89.311,88.275,87.620,86.218,84.160,83.086,79.491
378,76600,89.760,89.308,88.274,87.618,86.218,84.164,83.088,79.496
379,76800,89.758,89.307,88.273,87.619,86.216,84.167,83.091,79.504
380,77000,89.752,89.303,88.270,87.616,86.215,84.168,83.093,79.494
381,77200,89.751,89.302,88.271,87.616,86.215,84.171,83.094,79.515
382,77400,89.748,89.299,88.269,87.616,86.216,84.174,83.098,79.519
383,77600,89.745,89.296,88.270,87.615,86.216,84.176,83.100,79.524
384,77800,89.744,89.296,88.268,87.615,86.219,84.180,83.103,79.532
385,78000,89.741,89.293,88.267,87.612,86.217,84.180,83.105,79.537
386,78200,89.741,89.290,88.266,87.612,86.217,84.183,83.108,79.540
387,78400,89.739,89.290,88.267,87.613,86.218,84.187,83.110,79.550
388,78600,89.737,89.287,88.265,87.610,86.218,84.190,83.113,79.554
389,78800,89.736,89.286,88.265,87.610,86.217,84.193,83.114,79.561
390,79000,89.733,89.285,88.263,87.609,86.221,84.195,83.118,79.565
391,79200,89.727,89.280,88.263,87.608,86.223,84.201,83.122,79.571
392,79400,89.728,89.278,88.261,87.606,86.220,84.200,83.122,79.579
393,79600,89.723,89.274,88.256,87.602,86.214,84.200,83.122,79.584
394,79800,89.719,89.273,88.257,87.603,86.221,84.203,83.124,79.590
395,80000,89.719,89.272,88.258,87.604,86.223,84.207,83.125,79.604
396,80200,89.717,89.271,88.257,87.602,86.222,84.209,83.126,79.603
397,80400,89.712,89.265,88.255,87.601,86.223,84.214,83.128,79.608
398,80600,89.709,89.266,88.255,87.601,86.223,84.215,83.128,79.614
399,80800,89.707,89.263,88.253,87.600,86.225,84.218,83.132,79.620
400,81000,89.705,89.262,88.253,87.601,86.226,84.221,83.135,79.626
401,81200,89.702,89.259,88.253,87.599,86.228,84.224,83.136,79.632
402,81400,89.701,89.257,88.251,87.598,86.229,84.223,83.139,79.638
403,81600,89.698,89.256,88.249,87.595,86.229,84.228,83.139,79.643
404,81800,89.697,89.253,88.248,87.596,86.231,84.231,83.143,79.651
405,82000,89.694,89.250,88.250,87.595,86.234,84.235,83.146,79.657
406,82200,89.691,89.249,88.248,87.594,86.235,84.236,83.148,79.657
407,82400,89.687,89.246,88.246,87.594,86.237,84.239,83.150,79.669
408,82600,89.683,89.243,88.244,87.593,86.237,84.241,83.151,79.674
409,82800,89.682,89.244,88.244,87.592,86.236,84.243,83.156,79.681
410,83000,89.678,89.239,88.243,87.590,86.236,84.246,83.157,79.687
411,83200,89.675,89.238,88.242,87.590,86.238,84.250,83.160,79.687
412,83400,89.674,89.238,88.244,87.591,86.241,84.256,83.165,79.448
413,83600,89.670,89.234,88.241,87.589,86.242,84.257,83.166,79.708
414,83800,89.668,89.232,88.239,87.587,86.242,84.258,83.167,79.715
415,84000,89.664,89.230,88.239,87.587,86.243,84.260,83.170,79.721
416,84200,89.662,89.227,88.237,87.586,86.242,84.263,83.173,79.726
417,84400,89.661,89.227,88.236,87.587,86.239,84.267,83.175,79.730
418,84600,89.657,89.223,88.236,87.584,86.243,84.269,83.179,79.741
419,84800,89.654,89.220,88.234,87.583,86.244,84.271,83.181,79.746
420,85000,89.652,89.219,88.232,87.581,86.245,84.275,83.182,79.752
421,85200,89.649,89.217,88.233,87.582,86.248,84.278,83.186,79.760
422,85400,89.647,89.215,88.232,87.581,86.248,84.280,83.189,79.765
423,85600,89.645,89.214,88.231,87.580,86.249,84.284,83.193,79.772
424,85800,89.642,89.211,88.230,87.580,86.251,84.286,83.193,79.779
425,86000,89.639,89.209,88.228,87.578,86.251,84.288,83.197,79.786
426,86200,89.636,89.206,88.228,87.579,86.253,84.291,83.200,79.792
427,86400,89.635,89.206,88.228,87.577,86.255,84.296,83.204,79.799
428,86600,89.633,89.204,88.228,87.579,86.257,84.299,83.207,79.806
429,86800,89.629,89.201,88.226,87.576,86.257,84.302,83.211,79.814
430,87000,89.627,89.199,88.225,87.575,86.254,84.303,83.212,79.823
431,87200,89.623,89.195,88.222,87.573,86.254,84.304,83.213,79.825
432,87400,89.619,89.192,88.221,87.571,86.254,84.308,83.217,79.833
433,87600,89.617,89.190,88.220,87.570,86.255,84.311,83.220,79.835
434,87800,89.615,89.189,88.219,87.571,86.254,84.313,83.223,79.846
435,88000,89.614,89.187,88.219,87.570,86.255,84.316,83.226,79.853
436,88200,89.610,89.184,88.217,87.569,86.255,84.319,83.228,79.861
437,88400,89.607,89.182,88.216,87.568,86.257,84.321,83.232,79.867
438,88600,89.604,89.179,88.214,87.567,86.257,84.325,83.234,79.873
439,88800,89.601,89.178,88.214,87.568,86.258,84.326,83.237,79.880
440,89000,89.599,89.175,88.213,87.566,86.258,84.331,83.240,79.887
441,89200,89.597,89.174,88.212,87.566,86.261,84.332,83.243,79.895
442,89400,89.596,89.172,88.211,87.565,86.261,84.336,83.246,79.900
443,89600,89.594,89.170,88.211,87.564,86.261,84.338,83.249,79.908
444,89800,89.590,89.166,88.210,87.562,86.262,84.341,83.254,79.916
445,90000,89.587,89.164,88.209,87.563,86.263,84.343,83.256,79.921
446,90200,89.585,89.163,88.208,87.562,86.266,84.347,83.259,79.930
447,90400,89.583,89.162,88.207,87.562,86.269,84.350,83.262,79.937
448,90600,89.579,89.160,88.206,87.560,86.270,84.353,83.266,79.945
449,90800,89.578,89.157,88.206,87.560,86.270,84.357,83.269,79.954
