#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#nh4no3_5,20.0,1000,200,450,4,1,1,1.0152170736012073e-08
freq, real, imaginary, concentration
,freq,0.65,1.25,2.5,5.0,7.5,10.0,15.0,30.0
198,40600,39274.22126980589,29301.802211382634,18691.800519509838,15515.343990899037,11246.310900681465,7826.230174454929,6969.7981420440665,5174.996074579095
199,40800,39197.99615015342,29291.339917253717,18688.647231681152,15512.352847873226,11248.897167542202,7828.626381109415,6971.303214979272,5174.663198142
200,41000,39166.84736275603,29282.058415680916,18689.89597426876,15515.8149962073,11247.36425727405,7830.8545032846005,6972.042931079582,5175.677410026279
201,41200,39074.29659498401,29245.570851348493,18684.69576340347,15512.739126594068,11252.308311017168,7831.232039756456,6970.83814264239,5175.1253990426
202,41400,38983.90393142554,29216.579563611147,18676.0053731646,15512.608311843645,11250.721459338249,7832.744836857741,6971.432907150936,5175.299634929931
203,41600,38908.63107245656,29188.827655504094,18673.45632138203,15508.86168205375,11241.39355867323,7834.094851682757,6970.727911100992,5173.528845815905
204,41800,38880.06844457643,29177.713939585432,18677.78076072107,15510.420156396298,11235.684015563009,7836.489537322339,6971.2734643224285,5175.771466597255
205,42000,38834.625553768456,29184.441875986355,18684.352889730344,15516.671461901637,11230.350945627511,7839.304767774869,6972.800720187731,5175.3799695084135
206,42200,38819.32940289676,29149.988285325944,18691.676672722468,15515.304533880944,11233.908525655177,7840.223122926716,6974.488685286776,5176.148537453866
207,42400,38757.232938896246,29140.7537477702,18687.062442614588,15510.311897806516,11242.740210361255,7842.634073847279,6975.052049981724,5175.803591620632
208,42600,38667.02765806884,29113.072185751767,18676.287360057948,15507.030219724027,11247.471676979687,7844.66908063514,6974.677233509227,5175.3145929078655
209,42800,38667.53116492057,29076.21491131968,18676.215183624943,15503.087542341458,11253.393905180761,7845.7576605300765,6974.171121704539,5175.167997459581
210,43000,38607.4372444808,29065.703800310483,18672.313866073775,15502.099319085595,11255.224280253251,7847.511095208344,6974.01458485238,5175.234361375077
211,43200,38577.7007873753,29038.75903314742,18667.613384865348,15502.354852777096,11259.51020466358,7849.239737909885,6974.478527475585,5175.0314562517815
212,43400,38503.29592779102,29010.52757910062,18664.76082176579,15500.025567175062,11258.008026399064,7849.894452402366,6972.905843593644,5174.560255328466
213,43600,38488.725702069765,29007.840406178853,18662.660862806177,15500.873854532123,11257.257125936761,7851.915334786302,6973.343457537302,5175.27744821585
214,43800,38444.59577618066,28988.097006804917,18658.929054320677,15506.823454586245,11253.181593350631,7854.488263581377,6974.306201115318,5173.404664305373
215,44000,38342.05946064529,28986.72129778235,18669.498047299705,15502.675871686102,11252.430042881615,7856.21535018247,6976.032104167316,5175.290427337518
216,44200,38283.29738267007,28960.547383907353,18668.10687588608,15502.80662732814,11252.084681229204,7859.210150044897,6977.732257012529,5175.316821614821
217,44400,38223.489373426775,28942.19955943693,18663.248766467146,15496.905183613808,11249.636858436528,7860.684129689542,6978.435492699943,5175.322693414238
218,44600,38150.298762907834,28905.548544481022,18658.370346435615,15493.324964632318,11243.872630408208,7861.991897125499,6976.51781530143,5174.812585752759
219,44800,38120.78030844962,28886.538551068217,18659.52765386731,15492.060000348847,11239.28471352608,7863.851019230389,6977.294341474058,5174.623489778289
220,45000,38123.39841459485,28901.29293599529,18636.61580665601,15502.809891461384,11234.017021529793,7864.126801974708,6978.636201025983,5174.5401558844405
221,45200,38092.46104178606,28831.707529541476,18655.692994521643,15491.441715922821,11233.741952248629,7866.48552321984,6976.895396310282,5174.593200358926
222,45400,38063.76996256482,28805.065305089,18649.884762756727,15489.417433910286,11229.05901338378,7866.947470995623,6977.135388814786,5166.748512339015
223,45600,38019.7075740465,28811.282324916818,18645.805156118837,15486.677834057939,11232.434462279089,7867.29213458251,6976.644386308837,5175.019036159269
224,45800,38006.103632085265,28772.590664479016,18651.055871790275,15485.931392467823,11233.37434803926,7869.259410606379,6978.134567743037,5174.829831857272
225,46000,37947.552421112436,28779.47086518894,18652.85090835679,15489.150857874101,11233.829986831948,7873.182851331327,6979.39594954025,5174.85266982127
226,46200,37904.43076514763,28761.981036689474,18652.040937603753,15488.347382916862,11232.755814143287,7874.521703549659,6979.480556569044,5175.235282816479
227,46400,37860.73419535184,28735.4067405167,18646.934733245136,15486.559927387785,11232.10904858936,7876.087301598471,6979.745137644463,5174.985497356808
228,46600,37817.46432718218,28700.543481780944,18641.80868295388,15481.995220532319,11229.78669668181,7876.799429000667,6979.371246059602,5174.819355631613
229,46800,37745.65699172178,28680.86122014453,18636.66284042091,15483.44862407349,11231.026608962404,7877.299342985033,6979.831299446763,5174.626895764653
230,47000,37717.36580208766,28643.801234077604,18634.91482471621,15481.14677816945,11230.857243691997,7879.365519870975,6978.953884493605,5174.145411722017
231,47200,37689.378158687854,28633.961279933374,18635.692215728763,15479.281154587694,11231.299434563925,7880.831953435468,6979.329460981988,5174.532615975796
232,47400,37646.17282527053,28607.566192189122,18633.018612226875,15476.213776598897,11233.17704595732,7882.076469201001,6980.403233946747,5174.129043341467
233,47600,37646.17282527053,28612.70127026478,18637.14120404519,15479.168768438134,11233.826333903517,7884.902255534113,6981.41989770829,5177.229599010353
234,47800,37574.102025750515,28569.022668507787,18631.86722989429,15467.42835773111,11230.396930081208,7886.349514546773,6980.0165660136,5174.0406439223325
235,48000,37546.290020993285,28541.916272459017,18625.689613513154,15469.414651103294,11233.58028084846,7886.931518425896,6980.534153357127,5174.8746296871905
236,48200,37503.67493330076,28523.061780108856,18625.409912256353,15468.513152154143,11233.88660767834,7891.670682056167,6980.581341540501,5174.061551289302
237,48400,37433.180143272184,28503.40323505208,18617.550134405814,15465.805025388574,11232.273139435038,7889.059711127184,6980.200059645661,5174.601725898425
238,48600,37405.22925392096,28476.36163527239,18624.1896964452,15463.952564825418,11236.567981986847,7890.9237241070505,6981.090182800133,5174.337732197564
239,48800,37362.89860989336,28457.53216215683,18612.707785443858,15464.38479055383,11234.170017013928,7892.4973034025625,6980.8498345729495,5173.063248707936
240,49000,37348.95633220121,28438.70917456368,18616.590805180476,15460.15252095049,11232.925922691487,7893.7768848580845,6980.814684695513,5174.003112658043
241,49200,37278.717407382435,28409.23116838418,18610.24235563371,15452.117236308795,11233.796599198637,7895.56449509469,6981.197417430352,5174.511174540721
242,49400,37195.052266528255,28410.904445585205,18608.174356327807,15454.649826812903,11235.824067785772,7894.531271117366,6980.880900143534,5174.389478204881
243,49600,37167.16798951233,28381.434971702558,18608.559210358366,15448.859619938834,11236.148342406137,7897.983005858019,6982.97887319365,5174.255425832333
244,49800,37139.143059130016,28352.807525924083,18606.43799530354,15449.865442600867,11234.556990511182,7899.120502375946,6982.173679680833,5173.484924941088
245,50000,37083.732250326124,28341.258068735257,18604.292949354287,15443.927225981435,11232.939289212323,7902.820445212052,6982.884365416848,5209.632243139822
246,50200,37083.732250326124,28332.287904048688,18601.19567470459,15448.741624903283,11233.860306275472,7903.335480885319,6983.578365757468,5174.417493661246
247,50400,37028.28877092277,28290.101910016238,18599.931465261558,15448.1087540353,11229.82004857464,7904.398481581082,6982.913756117162,5173.656697251046
248,50600,37014.37524569841,28270.478330737584,18593.395980531164,15442.895422488966,11228.993709776794,7906.302883637616,6982.888909984462,5173.709421958393
249,50800,36931.801062460756,28227.583325063544,18595.09555772355,15439.947684535022,11227.941056111249,7906.467417104268,6982.838797405084,5174.059445551208
250,51000,36862.93522130301,28232.10129760613,18590.38062671083,15437.721872486223,11225.179184345257,7908.038337357595,6983.421668488475,5173.492346098915
251,51200,36835.58206253672,28205.33121863493,18591.46009055573,15435.464804873174,11224.5630234091,7910.419585096392,6984.651800958008,5173.091834757188
252,51400,36807.83740065633,28195.52257278449,18576.158222238497,15427.059986003818,11218.212148279907,7912.207833024105,6984.07267715233,5173.842539748046
253,51600,36780.565593321604,28159.892300182157,18583.414662271807,15430.10182128025,11221.062074770993,7912.843810661545,6984.359007987562,5173.049073570529
254,51800,36698.63105218303,28116.34673688391,18568.062694575765,15424.69865655044,11218.998050250972,7914.5842148671845,6983.30023886966,5173.031509973592
255,52000,36671.6112539124,28088.81583790447,18570.46849229392,15427.638046057464,11218.41062732782,7914.020972931506,6983.288673638723,5173.190459194787
256,52200,36644.25800198341,28086.071874904443,18576.702969798574,15428.332371665396,11218.807689796047,7916.27571067259,6984.183490329443,5173.4350256197495
257,52400,36603.53851163992,28074.432395674252,18569.9147229104,15425.115305209512,11217.635469267703,7917.652018483265,6984.366101307051,5173.5443165057995
258,52600,36522.30928858409,28039.898246136254,18566.461877393118,15420.361124098996,11217.451870193252,7919.282775327724,6984.291306500961,5172.1496365461235
259,52800,36468.320146864724,28036.163490735722,18559.62027367063,15417.07501466826,11218.920042042575,7919.472667198775,6984.884973025305,5173.335152822488
260,53000,36427.89972836875,28001.6864701981,18556.107971026762,15410.773138397011,11218.670019236131,7921.04927918417,6984.55287056657,5172.717770950832
261,53200,36374.10436656739,27974.219936043348,18550.199788719845,15414.255086794217,11221.241263934222,7923.45594102932,6984.195534031179,5173.023156270322
262,53400,36347.269922082756,27954.65151958448,18548.990676405665,15411.658165408828,11224.304169878822,7924.410552432567,6984.014533944963,5172.805410689944
263,53600,36333.86012086058,27942.945229045905,18552.081685145473,15408.231325688135,11231.892900730069,7925.3156134677465,6984.441460382191,5172.8533515904855
264,53800,36293.638293896496,27923.357053028893,18552.788531252787,15412.388635027424,11238.406835436426,7927.073015334565,6985.11089720166,5173.390878803952
265,54000,36253.58658188141,27905.71359616324,18558.82601050836,15409.030692019065,11239.05381165082,7929.396969406312,6985.755052482358,5173.156142615601
266,54200,36226.91978666817,27888.085657315998,18551.785544591534,15404.848405102075,11240.739810495392,7930.539484266617,6985.742965574762,5173.343379605042
267,54400,36200.29219279077,27852.876318496852,18546.741817041,15395.30171929774,11236.140739613922,7929.366266909521,6986.533296777043,5173.504905054143
268,54600,36120.52718488629,27842.117045620245,18534.294675384877,15393.16865003852,11241.373646620288,7932.148821410551,6985.367318898054,5172.661217973202
269,54800,36107.19930433426,27813.7718326958,18538.208595505148,15392.621707433384,11240.84103847358,7933.7763812299445,6986.297253463131,5172.619622869332
270,55000,36146.99605861493,27786.438332431673,18539.024184534002,15394.302378942944,11244.306250147987,7935.377647331581,6986.139968972073,5172.776287297188
271,55200,36094.05579121098,27776.66471963526,18539.28293655643,15389.990056072107,11243.084126354152,7938.078996872398,6987.115669730105,5173.139220013424
272,55400,36001.51830592983,27752.377626241992,18534.144404024777,15387.30662103666,11237.80553451175,7937.938334968932,6986.530432200922,5173.549568579681
273,55600,35896.36654560395,27717.380672440802,18520.27580283093,15381.303134438123,11235.369209563747,7938.336135952593,6985.624120180774,5189.953036877436
274,55800,35843.88225772001,27672.70723260856,18512.01082866481,15376.098861269067,11231.877639410295,7937.841213796532,6984.691153033136,5172.1654585092665
275,56000,35778.301517145876,27659.90200415798,18502.676001850738,15373.702616745752,11230.049068066,7938.696559396096,6984.161667862429,5171.982013939532
276,56200,35764.83951375553,27648.09144157677,18505.331763692087,15369.848202055948,11231.093043121868,7940.081397761502,6984.646971989698,5170.804943926674
277,56400,35725.79688059727,27636.2590118653,18507.950770925494,15368.203209594956,11231.990968972472,7942.924136882522,6984.983039409245,5171.993314228205
278,56600,35686.83498861285,27610.105550593755,18506.01107008998,15367.361554901816,11231.703343486339,7944.309923153283,6985.7897675542035,5171.998340563369
279,56800,35660.568865658395,27598.2524742121,18504.19801118464,15360.606396480847,11230.828116557765,7945.421390598771,6986.325527491607,5172.406592072724
280,57000,35634.76872966021,27564.49190655036,18501.154694371027,15361.945543575423,11232.78261905635,7946.755312358006,6986.338109456787,5172.608511041257
281,57200,35570.43141307095,27536.307465028916,18497.024480014818,15360.157415096608,11238.132321289053,7947.119289304453,6985.896076896637,5171.711862845119
282,57400,35530.969503866436,27518.9446423521,18492.864439233483,15357.803335290977,11237.743515530936,7949.027333029377,6986.281877737176,5172.144809414576
283,57600,35466.64917643289,27500.530975174468,18489.746575714613,15354.567309361571,11238.996088405576,7950.279736981981,6986.038761465818,5171.730225647639
284,57800,35440.94388903618,27481.053622033265,18488.829665524237,15349.580026251697,11241.379429889465,7951.187474494613,6985.438143265218,5172.267388516922
285,58000,35376.521697775206,27469.156550883334,18484.581412864038,15348.00636886061,11246.632711949745,7953.261204600953,6986.50182178124,5172.338532744405
286,58200,35325.57278659426,27435.61367640523,18480.303562349814,15346.043190247241,11248.396200262248,7954.5156370679315,6987.287839849558,5172.224013157291
287,58400,35299.610647164416,27413.967522396568,18475.99617831956,15343.553371437849,11246.68901343457,7953.586535059291,6986.264077166383,5172.18570142192
288,58600,35261.254642736225,27388.052021113097,18472.750399061573,15340.16747273142,11245.525621219716,7956.049223446023,6985.807195558678,5172.030359731819
289,58800,35235.321233109906,27375.013967938547,18467.293068874842,15340.321506170209,11247.767922013032,7954.824467592856,6985.745003479204,5178.343238622001
290,59000,35197.31125904035,27349.132776920826,18465.094230128263,15336.869703321066,11249.420284020265,7957.967603680113,6986.096797107223,5171.720024858581
291,59200,35159.627854913466,27321.05873252183,18467.26191101006,15333.812617376183,11247.574406826423,7959.099546216,6987.084292332278,5172.451006083898
292,59400,35095.98525577835,27306.076168299413,18458.440196822863,15331.646128255388,11245.739552158058,7960.437068667474,6986.709852852216,5171.743655709347
293,59600,35007.610240221926,27270.58225054909,18448.53118746351,15323.684471351324,11242.715677526023,7960.212710788096,6985.695373985963,5171.444854441048
294,59800,34969.7696895632,27241.460381900128,18441.821989178974,15319.67021550066,11237.321111673837,7960.839717885669,6985.5965924824395,5171.007701438949
295,60000,34944.38349129068,27223.179808403165,18440.564465662646,15316.964315366233,11232.477989234882,7961.437278946772,6985.734251796577,5170.263386169997
296,60200,34918.71240474263,27210.058001363468,18437.03243047286,15313.756436789741,11234.4640430767,7961.78449873727,6985.059928871964,5170.7067764497915
297,60400,34943.78538587809,27184.361905519756,18433.561170932793,15311.891469834522,11242.787372441899,7964.863011622643,6986.14237621805,5171.277086548642
298,60600,34906.34189026232,27164.953138241974,18436.588041144652,15312.612840174403,11246.543129819771,7965.48833150771,6985.93938559733,5171.342702233374
299,60800,34856.94733051002,27145.544650454904,18428.678703857175,15308.895331325064,11254.293297644797,7967.407085588161,6986.1294263182735,5171.3616312583
300,61000,34781.21736806198,27110.224568354053,18425.13608600651,15302.044671777909,11264.3113492379,7967.981386797165,6985.457044179743,5171.090095192766
301,61200,34731.51360615269,27117.95353892858,18423.517808695105,15302.66123681456,11265.00612672824,7967.734337600994,6985.745706205286,5171.59984400617
302,61400,34692.371863221284,27077.618825167934,18419.913751349955,15297.027765745755,11265.129449907512,7970.79013968267,6985.855966554764,5171.060273942375
303,61600,34667.22387487422,27074.08060646977,18419.5350084203,15300.677193766354,11261.735489299484,7972.932660284132,6985.939736989677,5171.8071576515695
304,61800,34630.67645349165,27047.32451399431,18427.92951182292,15298.992858523048,11258.915512873507,7975.1802921098315,6986.412917320952,5171.3025143789955
305,62000,34618.51108993567,27014.472491069002,18416.610843336886,15294.741123265301,11257.28359201672,7975.626700109722,6987.253682564101,5171.827916764159
306,62200,34569.56237132319,26995.092562274367,18408.520145915678,15285.5193985741,11250.402012114111,7975.15880492983,6986.141655801111,5171.439010085346
307,62400,34532.081165447096,26967.226497685937,18400.408639429697,15285.932968671035,11246.273809859782,7975.759622666023,6985.996259138828,5170.844307955214
308,62600,34520.74862086843,26939.378039609463,18397.576364215125,15281.947197196674,11248.46074280267,7976.736666195468,6986.223468476145,5166.212690336713
309,62800,34496.20232604482,26922.43558237162,18395.871018030546,15278.247745714001,11243.235295327282,7977.76990589765,6985.4660379773295,5170.826909299973
310,63000,34446.419649214964,26887.385127878144,18382.397667838894,15272.95695525189,11242.375236937212,7978.288403610715,6984.681740785081,5171.986633859326
311,63200,34385.5303902333,26876.501361326296,18388.260979134604,15267.947319584975,11247.044729340829,7980.761856658212,6985.931233309779,5171.629695976729
312,63400,34299.70859682575,26858.388089098982,18382.06636671423,15266.955336096793,11253.717720384991,7980.679893297294,6985.644726641458,5171.172008307171
313,63600,34226.96887502992,26828.16408823005,18381.421101164146,15264.993945765458,11252.990662500297,7981.6591394477,6985.880370005033,5170.898963104296
314,63800,34153.61823975517,26802.878916801918,18370.758141171595,15258.941652019495,11256.858980994592,7982.960642853966,6986.499132982225,5171.017919390112
315,64000,34103.6012360124,26789.503142824517,18370.054006565122,15256.644227215575,11263.580910785451,7983.531076840089,6984.350861231448,5171.632932109657
316,64200,34030.57209863608,26768.92734809549,18366.11407246078,15256.060655159365,11264.390676425834,7983.33931913791,6985.193270844357,5170.684627379953
317,64400,33982.17482924773,26744.947729876963,18359.75938013378,15252.75629133354,11265.308253609543,7984.912728008617,6985.729209766431,5170.864278864026
318,64600,33933.8827777592,26701.725387036946,18360.977795531424,15247.27126171467,11265.420535193285,7983.958090881597,6986.108499291884,5171.289451211897
319,64800,33897.86127369464,26682.446419397507,18350.55861266548,15241.281432134496,11263.405650263732,7986.375789478705,6985.645938791881,5170.301341811495
320,65000,33850.27706753289,26670.27747079449,18337.29349644037,15241.974985351108,11256.26926599966,7985.180427827924,6984.470449343354,5169.935046718454
321,65200,33849.22973246684,26655.54228172866,18344.014866296096,15233.745490621508,11254.67258345629,7987.551676349475,6985.304435972781,5170.040953997959
322,65400,33849.22973246684,26636.238445853272,18339.922538019226,15232.454887893511,11257.032245305743,7989.711819302517,6985.296268343135,5170.531664797629
323,65600,33836.55150180248,26611.147776973852,18342.187941963475,15232.312641100953,11260.003609246889,7991.127160932271,6985.829191573106,5171.502336873393
324,65800,33790.1710012996,26598.93060388015,18336.825460010434,15230.965228003435,11261.833237220084,7992.693707430983,6986.052606955226,5170.15559214796
325,66000,33742.84817053599,26558.49425769795,18329.478841321055,15225.307594267219,11262.522991803438,7993.345924106168,6985.726574563381,5170.9478984248535
326,66200,33707.16256654445,26536.645743280656,18320.890098120093,15219.814867918345,11265.227801940953,7992.521311433292,6984.805156641158,5170.02922497324
327,66400,33670.42927558488,26509.066130244668,18321.809188491065,15216.425964180396,11265.861737079029,7993.276415850313,6983.687487906281,5170.409223303239
328,66600,33621.67767215096,26498.132740961384,18325.86783365855,15218.252810387436,11266.9288523745,7996.535620961618,6985.59207776017,5170.37691370496
329,66800,33527.32898010933,26456.598962303662,18309.608924644996,15205.275778543748,11266.200704932433,7995.822743273072,6984.014411059286,5169.643279908991
330,67000,33467.45761247625,26451.3327390654,18308.49558394567,15206.876973396611,11264.78394895189,7995.419003470427,6985.1740207939965,5170.141590459227
331,67200,33432.21022990753,26425.129539797756,18306.109860165743,15202.358255425455,11262.224843268523,7997.859364761403,6984.522528541287,5170.3685799782725
332,67400,33395.78023698086,26401.915182489287,18298.618208986078,15203.170914500279,11261.18357045241,7997.719771737864,6984.208350283669,5170.6079947917415
333,67600,33351.24182014806,26388.283879890638,18293.66831823647,15199.307420371118,11253.260905945448,8001.422395545919,6983.616558805302,5170.17962888295
334,67800,33326.20359623153,26357.87166517565,18289.28926570087,15195.67072089085,11254.35346070267,8000.5799479534135,6984.486497899855,5169.13376772665
335,68000,33278.68108315544,26330.40863591574,18283.629701041074,15188.76772616426,11250.565218139225,8000.619508027149,6984.610728707238,5170.4529946576695
336,68200,33220.70774101438,26318.111690325637,18280.443939159486,15181.844556685326,11249.573469507752,8002.167350692764,6982.653376206086,5172.6794553747795
337,68400,33160.90701618923,26276.90312251963,18274.108541710102,15180.224755597957,11246.621275813955,8001.624910870815,6982.728732491161,5170.254924789834
338,68600,33126.83754812176,26249.511321517817,18266.49402253457,15178.563663879315,11245.59846923311,8002.956255678231,6983.973385161239,5169.561603166982
339,68800,33148.41569037643,26244.062236117115,18256.908337414126,15175.769372326038,11249.842806484216,8002.5169691582905,6983.410313260702,5169.011446864008
340,69000,33090.790660670835,26209.832568249272,18259.930264597628,15171.856716035554,11253.3883971122,8004.545945766584,6983.019723639557,5167.949657330753
341,69200,33032.642232700295,26189.305625747435,18254.10418729522,15166.903983625834,11258.257673608781,8005.6393429325835,6983.493100635084,5169.376470736226
342,69400,32973.93642567968,26175.588610327788,18251.37996930807,15166.179100433108,11264.201310398303,8005.795533777393,6982.553846486636,5169.720026254212
343,69600,32927.78703887397,26144.205814781388,18249.912599903146,15162.23379780142,11266.160100865707,8007.595680118051,6982.6760442429595,5169.819148658075
344,69800,32891.96356450963,26118.288734462276,18240.883416878878,15159.241160239038,11267.41328127985,8008.078570767119,6983.765422892152,5170.634937272993
345,70000,32846.71767511022,26089.620311762414,18233.659902347044,15152.081112270494,11264.403050734387,8008.918306713663,6983.048361493016,5169.75507196942
346,70200,32800.84140057994,26069.116833228072,18227.702254090098,15144.927440962472,11259.586046594257,8009.487015522511,6982.306645919708,5167.559171459335
347,70400,32788.45086895423,26055.354347805172,18224.82949589811,15146.063597985447,11253.36518987216,8010.797731016324,6982.021146238147,5169.419297527817
348,70600,32776.056223259446,26036.240219395113,18229.44928805623,15145.077278740533,11252.719483962577,8010.259255464557,6982.010288960455,5167.906234028453
349,70800,32683.894005926617,26010.40861712494,18218.988947954545,15140.933406698785,11253.524485494732,8012.950678145023,6981.191438391033,5169.725152766991
350,71000,32605.233614085046,25983.191867392077,18215.542505302685,15138.833154491715,11256.370105619113,8013.657645151777,6981.127563571915,5169.84968899172
351,71200,32571.398816277844,25955.999097388092,18205.041399209465,15130.478005696348,11255.247425519672,8013.426423730834,6981.479852486926,5169.5522837778235
352,71400,32534.413905363697,25924.54376546046,18198.06813514681,15122.047037463184,11252.476959896201,8013.166240693407,6979.917569585348,5186.8936097404185
353,71600,32500.67857015872,25900.254213108226,18190.14996780708,15118.844109871112,11251.295402562524,8014.575302752036,6980.304378809877,5170.408653463806
354,71800,32476.03050737042,25886.42117595979,18191.914458795738,15120.775527851367,11251.549081163195,8015.695401566733,6980.441760543471,5169.081673892212
355,72000,32428.38527063212,25866.489005059906,18170.302296190883,15101.938838373175,11245.687589050083,8017.848263571438,6978.698413614506,5168.104795218655
356,72200,32373.57327551774,25828.458198835426,18177.72683952669,15115.225518203557,11247.332655202546,8018.373977926231,6979.8673982827095,5169.398944702745
357,72400,32329.51087354879,25818.31414393113,18177.629647035494,15108.757483954345,11246.790622160408,8018.894614074934,6980.080603121529,5168.560437927855
358,72600,32304.08762962947,25805.880901926488,18171.743123260025,15104.17843500627,11248.331658832829,8018.474138370366,6980.114147071948,5168.835966538513
359,72800,32236.514805417428,25767.08749373264,18163.312350138334,15092.540919340352,11247.747316093602,8019.577905267965,6980.195047115418,5168.909502839051
360,73000,32191.879347138303,25743.69197833997,18160.431960026315,15094.267676586138,11246.030163071586,8020.1350905285035,6979.408704347833,5168.949122506938
361,73200,32178.735508627848,25732.719228495564,18158.481605937643,15089.72197072964,11248.911764810553,8021.579804683781,6979.74843195611,5169.175883814257
362,73400,32145.55592424971,25704.218679560043,18155.510992599095,15088.26157754608,11247.13087749045,8022.079143716955,6980.374996705217,5169.5491512213575
363,73600,32100.200629574272,25678.69689315009,18154.856913217038,15079.66750445835,11244.96714238735,8022.4382966514095,6980.34758359682,5169.112820392255
364,73800,32054.928143716996,25664.757393982727,18143.99738399913,15081.269643280508,11245.62485316867,8023.579823410064,6979.844372067324,5168.833803125732
365,74000,32001.225052841644,25637.780004129825,18134.478994853696,15075.518810269796,11248.731026758373,8024.618060916779,6979.001145740229,5168.1699060790115
366,74200,31976.83239305147,25617.319398922922,18132.716107359134,15073.931211999325,11247.546102676222,8024.3855433369645,6978.1323088516465,5168.225906375073
367,74400,31930.85602626125,25588.878939348262,18126.192642967024,15067.156415551894,11248.457588993628,8026.175054066103,6979.389221757826,5169.26314433506
368,74600,31885.894318690636,25568.423115415077,18116.60785453333,15063.325913991584,11244.706288514724,8025.4826699720825,6978.028174589014,5167.91693149386
369,74800,31862.48601257038,25540.00593876075,18113.074935196622,15061.632995017862,11243.375337142346,8027.214006276965,6978.973293369729,5168.0740652839295
370,75000,31840.052358222467,25521.070878096612,18111.16520753934,15057.880776196342,11240.283257257568,8028.816358337969,6978.31850840093,5165.148569398754
371,75200,31817.63946329869,25500.62500049092,18101.510082817425,15052.077035651622,11238.218996244846,8028.453708059635,6978.0730006044405,5169.015738552237
372,75400,31804.490954633224,25469.191987422004,18095.117628752818,15044.055002571797,11234.987998624263,8030.512303119807,6977.743899706063,5167.47913652098
373,75600,31739.357835940267,25456.671181693688,18091.21125748352,15045.350604352137,11236.102798987282,8032.129770002111,6977.0678621655625,5168.736708541023
374,75800,31673.458939920107,25431.36531271714,18086.13962087294,15041.481112355057,11238.563594744193,8031.274223231124,6977.00917613362,5168.202942618849
375,76000,31607.770281569177,25407.845399402373,18085.437833566008,15038.489461560896,11241.414056485313,8030.98960888526,6976.9263741140385,5168.006440017833
376,76200,31563.41880589782,25376.230845985716,18069.654591005372,15037.468634474068,11244.130788914057,8035.6122349436255,6975.525592434501,5168.0014537642855
377,76400,31550.30444950554,25371.596296592452,18071.898554493786,15026.371257669507,11240.087274072483,8033.42310089059,6976.785874705697,5167.969936138927
378,76600,31484.972163801373,25343.27599249255,18065.094735533537,15026.163722408195,11237.80107320645,8034.721868146822,6976.722715741703,5167.890707173909
379,76800,31430.8617893978,25330.73048377664,18064.265378944303,15022.364043125237,11232.214133087036,8034.654535903882,6976.909905072082,5168.412594291472
380,77000,31382.623380470926,25286.693755658904,18047.19479798279,15011.843428242892,11228.377941844556,8034.223318238624,6974.935375648056,5165.792718639883
381,77200,31340.785247453,25280.43686822787,18049.11678077663,15010.87141878301,11227.03549583458,8035.526965711743,6975.159286412399,5167.961286853071
382,77400,31285.960082947557,25258.43808955715,18039.38231249952,15007.879352099693,11228.484672558787,8036.381358255485,6975.966201543153,5167.926718594871
383,77600,31249.876078006724,25236.43037864654,18038.2682378187,15000.625391287253,11225.28764616901,8036.706189302695,6975.393502937936,5167.529731253996
384,77800,31198.509649176365,25194.143590162836,18026.9160308887,14999.570690391882,11226.842975825544,8039.352766556326,6974.71456381439,5167.718832892038
385,78000,31144.02171708771,25189.32226669051,18030.41870109575,14992.839866925951,11222.082497408717,8037.347193501869,6974.7858340147,5167.445992976573
386,78200,31142.92117082318,25167.313839996805,18024.947713161204,14995.679927181583,11221.607532610318,8037.089569499363,6975.159653668948,5166.734431695619
387,78400,31061.545184712904,25139.239888404547,18013.29048789192,14985.765847290848,11218.479166161587,8040.647098877576,6974.07672636119,5167.137392556702
388,78600,31066.842252938288,25121.871212491704,18012.27339348776,14984.001333544495,11220.275011044932,8040.265887927132,6974.032886271856,5167.4583941766205
389,78800,31016.018014937523,25103.07424480346,18006.625436316255,14985.597796279913,11222.022194947562,8040.854777323086,6972.633584285755,5167.868828985156
390,79000,30952.32554828221,25078.1050355309,17999.60022784524,14969.419609215664,11221.089451348846,8042.47483027957,6974.2955720898135,5166.899397817118
391,79200,30913.15697719396,25043.519045220455,17988.002578484535,14969.80545494573,11219.914477456965,8043.808703121202,6974.840652007043,5166.666837680696
392,79400,30845.868179564426,25023.139281973683,17986.813428106587,14963.106144624837,11215.163966593513,8041.6649360066385,6971.568822815897,5167.4116341547415
393,79600,30827.072103550236,25024.07677886361,17994.486319899504,14961.570016553555,11215.482311678199,8041.894349046976,6968.969661516545,5166.743536833496
394,79800,30780.632335532482,24974.641736332153,17971.009503902802,14956.620651565341,11215.482820586769,8042.8960098149055,6968.4350070178625,5167.33130743942
395,80000,30750.843731533747,24948.17193152505,17972.556010768523,14955.222174676119,11216.23070022957,8042.714232300197,6966.0963705916265,5168.320752492234
396,80200,30699.749373199935,24941.651176395153,17963.835287611397,14947.578863288432,11212.602707963273,8044.152568858093,6964.860257244637,5167.628037904765
397,80400,30652.31293166392,24925.259910010427,17953.627283817215,14942.64989940238,11212.517931935503,8046.871250139329,6964.582950545708,5167.022009555399
