#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4h2po4_3,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
,freq,0.625,1.25,2.5,5.0,10.0
0,1000,5988.993474731801,5820.789556677253,5317.565019589822,5576.199339313613,4713.011495244472
1,1200,7738.727949707546,7201.134675888389,6056.788878276287,6578.769338975426,5039.495992899337
2,1400,10953.28031940903,9728.257885067547,7566.245381004837,8486.039164976377,5943.103743519662
3,1600,17932.039284858867,14943.643281587816,10446.3017785939,12240.382906038627,7582.170712327248
4,1800,34458.77763577306,24917.188795142963,14467.424045595593,18169.30597613545,9448.362948592048
5,2000,41747.635271638355,28122.865293573923,15269.274668130685,19608.270352807063,9687.310878733417
6,2200,33054.044152695256,23965.46984662087,13968.351741753697,17509.933722167625,9134.452568401597
7,2400,31305.798374792514,22933.15432844895,13582.929448149478,16910.103450741943,8946.02204731477
8,2600,35349.985020526954,25016.79920807058,14291.20119876548,18010.053973170572,9229.210983242652
9,2800,41649.27608814135,28038.77130139906,15226.506691934883,19504.233669815574,9596.381966749941
10,3000,42618.24959065648,28508.059742958616,15335.162795407003,19698.595230693576,9610.485374405203
11,3200,39661.86153247312,27191.724488158136,14954.377451628445,19060.35803799178,9444.817707461556
12,3400,38668.17174940419,26691.002724325703,14800.717537596016,18802.378569138036,9367.096271577162
13,3600,40456.53755142597,27507.912171389475,15040.366047396392,19183.430300808213,9446.701955710685
14,3800,42619.330677224076,28518.681199609735,15338.209159807213,19666.05777546958,9553.000529296585
15,4000,42473.0854290812,28483.337507325406,15323.856181403162,19641.34287577298,9531.565222544994
16,4200,41050.99245201416,27853.335100030134,15153.122592047639,19344.674529521566,9456.17051353123
17,4400,40751.934612681645,27709.95680464517,15102.599695372255,19262.45967178588,9426.4226808254
18,4600,41782.662956212225,28173.885480786834,15246.977173567157,19470.04313567184,9471.29859479955
19,4800,42659.14476961833,28625.23498091777,15374.566851213973,19670.17933545873,9514.327583208165
20,5000,42282.753070828316,28469.828489002513,15332.051195445154,19591.65032504047,9491.193198219846
21,5200,41420.92474790552,28099.94266369435,15231.622227049214,19412.18955761104,9444.782626013477
22,5400,41281.12639772055,28034.95637531647,15215.621343657607,19375.223791317636,9431.472946966383
23,5600,41940.458174163716,28339.388288599286,15304.208609574662,19515.518158076477,9459.209347372796
24,5800,42468.54146500898,28623.806350229344,15390.165131892874,19635.5764305797,9487.506066884147
25,6000,42182.73430189655,28516.98880848619,15360.970429007742,19575.487261280516,9469.270510173572
26,6200,41579.89771517423,28273.771716400162,15292.249465448785,19456.560273964573,9438.558431807638
27,6400,41483.680454491754,28233.116023885734,15280.95027601571,19419.990079264702,9427.68472425374
28,6600,41909.9745277353,28448.61965810065,15347.515456999865,19520.592164612644,9449.124230955375
29,6800,42272.99789694548,28637.71376749751,15409.922207620646,19606.055037967606,9466.22647501244
30,7000,42181.14462345682,28618.178515014835,15407.573827019998,19598.085651644422,9461.60411289633
31,7200,41922.78725501612,28518.77562861044,15385.80860962496,19547.608907375787,9447.70714653488
32,7400,41796.676160963856,28488.650225896476,15373.394598737328,19520.630497194663,9438.088188977084
33,7600,41941.572141007855,28580.54494102937,15401.799448866344,19555.454032008132,9445.688139092532
34,7800,42015.04999029839,28637.862638927578,15428.248343629703,19578.775848159992,9450.79872569141
35,8000,41854.81234002314,28595.534034141558,15416.025927213845,19555.454032008132,9446.80166096289
36,8200,41645.04723712042,28505.709120884378,15391.397406383254,19516.542066762126,9433.458061846102
37,8400,41643.51757398409,28523.707560370716,15400.02842416736,19512.221141167756,9434.26373563295
38,8600,41728.22220902275,28615.272865199033,15425.972727987668,19550.626211919087,9442.561871819747
39,8800,41727.90768642547,28639.57785367123,15435.537579713553,19554.621659814908,9444.821484819005
40,9000,41526.89419165438,28572.8867213877,15418.259366209984,19519.710194275245,9437.85406865983
41,9200,41356.66671289268,28499.371666732615,15405.11291285752,19488.168725723368,9431.347440885786
42,9400,41369.62063799414,28533.42467100714,15413.4545297463,19495.002748265437,9433.742951089516
43,9600,41489.47963924186,28608.211696349583,15434.401727293716,19529.269902108786,9441.873442416083
44,9800,41473.001012708795,28624.4033999815,15441.286252261614,19537.08296667454,9446.64387179682
45,10000,41269.17901364396,28557.76636308034,15419.008910333163,19498.21196704181,9437.654924139157
46,10200,41104.56492104244,28508.854955482962,15400.940402994162,19466.512504618084,9432.750038920794
47,10400,41105.40242550099,28534.329761472538,15403.840235528034,19465.084447122896,9434.74976650472
48,10600,41208.13675816432,28608.993599158355,15431.459985778865,19502.765566255235,9444.339061770126
49,10800,41246.6134876388,28650.577316655847,15447.797192027216,19521.88793107549,9449.78832967209
50,11000,41164.49674194979,28633.731410883047,15449.715497384514,19510.291572533348,9449.730536694708
51,11200,41060.34306036267,28617.198997170195,15446.36652857124,19497.99499025239,9447.667382957337
52,11400,40994.02500416364,28592.405195753785,15447.610263870607,19489.53129288794,9447.201339108504
53,11600,40990.63146021698,28617.372911613867,15451.228642959064,19492.598495950042,9450.362751229435
54,11800,40900.83220014933,28617.372911613867,15452.847389217515,19488.27666784926,9449.07971052088
55,12000,40813.10238985406,28600.773553572195,15453.969820851815,19475.75324644635,9447.758861665521
56,12200,40760.98109281043,28584.183790307718,15457.592481398466,19463.328029190077,9446.334615802598
