#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nh4no3_2,21.0,10000,300,300,4,1,1,1.01432854305411e-08
freq, real, imaginary, concentration
10000,1195,10000,0.5
10300,1300,10300,0.5
10600,1404,10600,0.5
10900,1488,10900,0.5
11200,1575,11200,0.5
11500,1668,11500,0.5
11800,1755,11800,0.5
12100,1841,12100,0.5
12400,1933,12400,0.5
12700,2016,12700,0.5
13000,2104,13000,0.5
13300,2191,13300,0.5
13600,2276,13600,0.5
13900,2332,13900,0.5
14200,2447,14200,0.5
14500,2536,14500,0.5
14800,2609,14800,0.5
15100,2691,15100,0.5
15400,2771,15400,0.5
15700,2853,15700,0.5
16000,2928,16000,0.5
16300,3020,16300,0.5
16600,3088,16600,0.5
16900,3174,16900,0.5
17200,3250,17200,0.5
17500,3330,17500,0.5
17800,3406,17800,0.5
18100,3487,18100,0.5
18400,3566,18400,0.5
18700,3643,18700,0.5
19000,3718,19000,0.5
19300,3793,19300,0.5
19600,3860,19600,0.5
19900,3951,19900,0.5
20200,4020,20200,0.5
20500,4096,20500,0.5
20800,4163,20800,0.5
21100,4249,21100,0.5
21400,4324,21400,0.5
21700,4395,21700,0.5
22000,4467,22000,0.5
22300,4547,22300,0.5
22600,4620,22600,0.5
22900,4693,22900,0.5
23200,4765,23200,0.5
23500,4840,23500,0.5
23800,4916,23800,0.5
24100,4995,24100,0.5
24400,5069,24400,0.5
24700,5131,24700,0.5
25000,5276,25000,0.5
25300,5276,25300,0.5
25600,5347,25600,0.5
25900,5421,25900,0.5
26200,5493,26200,0.5
26500,5565,26500,0.5
26800,5635,26800,0.5
27100,5706,27100,0.5
27400,5780,27400,0.5
27700,5848,27700,0.5
28000,5922,28000,0.5
28300,5976,28300,0.5
28600,6062,28600,0.5
28900,6135,28900,0.5
29200,6203,29200,0.5
29500,6273,29500,0.5
29800,6340,29800,0.5
30100,6415,30100,0.5
30400,6485,30400,0.5
30700,6551,30700,0.5
31000,6623,31000,0.5
31300,6697,31300,0.5
31600,6761,31600,0.5
31900,6835,31900,0.5
32200,6897,32200,0.5
32500,6971,32500,0.5
32800,7037,32800,0.5
33100,7107,33100,0.5
33400,7177,33400,0.5
