#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nh4no4_control_9,20.5,10000,300,300,4,1,1,1.0092016396570935e-08
freq, real, imaginary, concentration
10000,1824,10000,2.3
10300,1938,10300,2.3
10600,2066,10600,2.3
10900,2176,10900,2.3
11200,2283,11200,2.3
11500,2406,11500,2.3
11800,2507,11800,2.3
12100,2623,12100,2.3
12400,2728,12400,2.3
12700,2827,12700,2.3
13000,2944,13000,2.3
13300,3055,13300,2.3
13600,3161,13600,2.3
13900,3256,13900,2.3
14200,3372,14200,2.3
14500,3484,14500,2.3
14800,3581,14800,2.3
15100,3683,15100,2.3
15400,3784,15400,2.3
15700,3890,15700,2.3
16000,3996,16000,2.3
16300,4098,16300,2.3
16600,4197,16600,2.3
16900,4299,16900,2.3
17200,4398,17200,2.3
17500,4501,17500,2.3
17800,4603,17800,2.3
18100,4702,18100,2.3
18400,4811,18400,2.3
18700,4906,18700,2.3
19000,5001,19000,2.3
19300,5095,19300,2.3
19600,5177,19600,2.3
19900,5305,19900,2.3
20200,5387,20200,2.3
20500,5488,20500,2.3
20800,5597,20800,2.3
21100,5680,21100,2.3
21400,5782,21400,2.3
21700,5877,21700,2.3
22000,5971,22000,2.3
22300,6069,22300,2.3
22600,6161,22600,2.3
22900,6263,22900,2.3
23200,6353,23200,2.3
23500,6448,23500,2.3
23800,6484,23800,2.3
24100,6627,24100,2.3
24400,6740,24400,2.3
24700,6820,24700,2.3
25000,6846,25000,2.3
25300,7010,25300,2.3
25600,7106,25600,2.3
25900,7199,25900,2.3
26200,7296,26200,2.3
26500,7383,26500,2.3
26800,7475,26800,2.3
27100,7568,27100,2.3
27400,7651,27400,2.3
27700,7746,27700,2.3
28000,7841,28000,2.3
28300,7933,28300,2.3
28600,8026,28600,2.3
28900,8112,28900,2.3
29200,8202,29200,2.3
29500,8291,29500,2.3
29800,8385,29800,2.3
30100,8474,30100,2.3
30400,8562,30400,2.3
30700,8646,30700,2.3
31000,8734,31000,2.3
31300,8819,31300,2.3
31600,8908,31600,2.3
31900,8998,31900,2.3
32200,9082,32200,2.3
32500,9169,32500,2.3
32800,9252,32800,2.3
33100,9346,33100,2.3
33400,9433,33400,2.3
33700,9521,33700,2.3
34000,9606,34000,2.3
34300,9689,34300,2.3
34600,9773,34600,2.3
34900,9852,34900,2.3
35200,9942,35200,2.3
35500,10029,35500,2.3
35800,10112,35800,2.3
36100,10199,36100,2.3
36400,10279,36400,2.3
36700,10366,36700,2.3
37000,10447,37000,2.3
37300,10524,37300,2.3
37600,10607,37600,2.3
37900,10692,37900,2.3
38200,10773,38200,2.3
38500,10970,38500,2.3
38800,10935,38800,2.3
39100,11014,39100,2.3
39400,11098,39400,2.3
39700,11176,39700,2.3
40000,11253,40000,2.3
40300,11336,40300,2.3
40600,11417,40600,2.3
40900,11497,40900,2.3
41200,11575,41200,2.3
41500,11656,41500,2.3
41800,11736,41800,2.3
42100,11811,42100,2.3
42400,11887,42400,2.3
42700,11964,42700,2.3
43000,12046,43000,2.3
43300,12122,43300,2.3
43600,12204,43600,2.3
43900,12278,43900,2.3
44200,12351,44200,2.3
44500,12432,44500,2.3
44800,12505,44800,2.3
45100,12584,45100,2.3
45400,12750,45400,2.3
45700,12740,45700,2.3
46000,12815,46000,2.3
46300,12888,46300,2.3
46600,12965,46600,2.3
46900,13039,46900,2.3
47200,13111,47200,2.3
47500,13187,47500,2.3
47800,13253,47800,2.3
48100,13325,48100,2.3
48400,13406,48400,2.3
48700,13473,48700,2.3
49000,13542,49000,2.3
49300,13616,49300,2.3
49600,13686,49600,2.3
49900,13757,49900,2.3
50200,13823,50200,2.3
50500,13890,50500,2.3
50800,13961,50800,2.3
51100,14030,51100,2.3
51400,14096,51400,2.3
51700,14166,51700,2.3
52000,14235,52000,2.3
52300,14299,52300,2.3
52600,14371,52600,2.3
52900,14432,52900,2.3
53200,14498,53200,2.3
53500,14567,53500,2.3
53800,14633,53800,2.3
54100,14693,54100,2.3
54400,14759,54400,2.3
54700,14819,54700,2.3
55000,14886,55000,2.3
55300,14947,55300,2.3
55600,15128,55600,2.3
55900,15076,55900,2.3
56200,15141,56200,2.3
56500,15198,56500,2.3
56800,15264,56800,2.3
57100,15327,57100,2.3
57400,15386,57400,2.3
57700,15435,57700,2.3
58000,15510,58000,2.3
58300,15568,58300,2.3
58600,15629,58600,2.3
58900,15691,58900,2.3
59200,15746,59200,2.3
59500,15802,59500,2.3
59800,15864,59800,2.3
60100,15921,60100,2.3
60400,15980,60400,2.3
60700,16035,60700,2.3
61000,16095,61000,2.3
61300,16150,61300,2.3
61600,16205,61600,2.3
61900,16260,61900,2.3
62200,16310,62200,2.3
62500,16075,62500,2.3
62800,16424,62800,2.3
63100,16478,63100,2.3
63400,16531,63400,2.3
63700,16585,63700,2.3
64000,16641,64000,2.3
64300,16691,64300,2.3
64600,16742,64600,2.3
64900,16794,64900,2.3
65200,16859,65200,2.3
65500,16897,65500,2.3
65800,16950,65800,2.3
66100,16995,66100,2.3
66400,17043,66400,2.3
66700,17048,66700,2.3
67000,17147,67000,2.3
67300,17195,67300,2.3
67600,17244,67600,2.3
67900,17288,67900,2.3
68200,17346,68200,2.3
68500,17381,68500,2.3
68800,17431,68800,2.3
69100,17479,69100,2.3
69400,17525,69400,2.3
69700,17570,69700,2.3
70000,17612,70000,2.3
70300,17661,70300,2.3
70600,17699,70600,2.3
70900,17744,70900,2.3
71200,17791,71200,2.3
71500,18025,71500,2.3
71800,17877,71800,2.3
72100,17920,72100,2.3
72400,17961,72400,2.3
72700,18002,72700,2.3
73000,18040,73000,2.3
73300,18084,73300,2.3
73600,18124,73600,2.3
73900,18162,73900,2.3
74200,18203,74200,2.3
74500,18242,74500,2.3
74800,18281,74800,2.3
75100,18317,75100,2.3
75400,18358,75400,2.3
75700,18397,75700,2.3
76000,18430,76000,2.3
76300,18467,76300,2.3
76600,18504,76600,2.3
76900,18524,76900,2.3
77200,18575,77200,2.3
77500,18610,77500,2.3
77800,18642,77800,2.3
78100,18674,78100,2.3
78400,18709,78400,2.3
78700,18743,78700,2.3
79000,18776,79000,2.3
79300,18808,79300,2.3
79600,18841,79600,2.3
79900,18873,79900,2.3
80200,18904,80200,2.3
80500,18935,80500,2.3
80800,18965,80800,2.3
81100,18988,81100,2.3
81400,19026,81400,2.3
81700,19055,81700,2.3
82000,19081,82000,2.3
82300,19110,82300,2.3
82600,19137,82600,2.3
82900,19165,82900,2.3
83200,19168,83200,2.3
83500,19215,83500,2.3
83800,19240,83800,2.3
84100,19267,84100,2.3
84400,19294,84400,2.3
84700,19316,84700,2.3
85000,19345,85000,2.3
85300,19363,85300,2.3
85600,19387,85600,2.3
