#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nh4no3_acid_5.4,20.5,10000,300,300,4,1,1,1.0092016396570935e-08
freq, real, imaginary, concentration
,freq,2.3
231,79300,4909.292061501471
232,79600,4909.850291190859
233,79900,4910.928497631485
234,80200,4911.184827247408
235,80500,4911.648006422166
236,80800,4912.378739881703
237,81100,4912.400260949556
238,81400,4913.529985807951
239,81700,4913.659781206918
240,82000,4914.510082143802
241,82300,4914.949872742934
242,82600,4915.434100550569
243,82900,4915.654867295988
244,83200,4919.076941387512
245,83500,4917.3936068737175
246,83800,4917.927801737545
247,84100,4918.415376349109
248,84400,4919.169096247922
249,84700,4920.028228944121
250,85000,4921.026808799533
251,85300,4921.260723924338
252,85600,4921.615174176812
253,85900,4921.693696313278
254,86200,4922.51939581375
255,86500,4923.29120565481
256,86800,4924.120165945867
257,87100,4924.00057443143
258,87400,4924.615995201584
259,87700,4925.236063942056
260,88000,4925.922827338897
261,88300,4926.4544488908805
262,88600,4926.9226687058535
263,88900,4928.812822697059
264,89200,4928.267271062233
265,89500,4928.779225733025
266,89800,4929.663975729717
267,90100,4930.4842147598865
268,90400,4931.161574284087
269,90700,4932.502757615358
270,91000,4931.576099540034
271,91300,4932.827222068593
272,91600,4932.851629166589
273,91900,4934.0060713422545
274,92200,4934.210825926548
275,92500,4934.983760698308
276,92800,4935.733184153954
277,93100,4936.415993034253
278,93400,4937.04945898562
279,93700,4937.879920480104
280,94000,4938.319809032336
281,94300,4939.624958752387
282,94600,4940.504325234667
283,94900,4940.348713271865
284,95200,4940.596835996166
285,95500,4941.780798665781
286,95800,4942.607981173216
287,96100,4941.007467420249
288,96400,4944.071240897474
289,96700,4944.131578953246
290,97000,4944.935367725381
291,97300,4945.723568256903
292,97600,4945.998663346753
293,97900,4946.932132923111
294,98200,4947.821934500684
295,98500,4948.30180221739
296,98800,4948.7135247891565
297,99100,4948.86715103153
298,99400,4950.030295000038
299,99700,4951.062326026254
