#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#nh4cl_7,20.0,1000,200,450,4,1,1,1.0152170736012073e-08
freq, real, imaginary, concentration
,freq,1.25,2.5,5.0,10.0,20.0
0,1000,176.526,176.712,177.120,177.269,177.289
1,1200,172.178,172.750,173.965,174.349,174.428
2,1400,143.831,151.579,162.503,165.085,165.442
3,1600,58.460,75.661,126.153,138.618,140.803
4,1800,73.535,89.204,127.656,137.596,139.560
5,2000,108.727,119.597,140.416,145.737,146.934
6,2200,113.356,121.383,138.274,142.863,144.098
7,2400,100.804,108.799,127.716,133.342,134.904
8,2600,90.463,97.190,115.569,121.399,123.440
9,2800,91.739,97.326,113.077,118.194,120.190
10,3000,96.522,101.016,114.053,118.206,119.999
11,3200,97.125,100.706,111.709,115.130,116.922
12,3400,94.222,97.258,107.039,110.230,111.932
13,3600,91.909,94.305,102.650,105.273,107.034
14,3800,92.336,94.229,101.295,103.439,105.138
15,4000,93.434,94.901,100.799,102.421,104.036
16,4200,93.298,94.343,99.237,100.481,102.056
17,4400,92.148,92.862,96.971,97.906,99.369
18,4600,91.357,91.768,95.044,95.600,97.064
19,4800,91.599,91.778,94.384,94.704,96.112
20,5000,91.970,91.913,93.924,93.924,95.256
21,5200,91.762,91.476,92.873,92.720,94.026
22,5400,91.114,90.668,91.634,91.284,92.566
23,5600,90.737,90.123,90.614,90.082,91.299
24,5800,90.849,90.069,90.178,89.496,90.682
25,6000,91.060,90.153,89.885,89.045,90.191
26,6200,90.924,89.889,89.288,88.328,89.436
27,6400,90.546,89.409,88.496,87.432,88.505
28,6600,90.304,89.036,87.839,86.653,87.701
29,6800,90.329,88.981,87.550,86.273,87.297
30,7000,90.434,89.002,87.301,85.931,86.917
31,7200,90.406,88.886,86.987,85.529,86.511
32,7400,90.240,88.653,86.559,85.026,85.980
33,7600,90.166,88.500,86.221,84.588,85.546
34,7800,90.176,88.450,85.989,84.326,85.251
35,8000,90.186,88.403,85.796,84.048,84.957
36,8200,90.105,88.289,85.502,83.750,84.580
37,8400,90.000,88.104,85.209,83.339,84.229
38,8600,89.953,88.015,84.983,83.078,83.947
39,8800,89.980,87.995,84.857,82.907,83.761
40,9000,89.962,87.945,84.674,82.681,83.528
41,9200,89.907,87.834,84.462,82.446,83.274
42,9400,89.817,87.722,84.247,82.198,83.025
43,9600,89.785,87.662,84.106,82.001,82.799
44,9800,89.807,87.639,84.000,81.767,82.754
45,10000,89.817,87.612,83.893,81.604,82.627
46,10200,89.753,87.524,83.706,81.568,82.229
47,10400,89.669,87.407,83.527,81.302,82.101
48,10600,89.622,87.348,83.402,81.158,81.930
49,10800,89.639,87.339,83.325,81.049,81.817
50,11000,89.656,87.325,83.239,80.961,81.709
51,11200,89.642,87.286,83.152,80.845,81.579
52,11400,89.613,87.238,83.043,80.719,81.464
53,11600,89.595,87.207,82.958,80.607,81.334
54,11800,89.587,87.176,82.880,80.512,81.241
55,12000,89.575,87.142,82.800,80.422,81.119
56,12200,89.549,87.109,82.709,80.379,80.901
57,12400,89.529,87.073,82.639,80.195,80.910
