#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nh4no3_8.72,20.5,10000,300,300,4,1,1,1.0092016396570935e-08
freq, real, imaginary, concentration
,freq,2.3
0,10000,4852.52545690712
1,10300,4838.129008522534
2,10600,4841.044060329496
3,10900,4843.223936158666
4,11200,4842.091197895971
5,11500,4841.752530743771
6,11800,4841.917884111868
7,12100,4841.937041365107
8,12400,4842.106107913083
9,12700,4842.743447671246
10,13000,4841.077570412854
11,13300,4841.253561772565
12,13600,4842.230625520076
13,13900,4842.596816249104
14,14200,4840.916867008849
15,14500,4841.872934249854
16,14800,4842.190997618241
17,15100,4842.202838476772
18,15400,4842.380259397784
19,15700,4842.636060854836
20,16000,4841.28102044363
21,16300,4842.529912931104
22,16600,4843.030670794122
23,16900,4842.6073762274955
24,17200,4842.423482863113
25,17500,4843.450361662117
26,17800,4842.579015959972
27,18100,4842.432087217491
28,18400,4842.205208971583
29,18700,4844.27016778644
30,19000,4844.784923868887
31,19300,4843.814375320197
32,19600,4844.609820990543
33,19900,4843.429948217743
34,20200,4843.9710438097645
35,20500,4844.381629153888
36,20800,4843.5391469465085
37,21100,4844.120358646191
38,21400,4844.1786099943765
39,21700,4844.382879686045
40,22000,4844.903376192409
41,22300,4844.561530471646
42,22600,4845.15274864095
43,22900,4845.559069116786
44,23200,4845.250119527419
45,23500,4846.029993462831
46,23800,4847.655647132149
47,24100,4845.247437549905
48,24400,4845.46038768205
49,24700,4846.105555790351
50,25000,4847.335722755627
51,25300,4846.240368966384
52,25600,4846.540070096339
53,25900,4845.591369434178
54,26200,4846.451055919847
55,26500,4847.366927574606
56,26800,4848.22748417004
57,27100,4847.706327600735
58,27400,4847.383562657455
59,27700,4847.564523749559
60,28000,4847.358813103661
61,28300,4847.310968134592
62,28600,4847.897658375993
63,28900,4848.124798075643
64,29200,4848.678765191741
65,29500,4848.642525491085
66,29800,4848.258619163346
67,30100,4849.25297943585
68,30400,4849.370348594716
69,30700,4850.009504128243
70,31000,4850.010689307371
71,31300,4850.605462543811
72,31600,4850.331259872101
73,31900,4850.972644064666
74,32200,4850.747992612203
75,32500,4850.31309523883
76,32800,4850.953902541153
77,33100,4851.020027836908
78,33400,4851.735737566847
79,33700,4851.189187196425
80,34000,4851.893228313717
81,34300,4852.596487893691
82,34600,4853.017844264896
83,34900,4852.577547156066
84,35200,4853.046085660014
85,35500,4853.012332244664
86,35800,4853.0478784115485
87,36100,4853.3810678397185
88,36400,4854.266052436035
89,36700,4854.135024156424
90,37000,4854.245554358027
91,37300,4854.988590606877
92,37600,4854.683223475144
93,37900,4854.514012956104
94,38200,4855.572832447137
95,38500,4852.65608720074
96,38800,4856.177766740914
97,39100,4856.04505576755
98,39400,4856.64480553109
99,39700,4857.337025723467
100,40000,4856.286523555219
101,40300,4856.812873771233
102,40600,4856.712248918235
103,40900,4857.960584127684
104,41200,4858.257886970858
105,41500,4857.485928265482
106,41800,4858.253741008209
107,42100,4859.181416429322
108,42400,4859.4158375652605
109,42700,4859.401181963306
110,43000,4859.057333447521
111,43300,4860.009763958463
112,43600,4859.743461110625
113,43900,4860.5455183972435
114,44200,4859.949343818585
115,44500,4861.411563709786
116,44800,4861.898701869163
117,45100,4861.904788511355
118,45400,4856.899700403899
119,45700,4862.16245001721
120,46000,4862.475237599297
121,46300,4863.715408389861
122,46600,4863.815350013291
123,46900,4863.923566018025
124,47200,4864.230111764461
125,47500,4864.485481871351
126,47800,4864.732807422626
127,48100,4864.972465865122
128,48400,4864.915355048703
129,48700,4865.312803598452
130,49000,4865.413230833228
131,49300,4866.378524424506
132,49600,4866.55392654197
133,49900,4866.732018475604
134,50200,4867.644261787539
135,50500,4867.60381285514
136,50800,4867.83026820274
137,51100,4868.309355802524
138,51400,4868.794468218442
139,51700,4869.003419755083
140,52000,4869.128613121793
141,52300,4870.003031475742
142,52600,4869.070732694946
143,52900,4870.569287236071
144,53200,4870.777425789151
145,53500,4870.705263910695
146,53800,4872.043478292382
147,54100,4872.434305935663
148,54400,4872.562020442044
149,54700,4872.740325040122
150,55000,4872.823395213895
151,55300,4874.184520917373
152,55600,4857.243598748398
153,55900,4873.8004351485615
154,56200,4873.926924600042
155,56500,4874.956280639064
156,56800,4874.922628467465
157,57100,4875.415822864575
158,57400,4876.030832046069
159,57700,4875.996425571536
160,58000,4876.996948821076
161,58300,4877.3577488584015
162,58600,4877.34392294777
163,58900,4877.111942887021
164,59200,4878.65015149739
165,59500,4879.024596806704
166,59800,4878.91922581761
167,60100,4878.8556197267335
168,60400,4880.19553996966
169,60700,4880.741184006098
170,61000,4880.691372752104
171,61300,4880.5319550188005
172,61600,4881.512259900711
173,61900,4882.530432427604
174,62200,4882.775404643845
175,62500,4911.27164677163
176,62800,4883.469305405021
177,63100,4883.72587306144
178,63400,4884.210108842293
179,63700,4884.147529713464
180,64000,4884.715131579542
181,64300,4885.134004875868
182,64600,4885.783422792632
183,64900,4886.057920481888
184,65200,4886.765618451705
185,65500,4887.2356659146535
186,65800,4888.125962126985
187,66100,4888.255110847859
188,66400,4889.128187436676
189,66700,4893.068371613325
190,67000,4889.323548362802
191,67300,4889.816750797147
192,67600,4890.201414041535
193,67900,4891.0153064104015
194,68200,4890.691891729986
195,68500,4891.946909708979
196,68800,4891.900331506294
197,69100,4892.8228490972
198,69400,4893.098153231664
199,69700,4893.98364710493
200,70000,4893.79956253469
201,70300,4894.588847434514
202,70600,4894.991081248619
203,70900,4895.259541133058
204,71200,4896.811085468992
205,71500,4874.922138793395
206,71800,4896.73457339035
207,72100,4897.10554333744
208,72400,4897.775417534363
209,72700,4898.489560752848
210,73000,4898.749736469145
211,73300,4899.237311654506
212,73600,4899.830990476592
213,73900,4900.646302811063
214,74200,4900.800752564312
215,74500,4901.309548637195
216,74800,4901.580224919673
217,75100,4902.5029143606625
218,75400,4902.77450257908
219,75700,4903.579450803086
220,76000,4903.77681949359
221,76300,4904.488070433401
222,76600,4905.341407986511
223,76900,4906.579191305354
224,77200,4905.685653744336
225,77500,4906.543574688078
226,77800,4907.111307243846
227,78100,4907.273271623471
228,78400,4908.134590908038
229,78700,4908.8450835246595
230,79000,4909.315192995812
231,79300,4909.860079732056
232,79600,4909.564568736319
233,79900,4910.607514904802
234,80200,4910.940711222685
235,80500,4911.615881551214
236,80800,4912.3616922576175
237,81100,4913.283327383693
238,81400,4913.281805289026
239,81700,4913.792094294579
240,82000,4914.589147242001
241,82300,4915.128076315104
242,82600,4915.48344689734
243,82900,4916.348014109575
244,83200,4918.510135910146
245,83500,4917.679923265896
246,83800,4918.2383417006895
247,84100,4918.278521193673
248,84400,4919.376513638368
249,84700,4919.953291882414
250,85000,4920.470521956743
251,85300,4921.082641458432
252,85600,4921.5174244074715
253,85900,4921.713609745665
254,86200,4922.593630140718
255,86500,4923.0840401036185
256,86800,4924.458693041195
257,87100,4924.470278091086
258,87400,4924.31657758682
259,87700,4925.477596012167
260,88000,4925.690936806351
261,88300,4926.646865182251
262,88600,4927.1003748251105
263,88900,4927.439382958527
264,89200,4928.37932218948
265,89500,4929.697444370611
266,89800,4929.424486804422
267,90100,4930.158723388201
268,90400,4930.882982550737
269,90700,4931.602357079704
270,91000,4932.172045547638
271,91300,4933.374595334989
272,91600,4933.24586039801
273,91900,4934.067362913059
274,92200,4935.067306910117
275,92500,4934.828259751955
276,92800,4935.970421501936
277,93100,4936.565958877839
278,93400,4937.471024493061
279,93700,4938.106454289919
280,94000,4938.534240288127
281,94300,4939.270315905599
282,94600,4938.937903382715
283,94900,4940.114134891033
284,95200,4941.478565114167
285,95500,4941.847684443041
286,95800,4942.048886693272
287,96100,4943.996282987128
288,96400,4943.406019358002
289,96700,4944.14191862148
290,97000,4944.923021889243
291,97300,4945.0367487021185
292,97600,4946.34089121561
293,97900,4947.004542550477
294,98200,4947.8478478874595
295,98500,4948.282619389273
296,98800,4948.894833790889
297,99100,4948.6447059096945
298,99400,4949.81315856552
299,99700,4950.376894243429
