#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#smalll_nh4no3_8.72,20.5,10000,300,300,4,1,1,1.0092016396570935e-08
freq, real, imaginary, concentration
10000,2170,10000,2.3
10300,2301,10300,2.3
10600,2422,10600,2.3
10900,2523,10900,2.3
11200,2629,11200,2.3
11500,2738,11500,2.3
11800,2840,11800,2.3
12100,2950,12100,2.3
12400,3058,12400,2.3
12700,3153,12700,2.3
13000,3261,13000,2.3
13300,3372,13300,2.3
13600,3474,13600,2.3
13900,3536,13900,2.3
14200,3682,14200,2.3
14500,3790,14500,2.3
14800,3886,14800,2.3
15100,3989,15100,2.3
15400,4086,15400,2.3
15700,4189,15700,2.3
16000,4287,16000,2.3
16300,4392,16300,2.3
16600,4488,16600,2.3
16900,4592,16900,2.3
17200,4689,17200,2.3
17500,4789,17500,2.3
17800,4884,17800,2.3
18100,4992,18100,2.3
18400,5093,18400,2.3
18700,5187,18700,2.3
19000,5277,19000,2.3
19300,5376,19300,2.3
19600,5475,19600,2.3
19900,5569,19900,2.3
20200,5667,20200,2.3
20500,5760,20500,2.3
20800,5862,20800,2.3
21100,5956,21100,2.3
21400,6050,21400,2.3
21700,6144,21700,2.3
22000,6242,22000,2.3
22300,6335,22300,2.3
22600,6427,22600,2.3
22900,6522,22900,2.3
23200,6615,23200,2.3
23500,6708,23500,2.3
23800,6760,23800,2.3
24100,6879,24100,2.3
24400,6989,24400,2.3
24700,7074,24700,2.3
25000,7073,25000,2.3
25300,7263,25300,2.3
25600,7353,25600,2.3
25900,7450,25900,2.3
26200,7544,26200,2.3
26500,7632,26500,2.3
26800,7719,26800,2.3
27100,7809,27100,2.3
27400,7907,27400,2.3
27700,7990,27700,2.3
28000,8081,28000,2.3
28300,8168,28300,2.3
28600,8267,28600,2.3
28900,8354,28900,2.3
29200,8438,29200,2.3
29500,8525,29500,2.3
29800,8612,29800,2.3
30100,8702,30100,2.3
30400,8791,30400,2.3
30700,8874,30700,2.3
31000,8963,31000,2.3
31300,9037,31300,2.3
31600,9136,31600,2.3
31900,9223,31900,2.3
32200,9305,32200,2.3
32500,9394,32500,2.3
32800,9478,32800,2.3
33100,9567,33100,2.3
33400,9650,33400,2.3
33700,9741,33700,2.3
34000,9825,34000,2.3
34300,9907,34300,2.3
34600,9989,34600,2.3
34900,10071,34900,2.3
35200,10155,35200,2.3
35500,10242,35500,2.3
35800,10326,35800,2.3
36100,10402,36100,2.3
36400,10487,36400,2.3
36700,10566,36700,2.3
37000,10652,37000,2.3
37300,10731,37300,2.3
37600,10810,37600,2.3
37900,10897,37900,2.3
38200,10977,38200,2.3
38500,11158,38500,2.3
38800,11133,38800,2.3
39100,11215,39100,2.3
39400,11295,39400,2.3
39700,11371,39700,2.3
40000,11475,40000,2.3
40300,11533,40300,2.3
40600,11614,40600,2.3
40900,11690,40900,2.3
41200,11767,41200,2.3
41500,11847,41500,2.3
41800,11926,41800,2.3
42100,12001,42100,2.3
42400,12075,42400,2.3
42700,12148,42700,2.3
43000,12230,43000,2.3
43300,12303,43300,2.3
43600,12383,43600,2.3
43900,12457,43900,2.3
44200,12528,44200,2.3
44500,12602,44500,2.3
44800,12679,44800,2.3
45100,12750,45100,2.3
45400,12805,45400,2.3
45700,12906,45700,2.3
46000,12974,46000,2.3
46300,13040,46300,2.3
46600,13117,46600,2.3
46900,13189,46900,2.3
47200,13259,47200,2.3
47500,13332,47500,2.3
47800,13405,47800,2.3
48100,13473,48100,2.3
48400,13544,48400,2.3
48700,13614,48700,2.3
49000,13687,49000,2.3
49300,13751,49300,2.3
49600,13824,49600,2.3
49900,13895,49900,2.3
50200,13960,50200,2.3
50500,14022,50500,2.3
50800,14095,50800,2.3
51100,14167,51100,2.3
51400,14231,51400,2.3
51700,14295,51700,2.3
52000,14360,52000,2.3
52300,14430,52300,2.3
52600,14504,52600,2.3
52900,14561,52900,2.3
53200,14625,53200,2.3
53500,14693,53500,2.3
53800,14759,53800,2.3
54100,14819,54100,2.3
54400,14882,54400,2.3
54700,14948,54700,2.3
55000,15015,55000,2.3
55300,15069,55300,2.3
55600,15192,55600,2.3
55900,15196,55900,2.3
56200,15264,56200,2.3
56500,15320,56500,2.3
56800,15384,56800,2.3
57100,15444,57100,2.3
57400,15503,57400,2.3
57700,15548,57700,2.3
58000,15624,58000,2.3
58300,15681,58300,2.3
58600,15739,58600,2.3
58900,15804,58900,2.3
59200,15856,59200,2.3
59500,15913,59500,2.3
59800,15970,59800,2.3
60100,16030,60100,2.3
60400,16085,60400,2.3
60700,16143,60700,2.3
61000,16200,61000,2.3
61300,16255,61300,2.3
61600,16308,61600,2.3
61900,16363,61900,2.3
62200,16416,62200,2.3
