#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4h2po4_7,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
1000,-16195,1000,0.625
1200,-8536,1200,0.625
1400,-1708,1400,0.625
1600,1145,1600,0.625
1800,672,1800,0.625
2000,-554,2000,0.625
2200,-849,2200,0.625
2400,-371,2400,0.625
2600,48,2600,0.625
2800,-28,2800,0.625
3000,-297,3000,0.625
3200,-368,3200,0.625
3400,-228,3400,0.625
3600,-110,3600,0.625
3800,-155,3800,0.625
4000,-249,4000,0.625
4200,-260,4200,0.625
4400,-190,4400,0.625
4600,-145,4600,0.625
4800,-178,4800,0.625
5000,-228,5000,0.625
5200,-221,5200,0.625
5400,-173,5400,0.625
5600,-148,5600,0.625
5800,-169,5800,0.625
6000,-200,6000,0.625
6200,-197,6200,0.625
6400,-165,6400,0.625
6600,-146,6600,0.625
6800,-156,6800,0.625
7000,-177,7000,0.625
7200,-179,7200,0.625
7400,-167,7400,0.625
7600,-162,7600,0.625
7800,-172,7800,0.625
8000,-180,8000,0.625
8200,-176,8200,0.625
8400,-164,8400,0.625
8600,-165,8600,0.625
8800,-174,8800,0.625
9000,-180,9000,0.625
9200,-173,9200,0.625
9400,-163,9400,0.625
9600,-162,9600,0.625
9800,-170,9800,0.625
10000,-176,10000,0.625
10200,-170,10200,0.625
10400,-159,10400,0.625
10600,-156,10600,0.625
10800,-161,10800,0.625
11000,-166,11000,0.625
11200,-168,11200,0.625
11400,-166,11400,0.625
11600,-165,11600,0.625
11800,-166,11800,0.625
12000,-167,12000,0.625
12200,-166,12200,0.625
12400,-164,12400,0.625
12600,-167,12600,0.625
12800,-169,12800,0.625
13000,-166,13000,0.625
13200,-162,13200,0.625
13400,-158,13400,0.625
13600,-161,13600,0.625
13800,-164,13800,0.625
14000,-164,14000,0.625
14200,-158,14200,0.625
14400,-154,14400,0.625
14600,-154,14600,0.625
14800,-153,14800,0.625
15000,-157,15000,0.625
15200,-154,15200,0.625
15400,-154,15400,0.625
15600,-155,15600,0.625
15800,-155,15800,0.625
16000,-155,16000,0.625
16200,-153,16200,0.625
16400,-145,16400,0.625
16600,-150,16600,0.625
16800,-152,16800,0.625
17000,-149,17000,0.625
17200,-147,17200,0.625
17400,-143,17400,0.625
17600,-146,17600,0.625
17800,-145,17800,0.625
18000,-141,18000,0.625
18200,-138,18200,0.625
18400,-134,18400,0.625
18600,-134,18600,0.625
18800,-135,18800,0.625
19000,-137,19000,0.625
19200,-137,19200,0.625
19400,-135,19400,0.625
19600,-133,19600,0.625
19800,-131,19800,0.625
20000,-131,20000,0.625
20200,-130,20200,0.625
20400,-127,20400,0.625
20600,-128,20600,0.625
20800,-127,20800,0.625
21000,-124,21000,0.625
21200,-120,21200,0.625
21400,-120,21400,0.625
21600,-120,21600,0.625
21800,-119,21800,0.625
22000,-117,22000,0.625
22200,-111,22200,0.625
22400,-113,22400,0.625
22600,-111,22600,0.625
22800,-109,22800,0.625
23000,-109,23000,0.625
23200,-105,23200,0.625
23400,-106,23400,0.625
23600,-104,23600,0.625
23800,-103,23800,0.625
24000,-98,24000,0.625
24200,-98,24200,0.625
24400,-95,24400,0.625
24600,-97,24600,0.625
24800,-94,24800,0.625
25000,-92,25000,0.625
25200,-89,25200,0.625
25400,-90,25400,0.625
25600,-88,25600,0.625
25800,-86,25800,0.625
26000,-79,26000,0.625
26200,-77,26200,0.625
26400,-74,26400,0.625
26600,-76,26600,0.625
26800,-75,26800,0.625
27000,-75,27000,0.625
27200,-73,27200,0.625
27400,-68,27400,0.625
27600,-68,27600,0.625
27800,-65,27800,0.625
28000,-63,28000,0.625
28200,-62,28200,0.625
28400,-60,28400,0.625
28600,-57,28600,0.625
28800,-56,28800,0.625
29000,-57,29000,0.625
29200,-52,29200,0.625
29400,-51,29400,0.625
29600,-49,29600,0.625
29800,-45,29800,0.625
30000,-42,30000,0.625
30200,-40,30200,0.625
30400,-37,30400,0.625
30600,-37,30600,0.625
30800,-37,30800,0.625
31000,-32,31000,0.625
31200,-31,31200,0.625
31400,-29,31400,0.625
31600,-27,31600,0.625
31800,-25,31800,0.625
32000,-23,32000,0.625
32200,-22,32200,0.625
32400,-19,32400,0.625
32600,-16,32600,0.625
32800,-16,32800,0.625
33000,-10,33000,0.625
33200,-11,33200,0.625
33400,-8,33400,0.625
33600,-5,33600,0.625
33800,0,33800,0.625
34000,3,34000,0.625
34200,4,34200,0.625
34400,6,34400,0.625
34600,5,34600,0.625
34800,7,34800,0.625
35000,9,35000,0.625
35200,13,35200,0.625
35400,15,35400,0.625
35600,17,35600,0.625
35800,20,35800,0.625
36000,23,36000,0.625
36200,26,36200,0.625
36400,27,36400,0.625
36600,29,36600,0.625
36800,31,36800,0.625
37000,33,37000,0.625
37200,36,37200,0.625
37400,39,37400,0.625
37600,41,37600,0.625
37800,44,37800,0.625
38000,47,38000,0.625
38200,50,38200,0.625
38400,51,38400,0.625
38600,52,38600,0.625
38800,54,38800,0.625
39000,57,39000,0.625
39200,59,39200,0.625
39400,63,39400,0.625
39600,66,39600,0.625
39800,64,39800,0.625
40000,68,40000,0.625
40200,71,40200,0.625
40400,77,40400,0.625
40600,80,40600,0.625
40800,82,40800,0.625
41000,84,41000,0.625
41200,87,41200,0.625
41400,90,41400,0.625
41600,93,41600,0.625
41800,97,41800,0.625
42000,98,42000,0.625
42200,102,42200,0.625
42400,100,42400,0.625
42600,104,42600,0.625
42800,107,42800,0.625
43000,110,43000,0.625
43200,112,43200,0.625
43400,117,43400,0.625
43600,121,43600,0.625
43800,125,43800,0.625
44000,124,44000,0.625
44200,126,44200,0.625
44400,129,44400,0.625
44600,130,44600,0.625
44800,135,44800,0.625
45000,136,45000,0.625
45200,140,45200,0.625
45400,144,45400,0.625
45600,147,45600,0.625
45800,150,45800,0.625
46000,153,46000,0.625
46200,154,46200,0.625
46400,156,46400,0.625
46600,157,46600,0.625
46800,161,46800,0.625
47000,165,47000,0.625
47200,171,47200,0.625
47400,170,47400,0.625
47600,173,47600,0.625
47800,177,47800,0.625
48000,180,48000,0.625
48200,183,48200,0.625
48400,185,48400,0.625
48600,188,48600,0.625
48800,192,48800,0.625
49000,194,49000,0.625
49200,199,49200,0.625
49400,199,49400,0.625
49600,204,49600,0.625
49800,209,49800,0.625
50000,210,50000,0.625
50200,211,50200,0.625
50400,215,50400,0.625
50600,217,50600,0.625
50800,223,50800,0.625
51000,226,51000,0.625
51200,228,51200,0.625
51400,230,51400,0.625
51600,234,51600,0.625
51800,239,51800,0.625
52000,242,52000,0.625
52200,245,52200,0.625
52400,247,52400,0.625
52600,251,52600,0.625
52800,253,52800,0.625
53000,257,53000,0.625
53200,260,53200,0.625
53400,265,53400,0.625
53600,269,53600,0.625
53800,271,53800,0.625
54000,273,54000,0.625
54200,275,54200,0.625
54400,279,54400,0.625
54600,282,54600,0.625
54800,287,54800,0.625
55000,292,55000,0.625
55200,292,55200,0.625
55400,292,55400,0.625
55600,297,55600,0.625
55800,302,55800,0.625
56000,307,56000,0.625
56200,312,56200,0.625
56400,315,56400,0.625
56600,318,56600,0.625
56800,321,56800,0.625
57000,324,57000,0.625
57200,330,57200,0.625
57400,333,57400,0.625
57600,335,57600,0.625
57800,339,57800,0.625
58000,342,58000,0.625
58200,345,58200,0.625
58400,349,58400,0.625
58600,353,58600,0.625
58800,359,58800,0.625
59000,360,59000,0.625
59200,365,59200,0.625
59400,367,59400,0.625
59600,370,59600,0.625
59800,375,59800,0.625
60000,379,60000,0.625
60200,383,60200,0.625
60400,389,60400,0.625
60600,391,60600,0.625
60800,393,60800,0.625
61000,398,61000,0.625
61200,404,61200,0.625
61400,408,61400,0.625
61600,411,61600,0.625
61800,415,61800,0.625
62000,417,62000,0.625
62200,420,62200,0.625
62400,424,62400,0.625
62600,429,62600,0.625
62800,434,62800,0.625
63000,437,63000,0.625
63200,439,63200,0.625
63400,444,63400,0.625
63600,447,63600,0.625
63800,452,63800,0.625
64000,458,64000,0.625
64200,461,64200,0.625
64400,465,64400,0.625
64600,470,64600,0.625
64800,472,64800,0.625
65000,477,65000,0.625
65200,482,65200,0.625
65400,486,65400,0.625
65600,491,65600,0.625
65800,492,65800,0.625
66000,498,66000,0.625
66200,504,66200,0.625
66400,508,66400,0.625
66600,511,66600,0.625
66800,516,66800,0.625
67000,521,67000,0.625
67200,526,67200,0.625
67400,530,67400,0.625
67600,537,67600,0.625
67800,539,67800,0.625
68000,543,68000,0.625
68200,547,68200,0.625
68400,553,68400,0.625
68600,557,68600,0.625
68800,562,68800,0.625
69000,567,69000,0.625
69200,571,69200,0.625
69400,577,69400,0.625
69600,581,69600,0.625
69800,588,69800,0.625
70000,590,70000,0.625
70200,595,70200,0.625
70400,600,70400,0.625
70600,605,70600,0.625
70800,608,70800,0.625
71000,612,71000,0.625
71200,618,71200,0.625
71400,626,71400,0.625
71600,628,71600,0.625
71800,632,71800,0.625
72000,640,72000,0.625
72200,644,72200,0.625
72400,646,72400,0.625
72600,654,72600,0.625
72800,658,72800,0.625
73000,664,73000,0.625
73200,667,73200,0.625
73400,673,73400,0.625
73600,678,73600,0.625
73800,683,73800,0.625
74000,687,74000,0.625
74200,694,74200,0.625
74400,697,74400,0.625
74600,703,74600,0.625
74800,708,74800,0.625
75000,713,75000,0.625
75200,719,75200,0.625
75400,724,75400,0.625
75600,728,75600,0.625
75800,734,75800,0.625
76000,738,76000,0.625
76200,744,76200,0.625
76400,749,76400,0.625
76600,753,76600,0.625
76800,758,76800,0.625
77000,768,77000,0.625
77200,771,77200,0.625
77400,776,77400,0.625
77600,783,77600,0.625
77800,786,77800,0.625
78000,792,78000,0.625
78200,796,78200,0.625
78400,805,78400,0.625
78600,808,78600,0.625
78800,813,78800,0.625
79000,818,79000,0.625
79200,825,79200,0.625
79400,831,79400,0.625
79600,833,79600,0.625
79800,842,79800,0.625
80000,848,80000,0.625
80200,851,80200,0.625
80400,857,80400,0.625
80600,863,80600,0.625
80800,868,80800,0.625
81000,875,81000,0.625
81200,881,81200,0.625
81400,885,81400,0.625
81600,891,81600,0.625
81800,895,81800,0.625
82000,901,82000,0.625
82200,909,82200,0.625
82400,915,82400,0.625
82600,921,82600,0.625
82800,927,82800,0.625
83000,933,83000,0.625
83200,937,83200,0.625
83400,940,83400,0.625
83600,949,83600,0.625
83800,956,83800,0.625
84000,961,84000,0.625
84200,967,84200,0.625
84400,976,84400,0.625
84600,979,84600,0.625
84800,986,84800,0.625
85000,993,85000,0.625
85200,997,85200,0.625
85400,1001,85400,0.625
85600,1006,85600,0.625
85800,1014,85800,0.625
86000,1021,86000,0.625
86200,1026,86200,0.625
86400,1032,86400,0.625
86600,1035,86600,0.625
86800,1041,86800,0.625
87000,1050,87000,0.625
87200,1058,87200,0.625
87400,1065,87400,0.625
87600,1071,87600,0.625
87800,1076,87800,0.625
88000,1081,88000,0.625
88200,1087,88200,0.625
88400,1094,88400,0.625
88600,1101,88600,0.625
88800,1108,88800,0.625
89000,1112,89000,0.625
89200,1117,89200,0.625
89400,1125,89400,0.625
89600,1131,89600,0.625
89800,1139,89800,0.625
90000,1145,90000,0.625
90200,1151,90200,0.625
90400,1157,90400,0.625
90600,1164,90600,0.625
90800,1168,90800,0.625
1000,-16816,1000,1.25
1200,-9013,1200,1.25
1400,-2188,1400,1.25
1600,739,1600,1.25
1800,308,1800,1.25
2000,-886,2000,1.25
2200,-1135,2200,1.25
2400,-635,2400,1.25
2600,-178,2600,1.25
2800,-230,2800,1.25
3000,-477,3000,1.25
3200,-520,3200,1.25
3400,-362,3400,1.25
3600,-218,3600,1.25
3800,-242,3800,1.25
4000,-319,4000,1.25
4200,-312,4200,1.25
4400,-226,4400,1.25
4600,-162,4600,1.25
4800,-178,4800,1.25
5000,-209,5000,1.25
5200,-188,5200,1.25
5400,-126,5400,1.25
5600,-86,5600,1.25
5800,-93,5800,1.25
6000,-110,6000,1.25
6200,-93,6200,1.25
6400,-47,6400,1.25
6600,-13,6600,1.25
6800,-10,6800,1.25
7000,-19,7000,1.25
7200,-10,7200,1.25
7400,16,7400,1.25
7600,33,7600,1.25
7800,36,7800,1.25
8000,39,8000,1.25
8200,54,8200,1.25
8400,78,8400,1.25
8600,90,8600,1.25
8800,91,8800,1.25
9000,99,9000,1.25
9200,114,9200,1.25
9400,134,9400,1.25
9600,148,9600,1.25
9800,149,9800,1.25
10000,154,10000,1.25
10200,170,10200,1.25
10400,190,10400,1.25
10600,206,10600,1.25
10800,210,10800,1.25
11000,214,11000,1.25
11200,223,11200,1.25
11400,235,11400,1.25
11600,245,11600,1.25
11800,253,11800,1.25
12000,263,12000,1.25
12200,272,12200,1.25
12400,284,12400,1.25
12600,290,12600,1.25
12800,297,12800,1.25
13000,308,13000,1.25
13200,325,13200,1.25
13400,335,13400,1.25
