#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nh4no3_1,19.5,10000,300,300,4,2,1,2.2117844010575636e-08
freq, real, imaginary, concentration
10000,450,10000,0.625
10300,564,10300,0.625
10600,688,10600,0.625
10900,791,10900,0.625
11200,896,11200,0.625
11500,1009,11500,0.625
11800,1113,11800,0.625
12100,1220,12100,0.625
12400,1325,12400,0.625
12700,1423,12700,0.625
13000,1528,13000,0.625
13300,1633,13300,0.625
13600,1734,13600,0.625
13900,1835,13900,0.625
14200,1929,14200,0.625
14500,2028,14500,0.625
14800,2122,14800,0.625
15100,2219,15100,0.625
15400,2311,15400,0.625
15700,2405,15700,0.625
16000,2493,16000,0.625
16300,2595,16300,0.625
16600,2681,16600,0.625
16900,2774,16900,0.625
17200,2864,17200,0.625
17500,2951,17500,0.625
17800,3039,17800,0.625
18100,3131,18100,0.625
18400,3223,18400,0.625
18700,3307,18700,0.625
19000,3389,19000,0.625
19300,3474,19300,0.625
19600,3555,19600,0.625
19900,3649,19900,0.625
20200,3733,20200,0.625
20500,3814,20500,0.625
20800,3904,20800,0.625
21100,3984,21100,0.625
21400,4070,21400,0.625
21700,4150,21700,0.625
22000,4229,22000,0.625
22300,4319,22300,0.625
22600,4398,22600,0.625
22900,4478,22900,0.625
23200,4560,23200,0.625
23500,4639,23500,0.625
23800,4752,23800,0.625
24100,4810,24100,0.625
24400,4876,24400,0.625
24700,4963,24700,0.625
25000,5084,25000,0.625
25300,5124,25300,0.625
25600,5201,25600,0.625
25900,5286,25900,0.625
26200,5365,26200,0.625
26500,5443,26500,0.625
26800,5521,26800,0.625
27100,5593,27100,0.625
27400,5680,27400,0.625
27700,5753,27700,0.625
28000,5830,28000,0.625
28300,5918,28300,0.625
28600,5986,28600,0.625
28900,6062,28900,0.625
29200,6138,29200,0.625
29500,6216,29500,0.625
29800,6289,29800,0.625
30100,6371,30100,0.625
30400,6444,30400,0.625
30700,6519,30700,0.625
31000,6592,31000,0.625
31300,6679,31300,0.625
31600,6745,31600,0.625
31900,6822,31900,0.625
32200,6895,32200,0.625
32500,6970,32500,0.625
32800,7044,32800,0.625
33100,7118,33100,0.625
33400,7191,33400,0.625
33700,7265,33700,0.625
34000,7344,34000,0.625
34300,7415,34300,0.625
34600,7488,34600,0.625
34900,7559,34900,0.625
35200,7636,35200,0.625
35500,7709,35500,0.625
35800,7779,35800,0.625
36100,7859,36100,0.625
36400,7926,36400,0.625
36700,7994,36700,0.625
37000,8070,37000,0.625
37300,8141,37300,0.625
37600,8216,37600,0.625
37900,8283,37900,0.625
38200,8356,38200,0.625
38500,8502,38500,0.625
38800,8502,38800,0.625
39100,8570,39100,0.625
39400,8642,39400,0.625
39700,8716,39700,0.625
40000,8752,40000,0.625
40300,8857,40300,0.625
40600,8931,40600,0.625
40900,8999,40900,0.625
41200,9068,41200,0.625
41500,9136,41500,0.625
41800,9208,41800,0.625
42100,9273,42100,0.625
42400,9340,42400,0.625
42700,9408,42700,0.625
43000,9478,43000,0.625
43300,9547,43300,0.625
43600,9622,43600,0.625
43900,9685,43900,0.625
44200,9752,44200,0.625
44500,9821,44500,0.625
44800,9886,44800,0.625
45100,9954,45100,0.625
45400,9967,45400,0.625
45700,10088,45700,0.625
46000,10157,46000,0.625
46300,10218,46300,0.625
46600,10284,46600,0.625
46900,10348,46900,0.625
47200,10416,47200,0.625
47500,10482,47500,0.625
47800,10544,47800,0.625
48100,10611,48100,0.625
48400,10693,48400,0.625
