#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4cl_large_1,20.0,1000,20,100,4,2,1,2.1318461803619654e-08,mgL
freq, real, imaginary, concentration
1000,-18651,1000,50.0
1020,-18099,1020,50.0
1040,-17275,1040,50.0
1060,-16408,1060,50.0
1080,-15522,1080,50.0
1100,-14590,1100,50.0
1120,-13668,1120,50.0
1140,-12779,1140,50.0
1160,-11882,1160,50.0
1180,-11008,1180,50.0
1200,-10169,1200,50.0
1220,-9351,1220,50.0
1240,-8562,1240,50.0
1260,-7815,1260,50.0
1280,-7091,1280,50.0
1300,-6419,1300,50.0
1320,-5775,1320,50.0
1340,-5165,1340,50.0
1360,-4584,1360,50.0
1380,-4040,1380,50.0
1400,-3524,1400,50.0
1420,-3046,1420,50.0
1440,-2592,1440,50.0
1460,-2164,1460,50.0
1480,-1771,1480,50.0
1500,-1408,1500,50.0
1520,-1085,1520,50.0
1540,-806,1540,50.0
1560,-568,1560,50.0
1580,-374,1580,50.0
1600,-213,1600,50.0
1620,-102,1620,50.0
1640,-24,1640,50.0
1660,12,1660,50.0
1680,20,1680,50.0
1700,0,1700,50.0
1720,-51,1720,50.0
1740,-122,1740,50.0
1760,-215,1760,50.0
1780,-322,1780,50.0
1800,-441,1800,50.0
1820,-570,1820,50.0
1840,-699,1840,50.0
1860,-834,1860,50.0
1880,-955,1880,50.0
1900,-1077,1900,50.0
1920,-1183,1920,50.0
1940,-1299,1940,50.0
1960,-1368,1960,50.0
1980,-1433,1980,50.0
2000,-1499,2000,50.0
2020,-1544,2020,50.0
2040,-1572,2040,50.0
2060,-1594,2060,50.0
2080,-1602,2080,50.0
2100,-1610,2100,50.0
2120,-1601,2120,50.0
2140,-1581,2140,50.0
2160,-1564,2160,50.0
2180,-1534,2180,50.0
2200,-1500,2200,50.0
2220,-1456,2220,50.0
2240,-1408,2240,50.0
2260,-1361,2260,50.0
2280,-1299,2280,50.0
2300,-1245,2300,50.0
2320,-1177,2320,50.0
2340,-1116,2340,50.0
2360,-1044,2360,50.0
2380,-974,2380,50.0
2400,-904,2400,50.0
2420,-829,2420,50.0
2440,-764,2440,50.0
2460,-682,2460,50.0
2480,-604,2480,50.0
2500,-534,2500,50.0
2520,-463,2520,50.0
2540,-400,2540,50.0
2560,-343,2560,50.0
2580,-296,2580,50.0
2600,-245,2600,50.0
2620,-219,2620,50.0
2640,-196,2640,50.0
2660,-171,2660,50.0
2680,-153,2680,50.0
2700,-146,2700,50.0
2720,-147,2720,50.0
2740,-149,2740,50.0
2760,-161,2760,50.0
2780,-169,2780,50.0
2800,-193,2800,50.0
2820,-202,2820,50.0
2840,-221,2840,50.0
2860,-242,2860,50.0
2880,-256,2880,50.0
2900,-281,2900,50.0
2920,-290,2920,50.0
2940,-300,2940,50.0
2960,-306,2960,50.0
2980,-316,2980,50.0
1000,-18295,1000,100.0
1020,-17747,1020,100.0
1040,-16918,1040,100.0
1060,-16039,1060,100.0
1080,-15133,1080,100.0
1100,-14220,1100,100.0
1120,-13306,1120,100.0
1140,-12395,1140,100.0
1160,-11509,1160,100.0
1180,-10638,1180,100.0
1200,-9791,1200,100.0
1220,-8979,1220,100.0
1240,-8190,1240,100.0
1260,-7438,1260,100.0
1280,-6721,1280,100.0
1300,-6039,1300,100.0
1320,-5406,1320,100.0
1340,-4789,1340,100.0
1360,-4212,1360,100.0
1380,-3672,1380,100.0
1400,-3167,1400,100.0
1420,-2680,1420,100.0
1440,-2230,1440,100.0
1460,-1807,1460,100.0
1480,-1409,1480,100.0
1500,-1052,1500,100.0
1520,-731,1520,100.0
1540,-451,1540,100.0
1560,-214,1560,100.0
1580,-13,1580,100.0
1600,143,1600,100.0
1620,260,1620,100.0
1640,333,1640,100.0
1660,379,1660,100.0
1680,383,1680,100.0
1700,363,1700,100.0
1720,316,1720,100.0
1740,243,1740,100.0
1760,148,1760,100.0
1780,48,1780,100.0
1800,-70,1800,100.0
1820,-197,1820,100.0
1840,-324,1840,100.0
1860,-453,1860,100.0
1880,-580,1880,100.0
1900,-697,1900,100.0
1920,-803,1920,100.0
1940,-903,1940,100.0
1960,-988,1960,100.0
1980,-1056,1980,100.0
2000,-1116,2000,100.0
2020,-1153,2020,100.0
2040,-1188,2040,100.0
2060,-1211,2060,100.0
2080,-1218,2080,100.0
2100,-1224,2100,100.0
2120,-1209,2120,100.0
2140,-1188,2140,100.0
2160,-1169,2160,100.0
2180,-1141,2180,100.0
2200,-1105,2200,100.0
2220,-1062,2220,100.0
2240,-1013,2240,100.0
2260,-958,2260,100.0
2280,-900,2280,100.0
2300,-841,2300,100.0
2320,-776,2320,100.0
2340,-715,2340,100.0
2360,-644,2360,100.0
2380,-568,2380,100.0
2400,-504,2400,100.0
2420,-430,2420,100.0
2440,-351,2440,100.0
2460,-273,2460,100.0
2480,-201,2480,100.0
2500,-130,2500,100.0
2520,-63,2520,100.0
2540,6,2540,100.0
2560,60,2560,100.0
2580,115,2580,100.0
2600,152,2600,100.0
2620,193,2620,100.0
2640,226,2640,100.0
2660,238,2660,100.0
2680,252,2680,100.0
2700,265,2700,100.0
2720,268,2720,100.0
2740,262,2740,100.0
2760,254,2760,100.0
2780,247,2780,100.0
2800,234,2800,100.0
2820,219,2820,100.0
2840,202,2840,100.0
2860,180,2860,100.0
2880,163,2880,100.0
2900,150,2900,100.0
2920,132,2920,100.0
2940,120,2940,100.0
2960,121,2960,100.0
2980,115,2980,100.0
1000,-17982,1000,200.0
1020,-17471,1020,200.0
1040,-16690,1040,200.0
1060,-15860,1060,200.0
1080,-14904,1080,200.0
1100,-13910,1100,200.0
1120,-13058,1120,200.0
1140,-12172,1140,200.0
1160,-11219,1160,200.0
1180,-10383,1180,200.0
1200,-9501,1200,200.0
1220,-8707,1220,200.0
1240,-7891,1240,200.0
1260,-7153,1260,200.0
1280,-6420,1280,200.0
1300,-5741,1300,200.0
1320,-5103,1320,200.0
1340,-4486,1340,200.0
1360,-3899,1360,200.0
1380,-3347,1380,200.0
1400,-2844,1400,200.0
1420,-2360,1420,200.0
1440,-1914,1440,200.0
1460,-1487,1460,200.0
1480,-1091,1480,200.0
1500,-730,1500,200.0
1520,-406,1520,200.0
1540,-123,1540,200.0
1560,115,1560,200.0
1580,315,1580,200.0
1600,470,1600,200.0
1620,585,1620,200.0
1640,669,1640,200.0
1660,709,1660,200.0
1680,716,1680,200.0
1700,696,1700,200.0
1720,648,1720,200.0
1740,573,1740,200.0
1760,483,1760,200.0
1780,379,1780,200.0
1800,263,1800,200.0
1820,134,1820,200.0
1840,6,1840,200.0
1860,-125,1860,200.0
1880,-253,1880,200.0
1900,-374,1900,200.0
1920,-484,1920,200.0
1940,-567,1940,200.0
1960,-669,1960,200.0
1980,-746,1980,200.0
2000,-798,2000,200.0
2020,-832,2020,200.0
2040,-870,2040,200.0
2060,-889,2060,200.0
2080,-900,2080,200.0
2100,-905,2100,200.0
2120,-890,2120,200.0
2140,-873,2140,200.0
2160,-844,2160,200.0
2180,-818,2180,200.0
2200,-786,2200,200.0
2220,-741,2220,200.0
2240,-692,2240,200.0
2260,-638,2260,200.0
2280,-581,2280,200.0
2300,-520,2300,200.0
2320,-453,2320,200.0
2340,-389,2340,200.0
2360,-322,2360,200.0
2380,-246,2380,200.0
2400,-179,2400,200.0
2420,-108,2420,200.0
2440,-26,2440,200.0
2460,46,2460,200.0
2480,124,2480,200.0
2500,194,2500,200.0
2520,261,2520,200.0
2540,331,2540,200.0
2560,386,2560,200.0
2580,439,2580,200.0
2600,483,2600,200.0
2620,522,2620,200.0
2640,549,2640,200.0
2660,563,2660,200.0
2680,584,2680,200.0
2700,591,2700,200.0
2720,593,2720,200.0
2740,595,2740,200.0
2760,583,2760,200.0
2780,574,2780,200.0
2800,553,2800,200.0
2820,546,2820,200.0
2840,521,2840,200.0
2860,510,2860,200.0
2880,493,2880,200.0
2900,468,2900,200.0
2920,471,2920,200.0
2940,447,2940,200.0
2960,442,2960,200.0
2980,440,2980,200.0
1000,-17494,1000,400.0
1020,-16950,1020,400.0
1040,-16124,1040,400.0
1060,-15242,1060,400.0
1080,-14361,1080,400.0
1100,-13465,1100,400.0
1120,-12561,1120,400.0
1140,-11646,1140,400.0
1160,-10776,1160,400.0
1180,-9901,1180,400.0
1200,-9069,1200,400.0
1220,-8256,1220,400.0
1240,-7473,1240,400.0
1260,-6736,1260,400.0
1280,-6021,1280,400.0
1300,-5337,1300,400.0
1320,-4724,1320,400.0
1340,-4118,1340,400.0
1360,-3548,1360,400.0
1380,-3016,1380,400.0
1400,-2525,1400,400.0
1420,-2040,1420,400.0
1440,-1604,1440,400.0
1460,-1186,1460,400.0
1480,-796,1480,400.0
1500,-442,1500,400.0
1520,-124,1520,400.0
1540,153,1540,400.0
1560,394,1560,400.0
1580,588,1580,400.0
1600,742,1600,400.0
1620,862,1620,400.0
1640,943,1640,400.0
1660,982,1660,400.0
1680,992,1680,400.0
1700,971,1700,400.0
1720,923,1720,400.0
1740,848,1740,400.0
1760,759,1760,400.0
1780,656,1780,400.0
1800,537,1800,400.0
1820,413,1820,400.0
1840,287,1840,400.0
1860,154,1860,400.0
1880,31,1880,400.0
1900,-90,1900,400.0
1920,-199,1920,400.0
1940,-318,1940,400.0
1960,-372,1960,400.0
1980,-450,1980,400.0
2000,-507,2000,400.0
2020,-553,2020,400.0
2040,-593,2040,400.0
2060,-603,2060,400.0
2080,-617,2080,400.0
2100,-616,2100,400.0
2120,-607,2120,400.0
2140,-594,2140,400.0
2160,-574,2160,400.0
2180,-528,2180,400.0
2200,-502,2200,400.0
2220,-452,2220,400.0
2240,-406,2240,400.0
2260,-359,2260,400.0
2280,-305,2280,400.0
2300,-247,2300,400.0
2320,-175,2320,400.0
2340,-116,2340,400.0
2360,-45,2360,400.0
2380,17,2380,400.0
2400,91,2400,400.0
2420,164,2420,400.0
2440,237,2440,400.0
2460,313,2460,400.0
2480,383,2480,400.0
2500,452,2500,400.0
2520,525,2520,400.0
2540,587,2540,400.0
2560,654,2560,400.0
2580,705,2580,400.0
2600,747,2600,400.0
2620,792,2620,400.0
2640,809,2640,400.0
2660,825,2660,400.0
2680,855,2680,400.0
2700,858,2700,400.0
2720,857,2720,400.0
2740,862,2740,400.0
2760,844,2760,400.0
2780,831,2780,400.0
2800,818,2800,400.0
2820,805,2820,400.0
2840,787,2840,400.0
2860,767,2860,400.0
2880,747,2880,400.0
2900,734,2900,400.0
2920,717,2920,400.0
2940,707,2940,400.0
2960,701,2960,400.0
2980,693,2980,400.0
