#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4cl_2,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
1000,-16070,1000,0.625
1200,-8445,1200,0.625
1400,-1614,1400,0.625
1600,1222,1600,0.625
1800,740,1800,0.625
2000,-492,2000,0.625
2200,-796,2200,0.625
2400,-321,2400,0.625
2600,92,2600,0.625
2800,9,2800,0.625
3000,-263,3000,0.625
3200,-339,3200,0.625
3400,-202,3400,0.625
3600,-87,3600,0.625
3800,-134,3800,0.625
4000,-232,4000,0.625
4200,-245,4200,0.625
4400,-179,4400,0.625
4600,-136,4600,0.625
4800,-171,4800,0.625
5000,-221,5000,0.625
5200,-220,5200,0.625
5400,-173,5400,0.625
5600,-150,5600,0.625
5800,-173,5800,0.625
6000,-207,6000,0.625
6200,-205,6200,0.625
6400,-176,6400,0.625
6600,-159,6600,0.625
6800,-170,6800,0.625
7000,-194,7000,0.625
7200,-199,7200,0.625
7400,-187,7400,0.625
7600,-185,7600,0.625
7800,-196,7800,0.625
8000,-205,8000,0.625
8200,-201,8200,0.625
8400,-193,8400,0.625
8600,-195,8600,0.625
8800,-207,8800,0.625
9000,-213,9000,0.625
9200,-210,9200,0.625
9400,-200,9400,0.625
9600,-202,9600,0.625
9800,-212,9800,0.625
10000,-219,10000,0.625
10200,-214,10200,0.625
10400,-205,10400,0.625
10600,-205,10600,0.625
10800,-212,10800,0.625
11000,-219,11000,0.625
11200,-221,11200,0.625
11400,-220,11400,0.625
11600,-222,11600,0.625
11800,-224,11800,0.625
12000,-227,12000,0.625
12200,-227,12200,0.625
12400,-228,12400,0.625
12600,-233,12600,0.625
12800,-237,12800,0.625
13000,-236,13000,0.625
13200,-230,13200,0.625
13400,-229,13400,0.625
13600,-234,13600,0.625
13800,-239,13800,0.625
14000,-240,14000,0.625
14200,-237,14200,0.625
14400,-234,14400,0.625
14600,-235,14600,0.625
14800,-242,14800,0.625
15000,-244,15000,0.625
15200,-242,15200,0.625
15400,-243,15400,0.625
15600,-245,15600,0.625
15800,-247,15800,0.625
16000,-248,16000,0.625
16200,-246,16200,0.625
16400,-242,16400,0.625
16600,-249,16600,0.625
16800,-251,16800,0.625
17000,-250,17000,0.625
17200,-248,17200,0.625
17400,-247,17400,0.625
17600,-251,17600,0.625
17800,-253,17800,0.625
18000,-255,18000,0.625
18200,-249,18200,0.625
18400,-245,18400,0.625
18600,-247,18600,0.625
18800,-251,18800,0.625
19000,-253,19000,0.625
19200,-255,19200,0.625
19400,-253,19400,0.625
19600,-254,19600,0.625
19800,-254,19800,0.625
20000,-255,20000,0.625
20200,-255,20200,0.625
20400,-253,20400,0.625
20600,-257,20600,0.625
20800,-256,20800,0.625
21000,-254,21000,0.625
21200,-253,21200,0.625
21400,-256,21400,0.625
21600,-255,21600,0.625
21800,-255,21800,0.625
22000,-254,22000,0.625
22200,-248,22200,0.625
22400,-254,22400,0.625
22600,-253,22600,0.625
22800,-253,22800,0.625
23000,-253,23000,0.625
23200,-254,23200,0.625
23400,-251,23400,0.625
23600,-251,23600,0.625
23800,-252,23800,0.625
24000,-250,24000,0.625
24200,-250,24200,0.625
24400,-248,24400,0.625
24600,-249,24600,0.625
24800,-248,24800,0.625
25000,-247,25000,0.625
25200,-246,25200,0.625
25400,-249,25400,0.625
25600,-246,25600,0.625
25800,-245,25800,0.625
