#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nh4no3_5,19.8,10000,300,300,4,3,1,5.374746845316806e-08
freq, real, imaginary, concentration
10000,296,10000,0.625
10300,361,10300,0.625
10600,420,10600,0.625
10900,463,10900,0.625
11200,509,11200,0.625
11500,562,11500,0.625
11800,606,11800,0.625
12100,653,12100,0.625
12400,702,12400,0.625
12700,744,12700,0.625
13000,791,13000,0.625
13300,841,13300,0.625
13600,887,13600,0.625
13900,925,13900,0.625
14200,977,14200,0.625
14500,1024,14500,0.625
14800,1062,14800,0.625
15100,1105,15100,0.625
15400,1150,15400,0.625
15700,1191,15700,0.625
16000,1234,16000,0.625
16300,1279,16300,0.625
16600,1318,16600,0.625
16900,1360,16900,0.625
17200,1404,17200,0.625
17500,1446,17500,0.625
17800,1482,17800,0.625
18100,1529,18100,0.625
18400,1574,18400,0.625
18700,1613,18700,0.625
19000,1646,19000,0.625
19300,1686,19300,0.625
19600,1727,19600,0.625
19900,1768,19900,0.625
20200,1807,20200,0.625
20500,1844,20500,0.625
20800,1884,20800,0.625
21100,1923,21100,0.625
21400,1964,21400,0.625
21700,2001,21700,0.625
22000,2040,22000,0.625
22300,2080,22300,0.625
22600,2118,22600,0.625
22900,2157,22900,0.625
23200,2194,23200,0.625
23500,2231,23500,0.625
23800,2269,23800,0.625
24100,2310,24100,0.625
24400,2348,24400,0.625
24700,2383,24700,0.625
25000,2423,25000,0.625
25300,2461,25300,0.625
25600,2495,25600,0.625
25900,2537,25900,0.625
26200,2578,26200,0.625
26500,2613,26500,0.625
26800,2647,26800,0.625
27100,2683,27100,0.625
27400,2721,27400,0.625
27700,2757,27700,0.625
28000,2794,28000,0.625
28300,2831,28300,0.625
28600,2867,28600,0.625
28900,2906,28900,0.625
29200,2940,29200,0.625
29500,2975,29500,0.625
29800,3010,29800,0.625
30100,3051,30100,0.625
30400,3086,30400,0.625
30700,3120,30700,0.625
31000,3156,31000,0.625
31300,3191,31300,0.625
31600,3225,31600,0.625
31900,3262,31900,0.625
32200,3295,32200,0.625
32500,3330,32500,0.625
32800,3367,32800,0.625
33100,3403,33100,0.625
33400,3437,33400,0.625
33700,3473,33700,0.625
34000,3511,34000,0.625
34300,3544,34300,0.625
34600,3576,34600,0.625
34900,3610,34900,0.625
35200,3645,35200,0.625
35500,3680,35500,0.625
35800,3715,35800,0.625
36100,3750,36100,0.625
36400,3782,36400,0.625
36700,3815,36700,0.625
37000,3850,37000,0.625
37300,3883,37300,0.625
37600,3917,37600,0.625
37900,3951,37900,0.625
38200,3987,38200,0.625
38500,4020,38500,0.625
38800,4051,38800,0.625
39100,4085,39100,0.625
39400,4118,39400,0.625
39700,4149,39700,0.625
40000,4183,40000,0.625
40300,4217,40300,0.625
40600,4252,40600,0.625
40900,4284,40900,0.625
41200,4316,41200,0.625
41500,4350,41500,0.625
41800,4386,41800,0.625
42100,4417,42100,0.625
42400,4447,42400,0.625
42700,4479,42700,0.625
43000,4513,43000,0.625
43300,4545,43300,0.625
43600,4581,43600,0.625
43900,4613,43900,0.625
44200,4648,44200,0.625
44500,4673,44500,0.625
44800,4706,44800,0.625
45100,4738,45100,0.625
45400,4771,45400,0.625
45700,4804,45700,0.625
46000,4837,46000,0.625
46300,4868,46300,0.625
46600,4898,46600,0.625
46900,4933,46900,0.625
47200,4965,47200,0.625
47500,4996,47500,0.625
47800,5031,47800,0.625
48100,5062,48100,0.625
48400,5094,48400,0.625
48700,5129,48700,0.625
49000,5159,49000,0.625
49300,5188,49300,0.625
49600,5221,49600,0.625
49900,5251,49900,0.625
50200,5281,50200,0.625
50500,5311,50500,0.625
50800,5343,50800,0.625
51100,5373,51100,0.625
51400,5402,51400,0.625
51700,5433,51700,0.625
52000,5463,52000,0.625
52300,5493,52300,0.625
52600,5523,52600,0.625
52900,5553,52900,0.625
53200,5583,53200,0.625
53500,5613,53500,0.625
53800,5643,53800,0.625
54100,5671,54100,0.625
54400,5698,54400,0.625
54700,5729,54700,0.625
55000,5758,55000,0.625
55300,5785,55300,0.625
55600,5814,55600,0.625
55900,5846,55900,0.625
56200,5876,56200,0.625
56500,5904,56500,0.625
56800,5931,56800,0.625
57100,5961,57100,0.625
57400,5989,57400,0.625
57700,6018,57700,0.625
58000,6046,58000,0.625
58300,6073,58300,0.625
58600,6101,58600,0.625
58900,6129,58900,0.625
59200,6157,59200,0.625
59500,6184,59500,0.625
59800,6212,59800,0.625
60100,6241,60100,0.625
60400,6269,60400,0.625
60700,6295,60700,0.625
61000,6325,61000,0.625
61300,6352,61300,0.625
61600,6379,61600,0.625
61900,6403,61900,0.625
62200,6430,62200,0.625
62500,6458,62500,0.625
62800,6485,62800,0.625
63100,6511,63100,0.625
63400,6538,63400,0.625
63700,6564,63700,0.625
64000,6592,64000,0.625
64300,6617,64300,0.625
64600,6643,64600,0.625
64900,6671,64900,0.625
65200,6696,65200,0.625
65500,6723,65500,0.625
65800,6748,65800,0.625
66100,6772,66100,0.625
66400,6802,66400,0.625
66700,6824,66700,0.625
67000,6852,67000,0.625
67300,6877,67300,0.625
67600,6902,67600,0.625
67900,6926,67900,0.625
68200,6952,68200,0.625
68500,6978,68500,0.625
68800,7002,68800,0.625
69100,7028,69100,0.625
69400,7053,69400,0.625
69700,7077,69700,0.625
70000,7102,70000,0.625
70300,7126,70300,0.625
70600,7152,70600,0.625
70900,7176,70900,0.625
71200,7201,71200,0.625
71500,7226,71500,0.625
71800,7250,71800,0.625
72100,7273,72100,0.625
72400,7296,72400,0.625
72700,7321,72700,0.625
73000,7344,73000,0.625
73300,7369,73300,0.625
73600,7393,73600,0.625
73900,7416,73900,0.625
74200,7439,74200,0.625
74500,7461,74500,0.625
74800,7486,74800,0.625
75100,7508,75100,0.625
75400,7531,75400,0.625
75700,7555,75700,0.625
76000,7578,76000,0.625
76300,7601,76300,0.625
76600,7623,76600,0.625
76900,7649,76900,0.625
77200,7670,77200,0.625
77500,7695,77500,0.625
77800,7716,77800,0.625
78100,7745,78100,0.625
78400,7767,78400,0.625
78700,7790,78700,0.625
79000,7813,79000,0.625
79300,7837,79300,0.625
79600,7861,79600,0.625
79900,7885,79900,0.625
80200,7912,80200,0.625
80500,7934,80500,0.625
80800,7958,80800,0.625
81100,7982,81100,0.625
81400,8008,81400,0.625
81700,8031,81700,0.625
82000,8053,82000,0.625
82300,8076,82300,0.625
82600,8101,82600,0.625
82900,8122,82900,0.625
83200,8146,83200,0.625
83500,8169,83500,0.625
83800,8194,83800,0.625
84100,8220,84100,0.625
84400,8245,84400,0.625
84700,8269,84700,0.625
85000,8295,85000,0.625
85300,8318,85300,0.625
85600,8337,85600,0.625
85900,8358,85900,0.625
86200,8380,86200,0.625
86500,8398,86500,0.625
86800,8418,86800,0.625
87100,8440,87100,0.625
87400,8463,87400,0.625
87700,8480,87700,0.625
88000,8496,88000,0.625
88300,8512,88300,0.625
88600,8544,88600,0.625
88900,8570,88900,0.625
89200,8576,89200,0.625
89500,8594,89500,0.625
89800,8612,89800,0.625
90100,8631,90100,0.625
90400,8651,90400,0.625
90700,8666,90700,0.625
91000,8685,91000,0.625
91300,8705,91300,0.625
91600,8720,91600,0.625
91900,8737,91900,0.625
92200,8757,92200,0.625
92500,8773,92500,0.625
92800,8788,92800,0.625
93100,8808,93100,0.625
93400,8822,93400,0.625
93700,8840,93700,0.625
94000,8856,94000,0.625
94300,8869,94300,0.625
94600,8888,94600,0.625
94900,8905,94900,0.625
95200,8922,95200,0.625
95500,8936,95500,0.625
95800,8953,95800,0.625
96100,8970,96100,0.625
96400,8984,96400,0.625
96700,9000,96700,0.625
97000,9016,97000,0.625
97300,9031,97300,0.625
97600,9045,97600,0.625
97900,9062,97900,0.625
98200,9076,98200,0.625
98500,9089,98500,0.625
98800,9107,98800,0.625
99100,9121,99100,0.625
99400,9136,99400,0.625
99700,9150,99700,0.625
10000,301,10000,1.25
10300,430,10300,1.25
10600,556,10600,1.25
10900,664,10900,1.25
11200,772,11200,1.25
11500,888,11500,1.25
11800,994,11800,1.25
12100,1103,12100,1.25
12400,1212,12400,1.25
12700,1309,12700,1.25
13000,1418,13000,1.25
13300,1523,13300,1.25
13600,1623,13600,1.25
13900,1707,13900,1.25
14200,1827,14200,1.25
14500,1925,14500,1.25
14800,2019,14800,1.25
15100,2113,15100,1.25
15400,2209,15400,1.25
15700,2303,15700,1.25
16000,2393,16000,1.25
16300,2491,16300,1.25
16600,2579,16600,1.25
16900,2676,16900,1.25
17200,2764,17200,1.25
17500,2854,17500,1.25
17800,2942,17800,1.25
18100,3034,18100,1.25
18400,3129,18400,1.25
18700,3211,18700,1.25
19000,3295,19000,1.25
19300,3382,19300,1.25
19600,3474,19600,1.25
19900,3552,19900,1.25
20200,3641,20200,1.25
20500,3723,20500,1.25
20800,3806,20800,1.25
21100,3893,21100,1.25
21400,3977,21400,1.25
21700,4060,21700,1.25
22000,4142,22000,1.25
22300,4226,22300,1.25
22600,4307,22600,1.25
22900,4388,22900,1.25
23200,4469,23200,1.25
23500,4552,23500,1.25
23800,4622,23800,1.25
24100,4716,24100,1.25
24400,4801,24400,1.25
24700,4870,24700,1.25
25000,4976,25000,1.25
25300,5031,25300,1.25
25600,5108,25600,1.25
25900,5190,25900,1.25
26200,5273,26200,1.25
26500,5348,26500,1.25
26800,5421,26800,1.25
27100,5496,27100,1.25
27400,5577,27400,1.25
27700,5655,27700,1.25
28000,5736,28000,1.25
28300,5819,28300,1.25
28600,5890,28600,1.25
28900,5965,28900,1.25
29200,6038,29200,1.25
29500,6112,29500,1.25
29800,6191,29800,1.25
30100,6265,30100,1.25
30400,6343,30400,1.25
30700,6414,30700,1.25
31000,6489,31000,1.25
31300,6574,31300,1.25
31600,6638,31600,1.25
31900,6715,31900,1.25
32200,6785,32200,1.25
32500,6863,32500,1.25
32800,6934,32800,1.25
33100,7008,33100,1.25
33400,7079,33400,1.25
33700,7152,33700,1.25
34000,7231,34000,1.25
34300,7302,34300,1.25
34600,7369,34600,1.25
34900,7442,34900,1.25
35200,7514,35200,1.25
35500,7586,35500,1.25
35800,7659,35800,1.25
36100,7730,36100,1.25
36400,7801,36400,1.25
36700,7872,36700,1.25
37000,7944,37000,1.25
37300,8011,37300,1.25
37600,8082,37600,1.25
37900,8155,37900,1.25
38200,8224,38200,1.25
38500,8298,38500,1.25
38800,8361,38800,1.25
39100,8430,39100,1.25
39400,8498,39400,1.25
39700,8568,39700,1.25
40000,8676,40000,1.25
40300,8704,40300,1.25
40600,8776,40600,1.25
40900,8844,40900,1.25
41200,8910,41200,1.25
41500,8979,41500,1.25
41800,9049,41800,1.25
42100,9117,42100,1.25
42400,9180,42400,1.25
42700,9246,42700,1.25
43000,9317,43000,1.25
43300,9381,43300,1.25
