,,,0.625mgL,10000,1000,100
10000,14,-7
11000,14,-10
12000,5,-1
13000,5,1
14000,8,-5
15000,8,-4
16000,8,-2
17000,5,-1
18000,6,-3
19000,8,-5
20000,7,2
21000,7,2
22000,7,0
23000,9,-1
24000,8,2
25000,9,-1
26000,8,2
27000,9,0
28000,10,5
29000,9,2
30000,9,3
31000,10,1
32000,11,5
33000,10,4
34000,10,2
35000,11,4
36000,11,8
37000,10,3
38000,14,4
39000,12,7
40000,15,9
41000,13,6
42000,13,6
43000,13,5
44000,18,6
45000,14,8
46000,16,8
47000,17,8
48000,18,9
49000,14,9
50000,15,10
51000,16,10
52000,16,11
53000,16,9
54000,16,10
55000,17,10
56000,15,12
57000,16,13
58000,15,12
59000,20,14
60000,18,15
61000,18,17
62000,17,16
63000,19,15
64000,18,15
65000,14,19
66000,16,17
67000,19,17
68000,18,17
69000,18,18
70000,18,19
71000,19,20
72000,18,21
73000,17,21
74000,17,22
75000,18,19
76000,20,21
77000,19,21
78000,18,24
79000,17,22
80000,18,23
81000,17,24
82000,19,23
83000,18,23
84000,17,27
85000,18,25
86000,22,25
87000,18,29
88000,18,27
89000,18,28
90000,16,27
91000,13,29
92000,17,29
93000,18,30
94000,16,29
95000,16,31
96000,16,31
97000,16,32
98000,16,32
99000,16,33
100000,15,33
101000,16,33
102000,17,35
103000,15,37
104000,17,35
105000,15,37
106000,14,34
107000,14,36
108000,15,36
