,,,10mgL,10000,1000,100
10000,14,-7
11000,15,-10
12000,4,-1
13000,4,1
14000,10,-4
15000,9,-4
16000,5,-1
17000,7,-1
18000,9,-5
19000,10,-4
20000,5,1
21000,7,2
22000,7,-1
23000,8,-2
24000,8,2
25000,8,2
26000,8,0
27000,11,0
28000,9,7
29000,10,3
30000,9,3
31000,10,4
32000,12,5
33000,10,4
34000,7,2
35000,10,6
36000,15,8
37000,10,8
38000,13,10
39000,12,5
40000,15,6
41000,13,8
42000,11,6
43000,10,8
44000,18,7
45000,15,9
46000,18,10
47000,14,9
48000,17,9
49000,15,8
50000,14,9
51000,16,8
52000,16,11
53000,14,6
54000,18,12
55000,17,12
56000,18,14
57000,15,12
58000,13,17
59000,17,14
60000,18,15
61000,20,14
62000,17,16
63000,19,14
64000,20,15
65000,18,14
66000,19,18
67000,20,17
68000,19,17
69000,17,19
70000,18,18
71000,17,19
72000,16,20
73000,19,20
74000,18,21
75000,16,20
76000,20,23
77000,18,22
78000,17,22
79000,18,22
80000,17,24
81000,18,23
82000,17,24
83000,19,24
84000,17,27
85000,17,26
86000,11,28
87000,18,28
88000,18,27
89000,18,30
90000,17,29
91000,13,29
92000,17,29
93000,17,30
94000,17,31
95000,13,31
96000,18,32
97000,17,33
98000,15,33
99000,13,32
100000,15,34
101000,13,33
102000,16,35
103000,14,37
104000,15,36
105000,16,34
106000,17,39
107000,15,38
108000,12,37
