#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4h2po4_6,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
1000,-21978,1000,50.0
1200,-12945,1200,50.0
1400,-6011,1400,50.0
1600,-2425,1600,50.0
1800,-2512,1800,50.0
2000,-3391,2000,50.0
2200,-3293,2200,50.0
2400,-2609,2400,50.0
2600,-1875,2600,50.0
2800,-1749,2800,50.0
3000,-1812,3000,50.0
3200,-1662,3200,50.0
3400,-1381,3400,50.0
3600,-1071,3600,50.0
3800,-972,3800,50.0
4000,-927,4000,50.0
4200,-781,4200,50.0
4400,-589,4400,50.0
4600,-404,4600,50.0
4800,-324,4800,50.0
5000,-259,5000,50.0
5200,-121,5200,50.0
5400,21,5400,50.0
5600,160,5600,50.0
5800,244,5800,50.0
6000,319,6000,50.0
6200,415,6200,50.0
6400,545,6400,50.0
6600,665,6600,50.0
6800,741,6800,50.0
7000,817,7000,50.0
7200,906,7200,50.0
7400,1003,7400,50.0
7600,1098,7600,50.0
7800,1173,7800,50.0
8000,1248,8000,50.0
8200,1313,8200,50.0
8400,1438,8400,50.0
8600,1519,8600,50.0
8800,1592,8800,50.0
9000,1668,9000,50.0
9200,1754,9200,50.0
9400,1836,9400,50.0
9600,1919,9600,50.0
9800,1964,9800,50.0
10000,2041,10000,50.0
10200,2124,10200,50.0
10400,2236,10400,50.0
10600,2305,10600,50.0
10800,2375,10800,50.0
11000,2448,11000,50.0
11200,2519,11200,50.0
11400,2597,11400,50.0
11600,2666,11600,50.0
11800,2739,11800,50.0
12000,2813,12000,50.0
12200,2846,12200,50.0
12400,2949,12400,50.0
12600,3028,12600,50.0
12800,3093,12800,50.0
13000,3167,13000,50.0
13200,3244,13200,50.0
13400,3317,13400,50.0
13600,3382,13600,50.0
13800,3447,13800,50.0
14000,3522,14000,50.0
14200,3593,14200,50.0
14400,3666,14400,50.0
14600,3742,14600,50.0
14800,3800,14800,50.0
15000,3873,15000,50.0
15200,3942,15200,50.0
15400,4006,15400,50.0
15600,4079,15600,50.0
15800,4144,15800,50.0
16000,4211,16000,50.0
16200,4284,16200,50.0
16400,4382,16400,50.0
