#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nh4no3_4,19.8,10000,300,300,4,2,1,5.374746845316806e-08
freq, real, imaginary, concentration
,freq,0.625,1.25,2.5,5.0,10.0
0,10000,994.5270050600582,922.786025129176,913.3277749512763,910.9907374313134,910.7947930222854
1,10300,991.1891998916539,920.2721336492284,910.855135298212,908.2472102688413,907.931464839709
2,10600,991.8256342133163,920.938746618577,911.2784455354391,908.7858241845802,908.3501828392677
3,10900,992.011941925581,921.0664097656211,911.6541474677877,909.115776086946,908.7566989816132
4,11200,991.7531496767631,920.8738470470479,911.4711399923776,909.0277896507705,908.7017246219165
5,11500,991.5386257535754,920.7613521486471,911.4009266035708,908.962616035499,908.6371531421534
6,11800,991.4344739709554,920.899780637949,911.4283427039404,909.0641252863685,908.7515868851635
7,12100,991.2450658171266,920.7730741520047,911.448539753071,909.0229387911669,908.7492801828668
8,12400,991.2459000444081,920.8374527990276,911.5047580054542,909.0333447452997,908.7924253614503
9,12700,990.945993957636,920.7253635697805,911.322402371146,909.1182885310567,908.9317037181496
10,13000,990.7425293969935,920.5172571590025,911.1688795624117,908.9265908369606,908.6121106770229
11,13300,990.6251593542473,920.4697440336769,911.1873776655301,908.9453507827998,908.6522194925634
12,13600,990.7743856100288,920.6912403281193,911.4178050755295,909.1693537233136,908.9268511427856
13,13900,989.9869815349296,920.1787166578679,911.4730113903069,909.1158574832968,908.8333354846307
14,14200,990.2684111273238,920.3338839890469,911.1564333955422,908.9862642054866,908.6591060091608
15,14500,990.3144867091668,920.501797912934,911.2512637352293,909.1390845539577,908.8497811046274
16,14800,990.5597941284414,920.6493639664118,911.5117774040939,909.322562934661,908.9311603212908
17,15100,990.1387054605946,920.4790689857009,911.2243433734108,909.2895202447048,908.9920919187263
18,15400,990.3140406091351,920.5430412009522,911.3741001283005,909.2824467297647,908.9850361908593
19,15700,990.1661467943451,920.5023555678665,911.4020463383962,909.33763190994,909.0722473654629
20,16000,989.6997077359753,920.2002404735678,911.2372043463835,909.275389667744,908.9732900268145
21,16300,989.9352108000379,920.535275903383,911.3888623787007,909.228940296204,909.1049961474115
22,16600,990.0055231058678,920.498538749931,911.3848243109287,909.484849857478,909.186796745956
23,16900,989.7493730861739,920.282035743942,911.2914049916981,909.3409075427146,908.9801675740753
24,17200,989.6466926558995,920.2847274668235,911.2383934237309,909.3531067623762,909.0574856348725
25,17500,989.8542316191836,920.3732455087682,911.4032404351597,909.4999899287552,909.1775513521452
26,17800,989.3512482110029,920.2808097851381,911.2920018220802,909.3686975410594,909.1274485469029
27,18100,989.2358162690049,920.1154448237028,911.0720945809254,909.2696868042932,909.0041165420488
28,18400,989.2989212362088,920.1483866789329,911.1837880996882,909.3533250755331,909.1354713853871
29,18700,989.5642418403424,920.5236035390805,911.4530106697296,909.6614923048166,909.4166740308317
30,19000,989.4798162395888,920.4507266509971,911.5687568124591,909.7637155391288,909.530407099229
31,19300,989.2985478316177,920.3144832168445,911.3805829214231,909.6651454535689,909.4330361781429
32,19600,989.4621423169555,920.4526505261869,911.4673130140319,909.6834172941348,909.4614028750171
33,19900,989.1753390160005,920.3530472700986,911.4777856400436,909.6182928095699,909.3029923049769
34,20200,989.0546162208757,920.2707771456847,911.3741176225803,909.6815721198809,909.4430607518123
35,20500,989.0459742928898,920.2452624878703,911.4002486411316,909.7846526904655,909.5389861841437
36,20800,988.7557083620175,920.3552374034108,911.5093139781545,909.7914573039708,909.5097917704751
37,21100,988.9804642756467,920.2476432108244,911.3923045649575,909.7015488758691,909.4904252884909
38,21400,988.8988237865217,920.1765480413436,911.4170614625905,909.8219983681124,909.5688605522563
39,21700,988.7379657090158,920.1426658214358,911.4011015618653,909.8373761210183,909.5955790148523
40,22000,988.6628618152869,920.0991563633348,911.4181068954182,909.8996914150504,909.5960257737345
41,22300,988.7122274359438,920.1600684071967,911.4151094872849,909.8635601276628,909.6428260540505
42,22600,988.5132731992117,920.1464928427339,911.5175411549851,909.9323708272308,909.7129002871725
43,22900,988.6802612220224,920.1645010761492,911.4497110656298,909.9416120614738,909.7374825130846
44,23200,988.4616914590264,920.175841302997,911.5295065652316,910.0083026821821,909.7555096577516
45,23500,988.4948237150195,920.093577058547,911.5036138271248,910.04567808674,909.8868173550682
46,23800,989.0819437561753,920.1174824891746,911.098481467697,910.1163768383235,909.1960293949569
