#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#large_nh4no3_9b,19.9,10000,450,200,4,1,1,1.0092016396570935e-08
freq, real, imaginary, concentration
,freq,5.0,10.0
0,10000,4840.033648025833,4841.078471728154
1,10450,4832.959887264301,4833.697336953049
2,10900,4836.642033704609,4837.655973039602
3,11350,4836.354056146663,4836.823776696601
4,11800,4836.538192233267,4837.376904808228
5,12250,4836.081969374173,4837.040332347696
6,12700,4837.058913068632,4837.563492612656
7,13150,4836.385153056085,4837.3783574429335
8,13600,4837.090340563216,4837.729034078506
9,14050,4835.729168837998,4836.430935388754
10,14500,4836.6858757922555,4837.378553433431
11,14950,4837.695864463939,4838.207766099379
12,15400,4838.345053165257,4838.333332870417
13,15850,4838.031403139974,4837.957019406092
14,16300,4837.664154189273,4837.963760452783
15,16750,4837.714954349977,4839.566027982146
16,17200,4838.215211819147,4838.628425290445
17,17650,4838.892402731955,4839.411587273025
18,18100,4837.201203305271,4838.071540295589
19,18550,4839.045824312761,4839.187020374383
20,19000,4840.03477394135,4840.759246937505
21,19450,4839.652862280934,4840.151509661758
22,19900,4840.023226127184,4839.5492423655005
23,20350,4840.315353486718,4840.923192929548
24,20800,4839.961221552442,4840.621632971527
25,21250,4840.934637420791,4840.687174895606
26,21700,4840.403313873006,4841.071209221106
27,22150,4840.190862306521,4841.069389266227
28,22600,4841.453040696202,4841.536555258415
29,23050,4841.733387240522,4841.890570678425
30,23500,4841.626350803873,4842.213274461704
31,23950,4840.874845038232,4841.701932738219
32,24400,4841.671299578436,4842.4295718268895
33,24850,4842.139437704932,4842.748826453433
34,25300,4842.763158392822,4843.279192970864
35,25750,4842.424084241228,4842.931455418758
36,26200,4842.089752573989,4842.689371663402
37,26650,4844.060089265444,4844.498720216389
38,27100,4844.133597141316,4844.256117704594
39,27550,4844.267325341393,4845.144378841719
40,28000,4845.427226789719,4843.8777145790455
41,28450,4845.15309038454,4845.636979161706
42,28900,4844.76744689285,4845.290900036605
43,29350,4844.805157555848,4846.96996368935
44,29800,4844.84795953037,4843.93444074477
45,30250,4845.747202192869,4846.176589224066
46,30700,4846.699154209833,4847.035636245678
47,31150,4846.337932964493,4846.7890981626015
48,31600,4847.0546223456895,4847.083739825007
49,32050,4847.644642208399,4847.567853479679
50,32500,4846.999740716339,4847.541169424173
51,32950,4847.707093389235,4847.979539877706
52,33400,4847.793786474478,4848.379038598185
53,33850,4847.351986307275,4847.822464733076
54,34300,4849.042472652878,4849.485246337043
55,34750,4849.820653448342,4849.523166010507
56,35200,4849.643185984805,4850.3068718941395
57,35650,4849.193400906311,4849.569206301183
58,36100,4850.190190069024,4850.40230495635
59,36550,4850.6864990790655,4851.00268094823
60,37000,4851.731491961683,4852.048116733393
61,37450,4851.15351906884,4851.655724323592
62,37900,4851.27871853459,4851.932472523075
63,38350,4852.677356573193,4852.536047058696
64,38800,4852.797727287628,4853.130114293029
65,39250,4853.087918987076,4853.017215649179
66,39700,4853.487610727651,4854.228504861521
67,40150,4853.169068365291,4854.60617552464
68,40600,4853.649709103294,4853.88565414526
69,41050,4854.190591199765,4854.859846322507
70,41500,4854.52475012915,4854.830926449302
71,41950,4854.854205653835,4855.656759199027
72,42400,4856.351263223483,4856.604461016112
73,42850,4856.246940314645,4856.48047617755
74,43300,4856.150899427833,4856.465158832077
75,43750,4857.169043116255,4857.156823696241
76,44200,4856.798370058436,4858.315026424593
77,44650,4858.030855666158,4858.4531563155415
78,45100,4858.597903714001,4858.956054940742
79,45550,4858.257781861814,4858.037669295047
