#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#large_nh4no3_9b,19.9,10000,450,200,4,1,1,1.0092016396570935e-08
freq, real, imaginary, concentration
10000,3746,10000,5.0
10450,3927,10450,5.0
10900,4083,10900,5.0
11350,4229,11350,5.0
11800,4388,11800,5.0
12250,4549,12250,5.0
12700,4699,12700,5.0
13150,4816,13150,5.0
13600,5010,13600,5.0
14050,5162,14050,5.0
14500,5320,14500,5.0
14950,5465,14950,5.0
15400,5615,15400,5.0
15850,5765,15850,5.0
16300,5915,16300,5.0
16750,6055,16750,5.0
17200,6201,17200,5.0
17650,6347,17650,5.0
18100,6503,18100,5.0
18550,6641,18550,5.0
19000,6781,19000,5.0
19450,6921,19450,5.0
19900,7065,19900,5.0
20350,7204,20350,5.0
20800,7358,20800,5.0
21250,7488,21250,5.0
21700,7625,21700,5.0
22150,7763,22150,5.0
22600,7894,22600,5.0
23050,8033,23050,5.0
23500,8171,23500,5.0
23950,8313,23950,5.0
24400,8454,24400,5.0
24850,8576,24850,5.0
25300,8705,25300,5.0
25750,8839,25750,5.0
26200,8991,26200,5.0
26650,9102,26650,5.0
27100,9229,27100,5.0
27550,9363,27550,5.0
28000,9491,28000,5.0
28450,9624,28450,5.0
28900,9752,28900,5.0
29350,9876,29350,5.0
29800,10014,29800,5.0
30250,10137,30250,5.0
30700,10261,30700,5.0
31150,10382,31150,5.0
31600,10509,31600,5.0
32050,10630,32050,5.0
32500,10759,32500,5.0
32950,10880,32950,5.0
33400,10993,33400,5.0
33850,11127,33850,5.0
34300,11247,34300,5.0
34750,11369,34750,5.0
35200,11483,35200,5.0
35650,11609,35650,5.0
36100,11721,36100,5.0
36550,11835,36550,5.0
37000,11942,37000,5.0
37450,12070,37450,5.0
37900,12187,37900,5.0
38350,12300,38350,5.0
38800,12411,38800,5.0
39250,12527,39250,5.0
39700,12638,39700,5.0
40150,12751,40150,5.0
40600,12862,40600,5.0
41050,12971,41050,5.0
41500,13081,41500,5.0
41950,13193,41950,5.0
42400,13297,42400,5.0
