#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#large_nh4no3_6,20.0,1000,200,450,4,1,1,1.0167992056591344e-08
freq, real, imaginary, concentration
1000,-18318,1000,5.0
1200,-9805,1200,5.0
1400,-3211,1400,5.0
1600,-8,1600,5.0
1800,-326,1800,5.0
2000,-1467,2000,5.0
2200,-1562,2200,5.0
2400,-1040,2400,5.0
2600,-459,2600,5.0
2800,-471,2800,5.0
3000,-659,3000,5.0
3200,-622,3200,5.0
3400,-445,3400,5.0
3600,-241,3600,5.0
3800,-226,3800,5.0
4000,-253,4000,5.0
4200,-206,4200,5.0
4400,-81,4400,5.0
4600,30,4600,5.0
4800,40,4800,5.0
5000,50,5000,5.0
5200,103,5200,5.0
5400,193,5400,5.0
5600,263,5600,5.0
5800,286,5800,5.0
6000,302,6000,5.0
6200,349,6200,5.0
6400,424,6400,5.0
6600,489,6600,5.0
6800,518,6800,5.0
7000,542,7000,5.0
7200,582,7200,5.0
7400,635,7400,5.0
7600,676,7600,5.0
7800,706,7800,5.0
8000,747,8000,5.0
8200,810,8200,5.0
8400,836,8400,5.0
8600,866,8600,5.0
8800,899,8800,5.0
9000,931,9000,5.0
9200,972,9200,5.0
9400,1013,9400,5.0
9600,1050,9600,5.0
9800,1103,9800,5.0
10000,1127,10000,5.0
10200,1153,10200,5.0
10400,1207,10400,5.0
10600,1244,10600,5.0
10800,1267,10800,5.0
11000,1303,11000,5.0
11200,1332,11200,5.0
11400,1369,11400,5.0
11600,1402,11600,5.0
11800,1436,11800,5.0
12000,1473,12000,5.0
12200,1542,12200,5.0
12400,1545,12400,5.0
12600,1572,12600,5.0
12800,1604,12800,5.0
13000,1644,13000,5.0
13200,1682,13200,5.0
13400,1715,13400,5.0
13600,1749,13600,5.0
13800,1775,13800,5.0
14000,1813,14000,5.0
14200,1850,14200,5.0
14400,1887,14400,5.0
14600,1919,14600,5.0
14800,1953,14800,5.0
15000,1982,15000,5.0
15200,2019,15200,5.0
15400,2058,15400,5.0
15600,2085,15600,5.0
15800,2113,15800,5.0
16000,2156,16000,5.0
16200,2178,16200,5.0
16400,2217,16400,5.0
16600,2246,16600,5.0
16800,2286,16800,5.0
17000,2320,17000,5.0
17200,2350,17200,5.0
17400,2388,17400,5.0
17600,2425,17600,5.0
17800,2455,17800,5.0
18000,2488,18000,5.0
18200,2528,18200,5.0
18400,2565,18400,5.0
18600,2591,18600,5.0
18800,2623,18800,5.0
19000,2650,19000,5.0
19200,2681,19200,5.0
19400,2710,19400,5.0
19600,2736,19600,5.0
19800,2784,19800,5.0
20000,2718,20000,5.0
20200,2854,20200,5.0
20400,2885,20400,5.0
20600,2915,20600,5.0
20800,2950,20800,5.0
21000,2995,21000,5.0
21200,3029,21200,5.0
21400,3067,21400,5.0
21600,3102,21600,5.0
21800,3137,21800,5.0
22000,3171,22000,5.0
22200,3201,22200,5.0
22400,3237,22400,5.0
22600,3266,22600,5.0
22800,3303,22800,5.0
23000,3329,23000,5.0
23200,3368,23200,5.0
23400,3403,23400,5.0
23600,3429,23600,5.0
23800,3505,23800,5.0
24000,3496,24000,5.0
24200,3518,24200,5.0
24400,3550,24400,5.0
24600,3575,24600,5.0
24800,3617,24800,5.0
25000,3821,25000,5.0
25200,3668,25200,5.0
25400,3693,25400,5.0
25600,3735,25600,5.0
25800,3773,25800,5.0
26000,3813,26000,5.0
26200,3856,26200,5.0
26400,3894,26400,5.0
26600,3927,26600,5.0
26800,3969,26800,5.0
27000,4018,27000,5.0
27200,4047,27200,5.0
27400,4083,27400,5.0
27600,4123,27600,5.0
27800,4278,27800,5.0
28000,4205,28000,5.0
28200,4240,28200,5.0
28400,4277,28400,5.0
28600,4328,28600,5.0
28800,4355,28800,5.0
29000,4377,29000,5.0
29200,4427,29200,5.0
29400,4406,29400,5.0
29600,4497,29600,5.0
29800,4533,29800,5.0
30000,4557,30000,5.0
30200,4601,30200,5.0
30400,4641,30400,5.0
30600,4667,30600,5.0
30800,4698,30800,5.0
31000,4732,31000,5.0
31200,4755,31200,5.0
31400,4798,31400,5.0
31600,4829,31600,5.0
31800,4860,31800,5.0
32000,4890,32000,5.0
32200,4917,32200,5.0
32400,4950,32400,5.0
32600,4978,32600,5.0
32800,5017,32800,5.0
33000,5041,33000,5.0
33200,5071,33200,5.0
33400,5097,33400,5.0
33600,5126,33600,5.0
33800,5153,33800,5.0
34000,5186,34000,5.0
34200,5209,34200,5.0
34400,5235,34400,5.0
34600,5258,34600,5.0
34800,5280,34800,5.0
35000,5315,35000,5.0
35200,5346,35200,5.0
35400,5364,35400,5.0
35600,5422,35600,5.0
35800,5470,35800,5.0
36000,5514,36000,5.0
36200,5551,36200,5.0
36400,5599,36400,5.0
36600,5647,36600,5.0
36800,5690,36800,5.0
37000,5722,37000,5.0
37200,5777,37200,5.0
37400,5823,37400,5.0
37600,5866,37600,5.0
37800,5913,37800,5.0
38000,5955,38000,5.0
38200,6000,38200,5.0
38400,6047,38400,5.0
38600,6082,38600,5.0
38800,6123,38800,5.0
39000,6172,39000,5.0
39200,6211,39200,5.0
39400,6261,39400,5.0
39600,6296,39600,5.0
39800,6338,39800,5.0
40000,6425,40000,5.0
40200,6425,40200,5.0
40400,6462,40400,5.0
40600,6508,40600,5.0
40800,6544,40800,5.0
41000,6587,41000,5.0
41200,6626,41200,5.0
41400,6671,41400,5.0
41600,6718,41600,5.0
41800,6748,41800,5.0
42000,6788,42000,5.0
42200,6824,42200,5.0
42400,6861,42400,5.0
42600,6895,42600,5.0
42800,6935,42800,5.0
43000,6976,43000,5.0
43200,7015,43200,5.0
43400,7053,43400,5.0
43600,7096,43600,5.0
43800,7122,43800,5.0
44000,7168,44000,5.0
44200,7206,44200,5.0
44400,7244,44400,5.0
44600,7279,44600,5.0
44800,7324,44800,5.0
45000,7354,45000,5.0
45200,7388,45200,5.0
45400,7467,45400,5.0
45600,7463,45600,5.0
45800,7495,45800,5.0
46000,7542,46000,5.0
46200,7566,46200,5.0
46400,7599,46400,5.0
46600,7635,46600,5.0
46800,7671,46800,5.0
47000,7707,47000,5.0
47200,7742,47200,5.0
47400,7777,47400,5.0
47600,7810,47600,5.0
47800,7846,47800,5.0
48000,7882,48000,5.0
48200,7920,48200,5.0
48400,7944,48400,5.0
48600,7980,48600,5.0
48800,7987,48800,5.0
49000,8045,49000,5.0
49200,8082,49200,5.0
49400,8115,49400,5.0
49600,8136,49600,5.0
49800,8170,49800,5.0
50000,8000,50000,5.0
50200,8234,50200,5.0
50400,8266,50400,5.0
50600,8299,50600,5.0
50800,8324,50800,5.0
51000,8358,51000,5.0
51200,8387,51200,5.0
51400,8415,51400,5.0
51600,8446,51600,5.0
51800,8473,51800,5.0
52000,8505,52000,5.0
52200,8530,52200,5.0
52400,8559,52400,5.0
52600,8606,52600,5.0
52800,8613,52800,5.0
53000,8638,53000,5.0
53200,8666,53200,5.0
53400,8692,53400,5.0
53600,8711,53600,5.0
53800,8746,53800,5.0
54000,8770,54000,5.0
54200,8796,54200,5.0
54400,8819,54400,5.0
54600,8845,54600,5.0
54800,8864,54800,5.0
55000,8895,55000,5.0
55200,8922,55200,5.0
55400,8948,55400,5.0
55600,9201,55600,5.0
55800,9018,55800,5.0
56000,9056,56000,5.0
56200,9101,56200,5.0
56400,9157,56400,5.0
56600,9237,56600,5.0
56800,9261,56800,5.0
57000,9312,57000,5.0
57200,9367,57200,5.0
57400,9419,57400,5.0
57600,9470,57600,5.0
57800,9523,57800,5.0
58000,9566,58000,5.0
58200,9622,58200,5.0
58400,9679,58400,5.0
58600,9728,58600,5.0
58800,9795,58800,5.0
59000,9831,59000,5.0
59200,9883,59200,5.0
59400,9934,59400,5.0
59600,9988,59600,5.0
59800,10043,59800,5.0
60000,10092,60000,5.0
60200,10148,60200,5.0
60400,10201,60400,5.0
60600,10224,60600,5.0
60800,10302,60800,5.0
61000,10357,61000,5.0
61200,10408,61200,5.0
61400,10462,61400,5.0
61600,10511,61600,5.0
61800,10561,61800,5.0
62000,10611,62000,5.0
62200,10661,62200,5.0
62400,10689,62400,5.0
62600,10815,62600,5.0
62800,10816,62800,5.0
63000,10872,63000,5.0
63200,10922,63200,5.0
63400,10966,63400,5.0
63600,11020,63600,5.0
63800,11071,63800,5.0
64000,11121,64000,5.0
64200,11173,64200,5.0
64400,11222,64400,5.0
64600,11272,64600,5.0
64800,11321,64800,5.0
65000,11371,65000,5.0
65200,11418,65200,5.0
65400,11471,65400,5.0
65600,11521,65600,5.0
65800,11556,65800,5.0
66000,11605,66000,5.0
66200,11661,66200,5.0
66400,11712,66400,5.0
66600,11738,66600,5.0
66800,11811,66800,5.0
67000,11857,67000,5.0
67200,11896,67200,5.0
67400,11938,67400,5.0
67600,11990,67600,5.0
67800,12034,67800,5.0
68000,12087,68000,5.0
68200,12141,68200,5.0
68400,12188,68400,5.0
68600,12235,68600,5.0
68800,12286,68800,5.0
69000,12332,69000,5.0
69200,12380,69200,5.0
69400,12427,69400,5.0
69600,12477,69600,5.0
69800,12525,69800,5.0
70000,12570,70000,5.0
70200,12615,70200,5.0
70400,12664,70400,5.0
70600,12721,70600,5.0
70800,12758,70800,5.0
71000,12806,71000,5.0
71200,12846,71200,5.0
71400,13328,71400,5.0
71600,12956,71600,5.0
71800,12985,71800,5.0
72000,13036,72000,5.0
72200,13080,72200,5.0
72400,13127,72400,5.0
72600,13176,72600,5.0
72800,13220,72800,5.0
73000,13264,73000,5.0
73200,13318,73200,5.0
73400,13355,73400,5.0
73600,13401,73600,5.0
73800,13445,73800,5.0
74000,13488,74000,5.0
74200,13535,74200,5.0
74400,13576,74400,5.0
74600,13623,74600,5.0
74800,13670,74800,5.0
75000,13702,75000,5.0
75200,13756,75200,5.0
75400,13803,75400,5.0
75600,13844,75600,5.0
75800,13886,75800,5.0
76000,13930,76000,5.0
76200,13976,76200,5.0
76400,14017,76400,5.0
76600,14061,76600,5.0
76800,14104,76800,5.0
77000,14103,77000,5.0
77200,14189,77200,5.0
77400,14228,77400,5.0
77600,14274,77600,5.0
77800,14315,77800,5.0
78000,14359,78000,5.0
78200,14398,78200,5.0
78400,14441,78400,5.0
78600,14483,78600,5.0
78800,14518,78800,5.0
79000,14565,79000,5.0
79200,14604,79200,5.0
79400,14650,79400,5.0
79600,14687,79600,5.0
79800,14729,79800,5.0
80000,14800,80000,5.0
80200,14812,80200,5.0
80400,14853,80400,5.0
80600,14893,80600,5.0
80800,14933,80800,5.0
81000,14972,81000,5.0
81200,15015,81200,5.0
81400,15057,81400,5.0
81600,15094,81600,5.0
81800,15133,81800,5.0
82000,15172,82000,5.0
82200,15224,82200,5.0
82400,15249,82400,5.0
82600,15289,82600,5.0
82800,15331,82800,5.0
83000,15363,83000,5.0
83200,15405,83200,5.0
83400,15032,83400,5.0
83600,15480,83600,5.0
83800,15521,83800,5.0
84000,15560,84000,5.0
84200,15598,84200,5.0
84400,15634,84400,5.0
84600,15668,84600,5.0
84800,15707,84800,5.0
85000,15744,85000,5.0
85200,15780,85200,5.0
85400,15817,85400,5.0
85600,15854,85600,5.0
85800,15891,85800,5.0
86000,15926,86000,5.0
86200,15962,86200,5.0
86400,15999,86400,5.0
86600,16035,86600,5.0
86800,16070,86800,5.0
87000,16076,87000,5.0
87200,16144,87200,5.0
87400,16178,87400,5.0
87600,16212,87600,5.0
87800,16247,87800,5.0
88000,16285,88000,5.0
88200,16317,88200,5.0
88400,16352,88400,5.0
88600,16389,88600,5.0
88800,16422,88800,5.0
89000,16453,89000,5.0
89200,16488,89200,5.0
89400,16523,89400,5.0
89600,16556,89600,5.0
89800,16589,89800,5.0
90000,16624,90000,5.0
90200,16656,90200,5.0
90400,16686,90400,5.0
90600,16720,90600,5.0
90800,16756,90800,5.0
1000,-18220,1000,10.0
1200,-9665,1200,10.0
1400,-3119,1400,10.0
1600,101,1600,10.0
1800,-212,1800,10.0
2000,-1348,2000,10.0
2200,-1421,2200,10.0
2400,-895,2400,10.0
2600,-302,2600,10.0
2800,-301,2800,10.0
3000,-482,3000,10.0
3200,-432,3200,10.0
3400,-240,3400,10.0
3600,-34,3600,10.0
3800,0,3800,10.0
4000,-32,4000,10.0
4200,44,4200,10.0
4400,169,4400,10.0
4600,294,4600,10.0
4800,313,4800,10.0
5000,345,5000,10.0
5200,402,5200,10.0
5400,497,5400,10.0
5600,582,5600,10.0
5800,616,5800,10.0
6000,644,6000,10.0
6200,700,6200,10.0
6400,790,6400,10.0
6600,869,6600,10.0
6800,905,6800,10.0
7000,931,7000,10.0
7200,985,7200,10.0
7400,1047,7400,10.0
7600,1099,7600,10.0
7800,1139,7800,10.0
8000,1188,8000,10.0
8200,1211,8200,10.0
8400,1299,8400,10.0
8600,1345,8600,10.0
8800,1384,8800,10.0
9000,1435,9000,10.0
9200,1481,9200,10.0
9400,1533,9400,10.0
9600,1580,9600,10.0
9800,1629,9800,10.0
10000,1645,10000,10.0
10200,1750,10200,10.0
10400,1778,10400,10.0
10600,1822,10600,10.0
10800,1863,10800,10.0
11000,1907,11000,10.0
11200,1943,11200,10.0
11400,1992,11400,10.0
11600,2037,11600,10.0
11800,2086,11800,10.0
12000,2125,12000,10.0
12200,2141,12200,10.0
12400,2212,12400,10.0
12600,2256,12600,10.0
12800,2294,12800,10.0
13000,2340,13000,10.0
13200,2396,13200,10.0
13400,2441,13400,10.0
13600,2481,13600,10.0
13800,2519,13800,10.0
14000,2570,14000,10.0
14200,2617,14200,10.0
14400,2663,14400,10.0
14600,2713,14600,10.0
14800,2743,14800,10.0
15000,2785,15000,10.0
15200,2827,15200,10.0
15400,2882,15400,10.0
15600,2919,15600,10.0
15800,2958,15800,10.0
16000,3000,16000,10.0
16200,3046,16200,10.0
16400,3076,16400,10.0
16600,3133,16600,10.0
16800,3176,16800,10.0
17000,3223,17000,10.0
17200,3269,17200,10.0
17400,3316,17400,10.0
17600,3355,17600,10.0
17800,3399,17800,10.0
18000,3450,18000,10.0
18200,3486,18200,10.0
18400,3544,18400,10.0
18600,3585,18600,10.0
18800,3627,18800,10.0
19000,3669,19000,10.0
19200,3704,19200,10.0
19400,3751,19400,10.0
19600,3800,19600,10.0
19800,3847,19800,10.0
20000,3892,20000,10.0
20200,3929,20200,10.0
20400,3957,20400,10.0
20600,4001,20600,10.0
20800,4043,20800,10.0
21000,4085,21000,10.0
21200,4128,21200,10.0
21400,4167,21400,10.0
21600,4207,21600,10.0
21800,4252,21800,10.0
22000,4289,22000,10.0
22200,4331,22200,10.0
22400,4371,22400,10.0
22600,4414,22600,10.0
22800,4453,22800,10.0
23000,4503,23000,10.0
23200,4539,23200,10.0
23400,4582,23400,10.0
23600,4625,23600,10.0
23800,4578,23800,10.0
24000,4719,24000,10.0
24200,4767,24200,10.0
24400,4844,24400,10.0
24600,4861,24600,10.0
24800,4893,24800,10.0
25000,4902,25000,10.0
25200,5003,25200,10.0
25400,5049,25400,10.0
25600,5097,25600,10.0
25800,5145,25800,10.0
26000,5194,26000,10.0
26200,5248,26200,10.0
26400,5292,26400,10.0
26600,5335,26600,10.0
26800,5381,26800,10.0
27000,5435,27000,10.0
27200,5472,27200,10.0
27400,5522,27400,10.0
27600,5566,27600,10.0
27800,5695,27800,10.0
28000,5660,28000,10.0
28200,5706,28200,10.0
28400,5750,28400,10.0
28600,5804,28600,10.0
28800,5841,28800,10.0
29000,5885,29000,10.0
29200,5931,29200,10.0
29400,6003,29400,10.0
29600,6016,29600,10.0
29800,6061,29800,10.0
30000,6109,30000,10.0
30200,6150,30200,10.0
30400,6196,30400,10.0
30600,6234,30600,10.0
30800,6276,30800,10.0
31000,6320,31000,10.0
31200,6357,31200,10.0
31400,6404,31400,10.0
31600,6448,31600,10.0
31800,6490,31800,10.0
32000,6530,32000,10.0
32200,6573,32200,10.0
32400,6613,32400,10.0
32600,6658,32600,10.0
32800,6710,32800,10.0
33000,6738,33000,10.0
33200,6779,33200,10.0
33400,6816,33400,10.0
33600,6858,33600,10.0
33800,6902,33800,10.0
34000,6943,34000,10.0
34200,6986,34200,10.0
34400,7018,34400,10.0
34600,7057,34600,10.0
34800,7094,34800,10.0
35000,7137,35000,10.0
35200,7175,35200,10.0
35400,7220,35400,10.0
35600,7254,35600,10.0
35800,7300,35800,10.0
36000,7332,36000,10.0
36200,7371,36200,10.0
36400,7411,36400,10.0
36600,7445,36600,10.0
36800,7487,36800,10.0
37000,7517,37000,10.0
37200,7561,37200,10.0
37400,7602,37400,10.0
37600,7638,37600,10.0
37800,7678,37800,10.0
38000,7718,38000,10.0
38200,7757,38200,10.0
38400,7783,38400,10.0
38600,7831,38600,10.0
38800,7865,38800,10.0
39000,7904,39000,10.0
39200,7952,39200,10.0
39400,7983,39400,10.0
39600,8023,39600,10.0
39800,8068,39800,10.0
40000,8118,40000,10.0
40200,8159,40200,10.0
40400,8216,40400,10.0
40600,8266,40600,10.0
40800,8327,40800,10.0
41000,8373,41000,10.0
41200,8427,41200,10.0
41400,8477,41400,10.0
41600,8539,41600,10.0
41800,8592,41800,10.0
42000,8646,42000,10.0
42200,8702,42200,10.0
42400,8754,42400,10.0
42600,8807,42600,10.0
42800,8865,42800,10.0
43000,8919,43000,10.0
43200,8973,43200,10.0
43400,9027,43400,10.0
43600,9086,43600,10.0
43800,9137,43800,10.0
44000,9193,44000,10.0
44200,9244,44200,10.0
44400,9298,44400,10.0
44600,9351,44600,10.0
44800,9407,44800,10.0
45000,9458,45000,10.0
45200,9516,45200,10.0
45400,9513,45400,10.0
45600,9627,45600,10.0
45800,9674,45800,10.0
46000,9738,46000,10.0
46200,9786,46200,10.0
46400,9833,46400,10.0
46600,9889,46600,10.0
46800,9943,46800,10.0
47000,9998,47000,10.0
47200,10050,47200,10.0
47400,10107,47400,10.0
47600,10105,47600,10.0
47800,10208,47800,10.0
48000,10267,48000,10.0
48200,10312,48200,10.0
48400,10360,48400,10.0
48600,10420,48600,10.0
48800,10462,48800,10.0
49000,10527,49000,10.0
49200,10567,49200,10.0
49400,10632,49400,10.0
49600,10670,49600,10.0
49800,10723,49800,10.0
50000,11205,50000,10.0
50200,10838,50200,10.0
50400,10888,50400,10.0
50600,10941,50600,10.0
50800,10991,50800,10.0
51000,11045,51000,10.0
51200,11100,51200,10.0
51400,11145,51400,10.0
51600,11200,51600,10.0
51800,11247,51800,10.0
52000,11300,52000,10.0
52200,11351,52200,10.0
52400,11403,52400,10.0
52600,11414,52600,10.0
52800,11501,52800,10.0
53000,11549,53000,10.0
53200,11595,53200,10.0
53400,11652,53400,10.0
53600,11702,53600,10.0
53800,11755,53800,10.0
54000,11804,54000,10.0
54200,11851,54200,10.0
54400,11905,54400,10.0
54600,11951,54600,10.0
54800,12002,54800,10.0
55000,12050,55000,10.0
55200,12103,55200,10.0
55400,12149,55400,10.0
55600,12092,55600,10.0
55800,12246,55800,10.0
56000,12294,56000,10.0
56200,12343,56200,10.0
56400,12395,56400,10.0
56600,12438,56600,10.0
56800,12489,56800,10.0
57000,12540,57000,10.0
