#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4cl_small_5,20.0,1000,20,100,4,2,1,2.1318461803619654e-08,mgL
freq, real, imaginary, concentration
1000,-19416,1000,25.0
1020,-18865,1020,25.0
1040,-18263,1040,25.0
1060,-17610,1060,25.0
1080,-16931,1080,25.0
1100,-16213,1100,25.0
1120,-15478,1120,25.0
1140,-14731,1140,25.0
1160,-13981,1160,25.0
1180,-13227,1180,25.0
1200,-12476,1200,25.0
1220,-11739,1220,25.0
1240,-11010,1240,25.0
1260,-10308,1260,25.0
1280,-9624,1280,25.0
1300,-8958,1300,25.0
1320,-8338,1320,25.0
1340,-7738,1340,25.0
1360,-7179,1360,25.0
1380,-6652,1380,25.0
1400,-6164,1400,25.0
1420,-5714,1420,25.0
1440,-5314,1440,25.0
1460,-4949,1460,25.0
1480,-4624,1480,25.0
1500,-4343,1500,25.0
1520,-4111,1520,25.0
1540,-3918,1540,25.0
1560,-3768,1560,25.0
1580,-3662,1580,25.0
1600,-3582,1600,25.0
1620,-3544,1620,25.0
1640,-3536,1640,25.0
1660,-3562,1660,25.0
1680,-3613,1680,25.0
1700,-3689,1700,25.0
1720,-3783,1720,25.0
1740,-3899,1740,25.0
1760,-4029,1760,25.0
1780,-4165,1780,25.0
1800,-4313,1800,25.0
1820,-4463,1820,25.0
1840,-4616,1840,25.0
1860,-4771,1860,25.0
1880,-4920,1880,25.0
1900,-5064,1900,25.0
1920,-5202,1920,25.0
1940,-5334,1940,25.0
1960,-5456,1960,25.0
1980,-5566,1980,25.0
2000,-5664,2000,25.0
2020,-5754,2020,25.0
2040,-5832,2040,25.0
2060,-5894,2060,25.0
2080,-5948,2080,25.0
2100,-5987,2100,25.0
2120,-6023,2120,25.0
2140,-6039,2140,25.0
2160,-6047,2160,25.0
2180,-6046,2180,25.0
2200,-6040,2200,25.0
2220,-6021,2220,25.0
2240,-5995,2240,25.0
2260,-5965,2260,25.0
2280,-5924,2280,25.0
2300,-5878,2300,25.0
2320,-5830,2320,25.0
2340,-5776,2340,25.0
2360,-5721,2360,25.0
2380,-5662,2380,25.0
2400,-5607,2400,25.0
2420,-5547,2420,25.0
2440,-5486,2440,25.0
2460,-5437,2460,25.0
2480,-5385,2480,25.0
2500,-5335,2500,25.0
2520,-5292,2520,25.0
2540,-5253,2540,25.0
2560,-5219,2560,25.0
2580,-5191,2580,25.0
2600,-5169,2600,25.0
2620,-5154,2620,25.0
2640,-5143,2640,25.0
2660,-5140,2660,25.0
2680,-5139,2680,25.0
2700,-5146,2700,25.0
2720,-5159,2720,25.0
2740,-5172,2740,25.0
2760,-5193,2760,25.0
2780,-5212,2780,25.0
2800,-5237,2800,25.0
