#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4cl_11,20.0,10,10,100,4,1,1,2.1262532186430624e-09,mgL
freq, real, imaginary, concentration
660,-13405,660,5.0
670,-14006,670,5.0
680,-14581,680,5.0
690,-15139,690,5.0
700,-15674,700,5.0
710,-16192,710,5.0
720,-16673,720,5.0
730,-17141,730,5.0
740,-17573,740,5.0
750,-17985,750,5.0
760,-18353,760,5.0
770,-18699,770,5.0
780,-19011,780,5.0
790,-19287,790,5.0
800,-19543,800,5.0
810,-19755,810,5.0
820,-19940,820,5.0
830,-20081,830,5.0
840,-20201,840,5.0
850,-20281,850,5.0
860,-20331,860,5.0
870,-20348,870,5.0
880,-20333,880,5.0
890,-20288,890,5.0
900,-20215,900,5.0
910,-20111,910,5.0
920,-19975,920,5.0
930,-19819,930,5.0
940,-19629,940,5.0
950,-19418,950,5.0
960,-19183,960,5.0
970,-18925,970,5.0
980,-18648,980,5.0
990,-18354,990,5.0
1000,-18036,1000,5.0
10,32303,10,10.0
20,31725,20,10.0
30,30690,30,10.0
40,29180,40,10.0
50,27286,50,10.0
60,25101,60,10.0
70,22757,70,10.0
80,20326,80,10.0
90,17921,90,10.0
100,15609,100,10.0
110,13435,110,10.0
120,11406,120,10.0
130,9574,130,10.0
140,7907,140,10.0
150,6397,150,10.0
160,5058,160,10.0
170,3874,170,10.0
180,2827,180,10.0
190,1921,190,10.0
200,1138,200,10.0
210,640,210,10.0
220,427,220,10.0
230,318,230,10.0
240,254,240,10.0
250,212,250,10.0
260,181,260,10.0
270,154,270,10.0
280,130,280,10.0
290,104,290,10.0
300,75,300,10.0
310,41,310,10.0
320,-1,320,10.0
330,-52,330,10.0
340,-114,340,10.0
350,-189,350,10.0
360,-280,360,10.0
370,-387,370,10.0
380,-515,380,10.0
390,-664,390,10.0
400,-839,400,10.0
410,-1038,410,10.0
420,-1264,420,10.0
430,-1522,430,10.0
440,-1809,440,10.0
450,-2127,450,10.0
460,-2480,460,10.0
470,-2864,470,10.0
480,-3285,480,10.0
490,-3741,490,10.0
500,-4225,500,10.0
510,-4741,510,10.0
520,-5301,520,10.0
530,-5885,530,10.0
540,-6494,540,10.0
550,-7139,550,10.0
560,-7805,560,10.0
570,-8492,570,10.0
580,-9198,580,10.0
590,-9925,590,10.0
600,-10655,600,10.0
610,-11399,610,10.0
620,-12148,620,10.0
630,-12884,630,10.0
640,-13638,640,10.0
650,-14370,650,10.0
660,-15103,660,10.0
670,-15815,670,10.0
680,-16510,680,10.0
690,-17184,690,10.0
700,-17844,700,10.0
710,-18475,710,10.0
720,-19066,720,10.0
730,-19647,730,10.0
740,-20188,740,10.0
750,-20702,750,10.0
760,-21166,760,10.0
770,-21601,770,10.0
780,-22002,780,10.0
790,-22362,790,10.0
800,-22681,800,10.0
810,-22958,810,10.0
820,-23196,820,10.0
830,-23396,830,10.0
840,-23554,840,10.0
850,-23667,850,10.0
860,-23731,860,10.0
870,-23769,870,10.0
880,-23771,880,10.0
890,-23719,890,10.0
900,-23634,900,10.0
910,-23520,910,10.0
920,-23359,920,10.0
930,-23170,930,10.0
940,-22952,940,10.0
950,-22705,950,10.0
960,-22429,960,10.0
970,-22125,970,10.0
980,-21796,980,10.0
990,-21448,990,10.0
1000,-21081,1000,10.0
