#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4no3_t_100ppm,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
16,4200,105.503,103.354,102.940,102.888,102.667,102.641,102.654,102.550,102.446,102.394,102.394,102.355,102.251,102.069,102.082,102.030,101.990,101.847,101.794,101.703
17,4400,102.556,100.494,100.116,99.952,99.800,99.775,99.724,99.724,99.673,99.572,99.509,99.458,99.407,99.331,99.255,99.166,99.179,99.065,99.014,98.925
18,4600,99.842,97.933,97.591,97.468,97.284,97.235,97.199,97.162,97.027,97.002,97.015,96.941,96.953,96.855,96.757,96.708,96.585,96.536,96.462,96.400
19,4800,98.531,96.772,96.431,96.277,96.159,96.112,96.100,96.053,95.959,95.970,95.888,95.793,95.781,95.722,95.687,95.651,95.545,95.462,95.439,95.320
20,5000,97.396,95.813,95.381,95.325,95.222,95.165,95.131,95.109,94.984,95.006,94.858,94.915,94.858,94.767,94.779,94.699,94.540,94.494,94.449,94.392
21,5200,95.809,94.300,94.015,93.840,93.752,93.741,93.697,93.653,93.521,93.565,93.478,93.434,93.379,93.346,93.291,93.181,93.126,93.060,93.049,92.983
22,5400,94.036,92.630,92.365,92.269,92.163,92.132,92.111,92.047,92.036,92.015,91.909,91.941,91.824,91.814,91.729,91.740,91.623,91.559,91.581,91.496
23,5600,92.607,91.309,91.043,90.921,90.839,90.788,90.767,90.696,90.645,90.624,90.634,90.532,90.491,90.389,90.419,90.307,90.266,90.215,90.184,90.143
24,5800,91.728,90.464,90.267,90.198,90.020,90.000,90.040,89.951,89.970,89.872,89.842,89.832,89.783,89.793,89.644,89.634,89.595,89.536,89.516,89.457
25,6000,91.050,89.943,89.704,89.656,89.465,89.484,89.418,89.370,89.332,89.322,89.255,89.236,89.198,89.150,89.102,89.036,88.978,88.921,88.883,88.816
26,6200,90.083,89.030,88.873,88.716,88.642,88.623,88.642,88.549,88.512,88.494,88.429,88.411,88.374,88.337,88.272,88.245,88.208,88.199,88.134,88.069
27,6400,88.988,88.013,87.826,87.745,87.692,87.602,87.549,87.504,87.423,87.504,87.414,87.414,87.325,87.334,87.245,87.218,87.227,87.155,87.120,87.057
28,6600,88.039,87.103,86.904,86.835,86.765,86.739,86.757,86.696,86.636,86.601,86.540,86.540,86.489,86.437,86.411,86.376,86.350,86.255,86.281,86.169
29,6800,87.474,86.600,86.424,86.340,86.331,86.348,86.289,86.214,86.155,86.180,86.071,86.088,86.046,86.046,85.929,85.887,85.820,85.887,85.786,85.828
30,7000,86.999,86.224,85.947,85.914,85.874,85.800,85.825,85.866,85.743,85.735,85.703,85.654,85.613,85.573,85.548,85.499,85.442,85.426,85.369,85.345
31,7200,86.455,85.735,85.521,85.450,85.363,85.347,85.323,85.307,85.260,85.236,85.197,85.157,85.118,85.102,85.023,85.015,84.968,84.849,84.889,84.889
32,7400,85.811,85.103,84.926,84.880,84.865,84.819,84.757,84.750,84.673,84.635,84.619,84.589,84.604,84.566,84.504,84.450,84.458,84.443,84.450,84.351
33,7600,85.261,84.663,84.491,84.394,84.312,84.274,84.319,84.237,84.140,84.163,84.163,84.192,84.133,84.013,83.961,83.946,83.961,83.902,83.879,83.857
34,7800,84.894,84.289,84.144,84.057,83.999,84.071,83.948,83.890,83.861,83.839,83.752,83.795,83.817,83.723,83.708,83.657,83.621,83.614,83.570,83.527
35,8000,84.531,84.020,83.878,83.793,83.652,83.645,83.567,83.560,83.581,83.461,83.475,83.461,83.397,83.341,83.362,83.341,83.383,83.221,83.341,83.171
36,8200,84.006,83.516,83.378,83.288,83.164,83.192,83.150,83.199,83.192,83.226,83.178,83.164,83.143,83.109,83.123,82.971,82.985,82.820,82.916,82.799
37,8400,83.642,83.130,83.050,82.962,82.828,82.815,82.862,82.828,82.841,82.727,82.700,82.667,82.620,82.607,82.566,82.526,82.492,82.439,82.446,82.432
38,8600,83.308,82.849,82.691,82.646,82.573,82.541,82.534,82.482,82.436,82.449,82.390,82.377,82.331,82.325,82.253,82.233,82.207,82.161,82.135,82.128
39,8800,83.016,82.606,82.459,82.427,82.407,82.305,82.305,82.248,82.228,82.190,82.196,82.158,82.139,82.101,82.056,82.018,82.018,81.967,81.960,81.884
40,9000,82.725,82.293,82.187,82.093,82.087,82.049,82.055,82.037,82.037,81.955,81.924,81.924,81.824,81.775,81.831,81.743,81.762,81.775,81.694,81.656
41,9200,82.434,82.030,81.933,81.847,81.798,81.805,81.762,81.719,81.640,81.689,81.634,81.640,81.585,81.567,81.512,81.463,81.469,81.402,81.433,81.408
42,9400,82.120,81.738,81.666,81.600,81.583,81.505,81.475,81.457,81.428,81.422,81.356,81.362,81.320,81.296,81.237,81.213,81.213,81.195,81.171,81.124
43,9600,81.849,81.510,81.440,81.393,81.300,81.335,81.271,81.218,81.114,81.143,81.207,81.108,81.079,81.009,81.020,80.962,81.009,80.985,80.985,80.898
44,9800,81.732,81.366,81.309,81.286,81.252,81.264,81.144,81.149,81.064,81.029,80.933,80.841,80.830,80.739,80.762,80.665,80.665,80.659,80.670,80.659
45,10000,81.396,81.133,81.066,81.128,81.100,81.055,81.027,80.966,80.949,80.910,80.932,80.737,80.737,80.709,80.592,80.502,80.475,80.636,80.475,80.413
46,10200,81.288,81.008,80.904,80.855,80.756,80.691,80.631,80.570,80.532,80.494,80.483,80.439,80.412,80.417,80.417,80.407,80.401,80.374,80.417,80.385
47,10400,80.969,80.700,80.620,80.582,80.518,80.529,80.475,80.384,80.389,80.389,80.314,80.282,80.261,80.261,80.250,80.181,80.165,80.175,80.106,80.127
48,10600,80.778,80.499,80.410,80.373,80.315,80.263,80.273,80.257,80.226,80.194,80.163,80.163,80.110,80.095,80.079,80.042,80.016,79.979,79.969,79.948
49,10800,80.620,80.388,80.316,80.249,80.192,80.166,80.172,80.136,80.105,80.074,80.043,80.033,79.991,79.961,79.945,79.909,79.904,79.883,79.868,79.847
50,11000,80.443,80.236,80.150,80.084,80.038,80.064,79.998,80.003,79.942,79.932,79.953,79.882,79.897,79.846,79.821,79.781,79.771,79.730,79.771,79.685
51,11200,80.347,80.109,80.044,80.049,79.950,79.935,79.880,79.875,79.821,79.821,79.776,79.756,79.717,79.692,79.682,79.652,79.672,79.628,79.593,79.603
52,11400,80.181,79.942,79.918,79.835,79.811,79.777,79.786,79.728,79.704,79.679,79.650,79.635,79.597,79.553,79.553,79.533,79.509,79.485,79.465,79.446
53,11600,80.021,79.839,79.782,79.734,79.681,79.667,79.633,79.586,79.576,79.538,79.509,79.500,79.471,79.419,79.433,79.414,79.390,79.356,79.347,79.318
54,11800,79.909,79.721,79.650,79.613,79.585,79.585,79.523,79.481,79.448,79.430,79.420,79.369,79.336,79.336,79.312,79.280,79.247,79.237,79.242,79.214
55,12000,79.778,79.602,79.523,79.486,79.422,79.390,79.426,79.353,79.320,79.330,79.270,79.270,79.219,79.201,79.196,79.173,79.145,79.113,79.104,79.081
56,12200,79.510,79.333,79.274,79.283,79.215,79.228,79.333,79.247,79.306,79.238,79.315,79.233,79.206,79.188,79.256,79.151,79.183,79.165,79.151,79.111
57,12400,79.514,79.385,79.318,79.255,79.197,79.189,79.184,79.153,79.104,79.086,79.064,79.028,79.010,78.979,78.966,78.957,78.935,78.903,78.903,78.863
58,12600,79.435,79.299,79.220,79.203,79.128,79.132,79.102,79.040,79.036,79.014,78.992,78.957,78.940,78.909,78.874,78.874,78.839,78.848,78.808,78.778
59,12800,79.324,79.220,79.130,79.091,79.065,79.022,79.022,78.992,78.957,78.927,78.905,78.893,78.849,78.811,78.806,78.763,78.759,78.750,78.720,78.690
60,13000,79.242,79.114,78.970,78.974,78.928,78.889,78.889,78.843,78.822,78.796,78.788,78.749,78.737,78.720,78.660,78.673,78.652,78.643,78.588,78.610
61,13200,79.100,79.008,78.932,78.891,78.811,78.794,78.824,78.811,78.774,78.749,78.715,78.665,78.619,78.607,78.623,78.557,78.552,78.532,78.511,78.511
62,13400,78.999,78.875,78.855,78.797,78.781,78.752,78.698,78.690,78.628,78.649,78.571,78.546,78.559,78.554,78.501,78.505,78.472,78.452,78.464,78.378
63,13600,78.893,78.816,78.731,78.718,78.670,78.654,78.597,78.589,78.560,78.577,78.504,78.504,78.471,78.431,78.447,78.399,78.387,78.407,78.350,78.370
64,13800,78.866,78.774,78.734,78.650,78.614,78.586,78.582,78.562,78.522,78.515,78.479,78.439,78.407,78.383,78.363,78.323,78.335,78.327,78.287,78.291
65,14000,78.761,78.686,78.611,78.588,78.525,78.521,78.486,78.454,78.435,78.423,78.403,78.372,78.340,78.309,78.289,78.277,78.254,78.191,78.226,78.187
66,14200,78.667,78.589,78.527,78.504,78.438,78.430,78.403,78.396,78.345,78.330,78.306,78.260,78.248,78.233,78.190,78.179,78.183,78.140,78.132,78.094
67,14400,78.564,78.526,78.438,78.396,78.358,78.346,78.342,78.274,78.243,78.262,78.228,78.171,78.178,78.148,78.140,78.117,78.053,78.087,78.037,78.041
68,14600,78.517,78.464,78.377,78.332,78.264,78.272,78.264,78.234,78.219,78.204,78.144,78.163,78.114,78.073,78.091,78.020,78.001,77.971,77.979,77.960
69,14800,78.430,78.378,78.315,78.289,78.237,78.229,78.222,78.166,78.148,78.148,78.088,78.092,78.029,78.040,77.999,77.962,77.981,77.951,77.933,77.933
70,15000,78.397,78.331,78.298,78.232,78.202,78.144,78.184,78.137,78.107,78.056,78.041,78.041,78.001,77.976,77.925,77.932,77.921,77.881,77.888,77.859
71,15200,78.332,78.274,78.220,78.194,78.133,78.119,78.090,78.057,78.043,78.014,77.996,77.974,77.935,77.891,77.902,77.863,77.863,77.859,77.823,77.801
72,15400,78.272,78.229,78.151,78.122,78.069,78.069,78.037,77.998,77.966,77.944,77.944,77.905,77.905,77.863,77.845,77.820,77.827,77.777,77.788,77.756
73,15600,78.189,78.144,78.105,78.059,78.028,78.010,77.975,77.950,77.922,77.898,77.898,77.866,77.835,77.810,77.796,77.764,77.764,77.747,77.715,77.698
74,15800,78.144,78.102,78.053,78.026,77.967,77.953,77.942,77.922,77.877,77.870,77.835,77.814,77.790,77.759,77.752,77.721,77.717,77.686,77.683,77.644
75,16000,78.082,78.034,77.996,77.941,77.917,77.887,77.887,77.856,77.835,77.811,77.794,77.760,77.740,77.729,77.681,77.685,77.671,77.654,77.644,77.613
76,16200,78.015,78.008,77.957,77.924,77.870,77.846,77.853,77.805,77.761,77.741,77.724,77.697,77.663,77.660,77.640,77.616,77.586,77.576,77.566,77.539
77,16400,77.986,77.893,77.883,77.883,77.826,77.816,77.816,77.753,77.686,77.733,77.689,77.616,77.586,77.616,77.599,77.526,77.503,77.499,77.513,77.476
78,16600,77.922,77.906,77.856,77.830,77.797,77.774,77.777,77.714,77.695,77.675,77.662,77.632,77.609,77.589,77.540,77.520,77.497,77.520,77.481,77.468
79,16800,77.895,77.856,77.811,77.781,77.742,77.729,77.713,77.661,77.645,77.609,77.619,77.583,77.547,77.544,77.511,77.485,77.469,77.443,77.437,77.417
80,17000,77.831,77.811,77.773,77.721,77.695,77.683,77.667,77.618,77.593,77.580,77.551,77.522,77.474,77.490,77.458,77.451,77.426,77.406,77.393,77.374
81,17200,77.783,77.761,77.745,77.685,77.653,77.624,77.618,77.608,77.567,77.542,77.520,77.497,77.478,77.443,77.434,77.396,77.393,77.386,77.364,77.339
82,17400,77.734,77.743,77.665,77.662,77.615,77.571,77.577,77.545,77.514,77.498,77.464,77.451,77.407,77.385,77.364,77.301,77.354,77.338,77.313,77.307
83,17600,77.704,77.698,77.667,77.627,77.608,77.552,77.546,77.521,77.496,77.475,77.444,77.425,77.391,77.363,77.344,77.323,77.310,77.310,77.295,77.267
84,17800,77.666,77.654,77.633,77.590,77.559,77.501,77.519,77.485,77.454,77.439,77.408,77.384,77.353,77.335,77.323,77.298,77.280,77.268,77.252,77.231
85,18000,77.611,77.635,77.577,77.553,77.505,77.495,77.465,77.453,77.414,77.408,77.350,77.359,77.311,77.283,77.271,77.247,77.244,77.238,77.202,77.205
86,18200,77.566,77.569,77.545,77.512,77.473,77.428,77.443,77.392,77.374,77.353,77.341,77.299,77.293,77.263,77.245,77.224,77.191,77.182,77.185,77.146
87,18400,77.527,77.524,77.501,77.477,77.414,77.403,77.394,77.361,77.326,77.314,77.284,77.249,77.237,77.204,77.189,77.136,77.169,77.151,77.130,77.100
88,18600,77.484,77.502,77.472,77.452,77.393,77.393,77.355,77.320,77.293,77.267,77.249,77.214,77.188,77.170,77.153,77.126,77.129,77.120,77.094,77.062
89,18800,77.485,77.476,77.442,77.421,77.372,77.352,77.331,77.302,77.273,77.256,77.230,77.195,77.183,77.163,77.131,77.108,77.099,77.082,77.059,77.047
90,19000,77.429,77.455,77.429,77.397,77.337,77.340,77.320,77.291,77.254,77.239,77.205,77.182,77.148,77.133,77.119,77.090,77.090,77.070,77.050,77.019
91,19200,77.425,77.430,77.419,77.388,77.331,77.340,77.288,77.280,77.254,77.220,77.186,77.186,77.124,77.127,77.112,77.070,77.067,77.056,77.059,76.979
92,19400,77.384,77.404,77.365,77.331,77.303,77.272,77.252,77.235,77.213,77.182,77.162,77.126,77.106,77.087,77.061,77.039,77.036,77.030,77.014,76.963
93,19600,77.342,77.375,77.328,77.272,77.233,77.233,77.225,77.194,77.186,77.119,77.117,77.067,77.119,77.061,77.056,77.017,76.997,77.008,76.983,76.964
94,19800,77.300,77.344,77.325,77.289,77.237,77.218,77.190,77.204,77.132,77.124,77.094,77.069,77.047,77.025,77.006,76.992,76.979,76.965,76.968,76.940
95,20000,77.358,77.412,77.320,77.129,77.093,77.050,76.911,76.906,76.871,76.892,76.808,76.827,76.732,76.743,76.824,76.816,76.740,76.718,76.819,76.811
96,20200,77.282,77.301,77.266,77.231,77.169,77.142,77.117,77.082,77.077,77.071,77.045,77.028,77.010,76.985,76.966,76.958,76.915,76.931,76.878,76.896
97,20400,77.215,77.247,77.239,77.205,77.173,77.146,77.167,77.138,77.090,77.093,77.037,77.018,76.970,76.975,76.975,76.930,76.917,76.898,76.922,76.855
98,20600,77.222,77.235,77.222,77.182,77.129,77.124,77.095,77.079,77.047,77.026,77.008,76.984,76.950,76.921,76.915,76.886,76.870,76.857,76.852,76.820
99,20800,77.186,77.233,77.191,77.152,77.123,77.092,77.076,77.018,77.021,77.000,76.948,76.950,76.911,76.880,76.872,76.817,76.846,76.822,76.802,76.799
100,21000,77.164,77.182,77.161,77.122,77.104,77.065,77.039,77.034,77.001,76.980,76.944,76.926,76.907,76.879,76.858,76.843,76.835,76.817,76.809,76.765
101,21200,77.142,77.178,77.142,77.099,77.075,77.055,77.037,77.006,76.978,76.952,76.929,76.909,76.888,76.860,76.842,76.809,76.809,76.793,76.778,76.755
102,21400,77.121,77.149,77.124,77.090,77.060,77.035,77.004,76.968,76.956,76.930,76.913,76.880,76.859,76.836,76.824,76.798,76.778,76.770,76.758,76.745
103,21600,77.103,77.128,77.098,77.075,77.045,77.020,76.989,76.962,76.941,76.914,76.896,76.866,76.853,76.823,76.798,76.770,76.775,76.763,76.743,76.728
104,21800,77.075,77.107,77.070,77.035,77.002,76.985,76.972,76.937,76.893,76.900,76.870,76.863,76.818,76.800,76.775,76.763,76.753,76.721,76.718,76.703
105,22000,77.069,77.107,77.067,77.025,76.995,76.971,76.946,76.943,76.896,76.882,76.852,76.822,76.803,76.768,76.736,76.731,76.714,76.716,76.694,76.689
106,22200,77.047,77.079,77.042,77.008,76.984,76.979,76.954,76.908,76.878,76.849,76.819,76.802,76.812,76.771,76.744,76.727,76.690,76.697,76.661,76.656
107,22400,77.023,77.062,77.038,76.953,76.940,76.921,76.945,76.894,76.853,76.834,76.822,76.795,76.746,76.703,76.674,76.705,76.698,76.662,76.669,76.666
108,22600,77.014,77.030,77.033,76.958,76.937,76.922,76.900,76.893,76.843,76.811,76.773,76.735,76.727,76.723,76.718,76.715,76.667,76.651,76.634,76.622
109,22800,76.995,77.045,76.990,76.964,76.868,76.892,76.866,76.835,76.830,76.783,76.785,76.759,76.737,76.706,76.702,76.659,76.640,76.645,76.614,76.614
110,23000,76.962,77.009,76.953,76.948,76.894,76.889,76.849,76.823,76.816,76.806,76.768,76.731,76.724,76.702,76.665,76.662,76.648,76.636,76.615,76.610
111,23200,76.928,76.986,76.958,76.928,76.883,76.874,76.848,76.822,76.797,76.778,76.680,76.731,76.691,76.665,76.661,76.642,76.623,76.619,76.605,76.581
112,23400,76.922,76.961,76.947,76.905,76.878,76.857,76.829,76.808,76.780,76.745,76.659,76.722,76.673,76.659,76.641,76.625,76.618,76.595,76.578,76.574
113,23600,76.904,76.955,76.920,76.897,76.861,76.847,76.824,76.805,76.764,76.746,76.670,76.704,76.663,76.651,76.635,76.619,76.603,76.580,76.575,76.548
114,23800,77.020,76.944,77.056,77.015,76.931,76.960,76.963,76.967,76.954,76.912,76.924,76.885,76.869,76.796,76.762,76.785,76.762,76.769,76.732,76.584
115,24000,76.861,76.941,76.916,76.843,76.823,76.800,76.798,76.766,76.742,76.694,76.696,76.660,76.647,76.628,76.606,76.583,76.572,76.543,76.522,76.527
116,24200,76.841,76.899,76.888,76.829,76.805,76.805,76.791,76.751,76.710,76.715,76.690,76.670,76.621,76.576,76.576,76.536,76.551,76.511,76.518,76.502
117,24400,76.780,76.829,76.800,76.747,76.751,76.744,76.758,76.709,76.713,76.686,76.662,76.658,76.653,76.635,76.604,76.589,76.586,76.566,76.562,76.544
118,24600,76.837,76.888,76.859,76.837,76.786,76.769,76.749,76.729,76.694,76.685,76.656,76.641,76.619,76.595,76.553,76.533,76.513,76.498,76.493,76.480
119,24800,76.804,76.874,76.861,76.819,76.775,76.762,76.736,76.712,76.673,76.666,76.624,76.603,76.589,76.546,76.541,76.526,76.511,76.487,76.498,76.463
120,25000,76.782,76.795,76.921,76.832,76.886,76.749,76.858,76.899,76.804,76.834,76.841,76.780,76.739,76.745,76.732,76.739,76.702,76.726,76.708,76.678
121,25200,76.793,76.838,76.819,76.778,76.750,76.730,76.709,76.676,76.646,76.646,76.612,76.584,76.554,76.541,76.519,76.498,76.483,76.470,76.468,76.435
122,25400,76.775,76.822,76.814,76.760,76.731,76.724,76.711,76.664,76.641,76.630,76.598,76.577,76.566,76.526,76.515,76.485,76.483,76.462,76.451,76.419
123,25600,76.761,76.824,76.801,76.767,76.731,76.708,76.684,76.659,76.631,76.614,76.597,76.568,76.542,76.519,76.500,76.479,76.468,76.458,76.443,76.420
124,25800,76.748,76.807,76.780,76.759,76.710,76.696,76.668,76.649,76.620,76.603,76.578,76.546,76.525,76.494,76.494,76.458,76.458,76.429,76.429,76.399
125,26000,76.734,76.780,76.765,76.734,76.692,76.677,76.650,76.629,76.600,76.583,76.558,76.525,76.511,76.483,76.467,76.440,76.446,76.417,76.417,76.392
126,26200,76.715,76.773,76.753,76.717,76.684,76.657,76.628,76.616,76.587,76.566,76.541,76.515,76.496,76.482,76.469,76.442,76.420,76.407,76.395,76.378
127,26400,76.699,76.759,76.740,76.712,76.666,76.660,76.632,76.615,76.574,76.564,76.527,76.510,76.486,76.465,76.447,76.424,76.412,76.391,76.391,76.371
128,26600,76.706,76.743,76.722,76.696,76.653,76.641,76.633,76.598,76.567,76.571,76.547,76.502,76.476,76.447,76.429,76.419,76.405,76.380,76.378,76.348
129,26800,76.686,76.749,76.745,76.688,76.662,76.636,76.615,76.607,76.567,76.559,76.524,76.510,76.466,76.448,76.444,76.415,76.409,76.383,76.363,76.339
130,27000,76.685,76.745,76.713,76.691,76.665,76.641,76.607,76.589,76.575,76.538,76.518,76.488,76.452,76.450,76.428,76.404,76.372,76.384,76.368,76.372
131,27200,76.670,76.740,76.720,76.660,76.642,76.622,76.604,76.586,76.542,76.532,76.504,76.490,76.460,76.423,76.409,76.403,76.385,76.361,76.365,76.349
132,27400,76.661,76.710,76.698,76.688,76.621,76.599,76.583,76.520,76.516,76.496,76.494,76.439,76.455,76.433,76.380,76.374,76.382,76.370,76.346,76.336
133,27600,76.657,76.711,76.697,76.665,76.624,76.612,76.591,76.555,76.532,76.514,76.494,76.461,76.443,76.424,76.402,76.389,76.361,76.351,76.334,76.322
134,27800,76.430,76.495,76.467,76.430,76.401,76.384,76.370,76.378,76.333,76.325,76.325,76.280,76.358,76.323,76.311,76.276,76.310,76.319,76.280,76.269
135,28000,76.638,76.696,76.669,76.636,76.605,76.580,76.564,76.535,76.510,76.493,76.481,76.444,76.421,76.398,76.377,76.359,76.346,76.352,76.317,76.297
136,28200,76.618,76.689,76.672,76.627,76.612,76.581,76.554,76.537,76.504,76.487,76.454,76.429,76.414,76.389,76.368,76.355,76.339,76.326,76.314,76.291
137,28400,76.615,76.686,76.661,76.626,76.596,76.575,76.548,76.523,76.495,76.476,76.460,76.428,76.403,76.384,76.361,76.346,76.331,76.316,76.308,76.283
138,28600,76.605,76.656,76.665,76.612,76.582,76.542,76.531,76.518,76.493,76.466,76.425,76.429,76.410,76.376,76.353,76.347,76.317,76.328,76.311,76.294
139,28800,76.606,76.670,76.644,76.610,76.576,76.559,76.532,76.512,76.478,76.467,76.442,76.414,76.384,76.371,76.348,76.331,76.320,76.307,76.294,76.266
140,29000,76.605,76.673,76.648,76.609,76.566,76.551,76.521,76.508,76.474,76.443,76.435,76.394,76.389,76.353,76.336,76.321,76.299,76.290,76.273,76.241
141,29200,76.577,76.634,76.643,76.606,76.573,76.553,76.510,76.510,76.475,76.449,76.428,76.402,76.391,76.352,76.343,76.308,76.311,76.302,76.287,76.276
142,29400,76.635,76.707,76.803,76.558,76.563,76.563,76.657,76.554,76.458,76.372,76.495,76.206,76.169,76.111,76.160,76.228,76.114,76.048,76.090,76.032
143,29600,76.567,76.638,76.621,76.581,76.556,76.523,76.504,76.482,76.460,76.437,76.420,76.385,76.365,76.341,76.327,76.314,76.294,76.285,76.265,76.241
144,29800,76.566,76.621,76.608,76.579,76.546,76.515,76.502,76.475,76.437,76.428,76.412,76.375,76.355,76.330,76.317,76.303,76.281,76.274,76.259,76.241
145,30000,76.553,76.633,76.580,76.569,76.533,76.544,76.506,76.463,76.425,76.436,76.376,76.369,76.335,76.324,76.291,76.268,76.273,76.239,76.266,76.225
146,30200,76.551,76.614,76.590,76.555,76.537,76.506,76.488,76.459,76.429,76.416,76.395,76.364,76.338,76.321,76.298,76.289,76.271,76.261,76.246,76.221
147,30400,76.542,76.606,76.590,76.556,76.531,76.502,76.483,76.462,76.424,76.408,76.387,76.358,76.339,76.308,76.301,76.289,76.264,76.257,76.239,76.216
148,30600,76.536,76.600,76.588,76.547,76.527,76.504,76.476,76.455,76.421,76.402,76.379,76.352,76.329,76.311,76.288,76.274,76.262,76.244,76.235,76.205
149,30800,76.543,76.598,76.583,76.552,76.525,76.508,76.474,76.446,76.420,76.401,76.386,76.358,76.337,76.320,76.292,76.281,76.257,76.246,76.230,76.209
150,31000,76.525,76.595,76.579,76.541,76.522,76.499,76.469,76.447,76.415,76.403,76.385,76.354,76.331,76.309,76.284,76.267,76.256,76.248,76.235,76.204
151,31200,76.539,76.603,76.588,76.548,76.525,76.506,76.473,76.449,76.417,76.404,76.395,76.358,76.332,76.303,76.300,76.284,76.256,76.249,76.229,76.209
152,31400,76.523,76.580,76.573,76.530,76.509,76.490,76.459,76.435,76.413,76.385,76.371,76.340,76.316,76.292,76.275,76.263,76.246,76.232,76.216,76.198
153,31600,76.516,76.583,76.557,76.530,76.509,76.475,76.449,76.429,76.398,76.379,76.369,76.330,76.312,76.294,76.276,76.263,76.241,76.223,76.215,76.189
154,31800,76.514,76.572,76.557,76.525,76.503,76.486,76.450,76.423,76.397,76.375,76.363,76.329,76.314,76.283,76.269,76.251,76.232,76.218,76.203,76.184
155,32000,76.506,76.565,76.548,76.526,76.496,76.481,76.437,76.418,76.391,76.379,76.355,76.327,76.301,76.281,76.271,76.262,76.242,76.227,76.210,76.195
156,32200,76.513,76.570,76.548,76.516,76.489,76.476,76.442,76.420,76.390,76.365,76.356,76.323,76.304,76.277,76.261,76.247,76.225,76.217,76.197,76.180
157,32400,76.499,76.568,76.548,76.513,76.476,76.471,76.442,76.414,76.382,76.372,76.349,76.312,76.295,76.275,76.252,76.242,76.222,76.207,76.194,76.179
158,32600,76.493,76.561,76.534,76.503,76.474,76.463,76.438,76.406,76.385,76.370,76.338,76.315,76.302,76.270,76.244,76.239,76.210,76.194,76.192,76.164
159,32800,76.506,76.537,76.541,76.478,76.486,76.445,76.440,76.399,76.385,76.367,76.338,76.326,76.301,76.286,76.260,76.247,76.230,76.225,76.199,76.179
160,33000,76.488,76.560,76.531,76.499,76.471,76.467,76.417,76.399,76.366,76.352,76.340,76.296,76.284,76.265,76.244,76.234,76.209,76.199,76.189,76.160
