#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4no3_t_100ppm,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
9,2800,4859.999256272729,4861.356897616594,4860.264461053849,4857.465891194089,4855.794255432982,4854.666584130906,4853.798814172664,4852.476109617761,4850.5032853642715,4849.74742348266,4848.27245398484,4847.230734872161,4845.930509110283,4844.992000173933,4843.887679216864,4842.689860245105,4842.554753100355,4841.632948405581,4841.416056059673,4839.821512418405
10,3000,4863.621019511502,4866.292846834945,4865.017213251948,4862.534770323449,4860.744949127687,4859.812264134953,4858.924606255691,4857.000250585776,4855.486458100301,4854.7053102873415,4853.452628305025,4852.134021371906,4851.313431769126,4850.47178724831,4849.325963652659,4848.6119109782885,4847.9417993959505,4846.903532424771,4846.340009451133,4845.902735819798
11,3200,4826.656458821736,4829.542362939879,4828.067674247891,4825.765234027763,4824.148064335839,4823.134252049397,4822.387863075203,4820.393392006368,4818.815648247342,4818.245637480619,4816.957256068336,4815.454402586845,4814.830258433295,4813.504962264116,4812.996902790634,4811.533318718399,4811.16246040798,4810.381271375631,4810.067691037778,4809.361923762197
12,3400,4811.409905955986,4814.266145708306,4813.00859510741,4810.473650236423,4808.657464091591,4807.704076215448,4807.053156486671,4805.168213757377,4803.999477268029,4803.298507522225,4801.847904300006,4800.497323281561,4799.813960638881,4798.330381583292,4797.663963468694,4796.793175832521,4796.094195600345,4795.275936813639,4795.356599929562,4794.135939548629
13,3600,4836.197719224382,4839.063122904416,4837.2872216276255,4834.892982457941,4833.361506917723,4832.484365106492,4831.315178389311,4829.297669764552,4828.212215843476,4827.044839767557,4825.946093424817,4824.570880771596,4823.486019367214,4822.8055401516895,4821.773919562382,4820.897723461084,4820.283333010303,4819.446097173715,4819.053249454567,4818.137685293426
14,3800,4866.557503389574,4869.278606151376,4868.105357227705,4865.412317387633,4864.158329223122,4862.972561902344,4861.852764306668,4859.53575503014,4858.933822535725,4857.472500381734,4856.55442433638,4855.461304515196,4854.253861446009,4853.387214144064,4852.055397930578,4851.439264025524,4851.061084785182,4849.929887580046,4849.275689446304,4848.47970839218
15,4000,4862.776154074183,4865.625594690944,4864.192111229828,4862.162650690177,4860.373068634549,4859.251458588859,4858.520843974319,4856.591938321088,4855.120513147462,4854.593055332789,4853.105650605939,4852.1384306613045,4850.945211696247,4849.84983104528,4848.944406544407,4847.896447422122,4847.120629097797,4847.038264484899,4846.214667393174,4845.355219811772
16,4200,4847.39422594536,4850.243103216518,4849.181168769382,4847.081239098934,4844.889689044604,4843.72184876428,4842.759279259582,4841.182844218883,4839.606627519346,4838.6998743178665,4837.750266558761,4836.3587847351655,4835.258351208601,4834.220577745176,4833.262217462608,4832.3564197949245,4832.150760906542,4831.080256341204,4830.8843989139705,4830.008767366923
17,4400,4840.916670015521,4843.124912313706,4842.454211368414,4839.957150462574,4837.9265598380825,4837.706833673291,4836.317925153016,4834.657421667729,4833.507054067077,4832.391642850609,4831.013528853638,4830.100725359721,4829.188067642337,4828.055842839427,4827.160109864826,4825.799890365274,4825.3191408917355,4824.920323029475,4824.480372466587,4823.592151030695
18,4600,4855.451883819521,4857.503314081825,4856.7530842019905,4854.1932188056835,4852.625210055149,4851.697137472461,4850.523621852502,4848.873317076331,4847.516090526321,4846.337328769059,4845.1392336123245,4843.749818830688,4843.02906494145,4841.653442572578,4840.753395044875,4840.065454083918,4839.652635155392,4838.489102346084,4838.288221809775,4837.368355142114
19,4800,4868.143002780653,4870.978707896619,4869.726190518834,4867.40331355582,4865.302398317465,4863.885892629224,4863.651897010891,4861.756274515445,4860.604946161434,4859.400427556737,4858.4832320833075,4857.3320771895205,4855.662190157819,4854.73371280938,4854.033164509832,4853.093651842633,4852.426491032137,4851.74776364722,4851.519640568715,4850.378625576038
20,5000,4862.715209254444,4865.357256023676,4863.89694576111,4862.00457280104,4860.135077488031,4859.203169163969,4858.260722782359,4856.594960728742,4854.977044442491,4854.249128078835,4852.880622344353,4851.89950452989,4850.730253428629,4850.0534897687385,4849.0937339846305,4848.1733409406,4847.047137478303,4846.350374405952,4846.368722944045,4845.437955933459
21,5200,4852.774330126686,4855.675116550279,4854.11631060787,4852.270950428751,4850.63104250978,4849.441174171876,4848.741016737919,4846.609813232347,4845.225464013162,4844.495561380575,4843.334668906696,4842.159059457718,4841.225324132203,4839.571205571176,4838.875658365051,4838.434658126305,4837.5009868095585,4837.045595219004,4836.573861136776,4835.643358349184
22,5400,4850.938858535537,4853.582350942309,4852.217258303867,4850.329071304888,4847.966554454117,4847.258014515979,4846.308803537069,4844.17766428145,4843.465361956936,4842.041348437335,4841.111124992442,4839.9154517674615,4838.511850732696,4837.563374600947,4836.866342517713,4836.152025718248,4835.697521922732,4834.521337770047,4834.280626283059,4833.582474681631
23,5600,4859.547387664977,4861.753982708462,4860.589873646299,4858.2062170386835,4856.298207291752,4855.345393068735,4854.62930341583,4852.960964531139,4851.291732064037,4850.337656604428,4849.381775435885,4848.195051680056,4846.52759198657,4846.055758743056,4845.3392276597315,4844.3906101028715,4843.439100710193,4842.964205964714,4842.488713546715,4841.77537186947
24,5800,4867.435184277152,4870.010656976186,4868.815865152075,4866.1719893737545,4864.492123481499,4863.5314022043285,4862.8109976452815,4860.891161190645,4859.692160931719,4858.732365073642,4857.533821226679,4856.096770596868,4855.138188862362,4853.9421843402515,4853.219675695905,4852.262949482657,4852.022097734532,4851.3020876353485,4850.584268214145,4849.625343521917
25,6000,4863.699809287364,4867.376447077541,4865.447567850674,4863.043490989385,4860.632884240918,4860.874049957063,4860.149767141068,4857.749159541661,4855.590804820056,4855.829338558139,4853.669751814361,4852.950504095261,4851.034652730184,4851.746380558148,4850.785290234895,4849.821937406357,4849.3370823674195,4847.420199394138,4846.699266956531,4847.166364250904
26,6200,4856.576855882851,4859.6270086991035,4858.166130724078,4855.745083694795,4854.295831633623,4853.813947352546,4852.143793644985,4850.453427352523,4849.490771760977,4848.054908912455,4846.8484985492005,4845.890731760332,4844.929195598574,4844.206069885104,4843.00020003353,4842.517417158983,4842.0323625013925,4840.840332672057,4840.824087045492,4839.855905772602
27,6400,4855.06573558153,4857.244259823327,4855.750045641886,4853.5705666514705,4851.640209931799,4850.653674391175,4849.679355228892,4847.992437282883,4846.531416956356,4846.084514103084,4844.621274018766,4843.668457501622,4842.205531932376,4841.257162873328,4840.508092745612,4839.546059030246,4839.31194923641,4838.094293537244,4838.079353600136,4837.102552961082
28,6600,4861.548550480244,4863.590409391266,4862.295993511315,4860.342738720172,4858.150744082661,4857.658383758596,4856.469942838472,4854.763548671459,4853.535968469523,4852.083371331527,4851.334002040407,4850.139847590276,4849.395286443681,4847.934776920035,4847.443191380671,4846.231448317808,4845.739970246063,4844.731836572296,4844.985219084528,4843.727910075488
29,6800,4866.601492279698,4868.811969334079,4867.746228556017,4865.2913534059635,4864.325348253174,4863.1351498582735,4862.378836264528,4860.412398965226,4859.176296341154,4858.473610577079,4856.726446827141,4856.019341110843,4854.795395818152,4853.838733544064,4852.32581007882,4851.580389031991,4851.056248975189,4851.102654522067,4849.838891038065,4849.390802351584
30,7000,4866.095709862844,4868.753830565961,4867.357597427358,4864.690507263848,4863.220068586928,4862.445740328531,4861.504319518064,4860.095653318509,4858.087585933063,4857.602427486615,4856.380608096419,4855.385940485141,4854.158465844213,4853.170352393163,4851.956294042399,4850.962153580172,4850.438925416936,4849.948312078656,4849.6632438104225,4848.927274284154
31,7200,4864.273034334382,4866.38482021827,4865.24723385967,4862.545672049724,4861.031088262423,4859.339284346791,4859.078830668798,4857.627726593985,4856.388676647931,4855.888874225729,4853.939879992201,4852.470015405458,4851.717253565589,4850.508737023558,4849.958159336162,4848.757647681798,4848.713165724168,4847.4076851289565,4846.730439343225,4846.2537605896405
32,7400,4862.030657433662,4864.509492438589,4862.893238554172,4860.927520942404,4859.7133407031615,4858.228600571786,4857.207073232315,4855.763196940285,4854.008363552181,4853.250491005508,4852.51725056761,4850.573823139437,4850.112895552757,4848.401550249068,4848.096536475782,4846.845699669917,4846.377486673567,4846.36061624327,4845.654269390056,4844.591015372737
33,7600,4865.019776703205,4867.026046968636,4865.387460306725,4863.83288726762,4861.815684968521,4860.332360647313,4859.906976042891,4858.131262818986,4856.576360024255,4855.8862012692225,4854.690451786441,4853.292853441602,4853.2196167874445,4851.399009583457,4850.378260984659,4849.404907008279,4849.423830949345,4848.632311798412,4847.8883213095905,4847.144461921858
34,7800,4866.654065497982,4868.810119567281,4867.660555419012,4865.383471813453,4863.625744774276,4862.043208295462,4861.638620767444,4859.403183194826,4858.166272537122,4857.418381438124,4855.62358268835,4854.966470711835,4854.5182918041,4853.192955038528,4852.694957104973,4851.429837299773,4850.901281276915,4850.652356934094,4850.113301241091,4848.858453310049
35,8000,4866.054561032375,4868.011663307215,4866.60859618749,4864.08453435571,4861.957024510019,4861.467023156294,4860.391695246537,4858.225663749518,4858.0182560227295,4855.443625271049,4855.226151563645,4854.2484384112995,4852.717305770058,4851.435921709482,4850.991496401867,4850.004186507071,4850.547040300125,4848.623471215604,4849.527129012239,4847.3532914636735
36,8200,4862.497610207448,4864.141818048957,4862.719102306647,4859.695881122851,4858.5308676552295,4858.098558221772,4856.59347903991,4855.4789721543075,4854.272400109539,4854.091019172034,4852.816055821107,4851.360550786464,4850.371369046965,4849.359225997581,4848.905624208152,4846.740883078022,4846.76458708616,4846.23892676575,4845.45502192166,4844.298302207245
37,8400,4863.137941490019,4865.378966964545,4864.274155329232,4861.238373005593,4859.314106314794,4858.331699999584,4857.940451002128,4856.203942279455,4855.27268278164,4853.864869656589,4852.859048840965,4851.363510480858,4850.558520285837,4849.579039133493,4848.7868330227575,4847.279824476472,4846.976835599846,4846.158220011767,4845.933236032159,4845.193060396865
38,8600,4865.6549907061935,4867.908558686804,4866.396668398793,4864.145168902241,4862.321490429375,4861.536115951216,4860.564688005368,4859.0212763517975,4857.252498035519,4856.56212776664,4855.484493699774,4854.501719424308,4853.212482988768,4852.005480268957,4851.377549979748,4850.382230330709,4849.850130853075,4849.276277096025,4848.743930518618,4848.015261255566
39,8800,4866.0002912995915,4868.277825257576,4866.761771371541,4864.772784241074,4863.292383707612,4862.1098556515535,4861.151705151197,4859.10951531615,4857.870873355427,4856.829120024122,4856.126307018045,4854.607282077947,4853.847985738555,4852.807074546861,4851.751771669467,4850.710914232619,4850.234095060362,4849.6409373140505,4849.8646627799435,4848.258969978293
40,9000,4864.342140074053,4866.251651434209,4864.564845366501,4862.426402856706,4860.735172140103,4859.688736470804,4859.464311076034,4857.506285033108,4856.31116827492,4855.878058515017,4854.131122578485,4853.415016164894,4851.741407332748,4850.665572724062,4850.326084101765,4848.920905547837,4848.252363091066,4847.330553141688,4847.369068783749,4846.324365358337
41,9200,4863.315833467244,4865.21026671096,4863.765552381448,4861.631615581681,4859.591724914617,4858.65063652866,4857.823428514613,4856.040260456676,4854.639892631721,4854.289612667738,4852.714873607871,4851.299969444913,4850.441271828351,4849.201970483175,4848.819073802716,4848.213444668881,4847.2775296040145,4846.1469882504425,4846.2284276212,4845.212011275155
42,9400,4863.332597052373,4864.717412349026,4864.042896863062,4861.707028027675,4860.221756057664,4859.289259800763,4858.249755304024,4857.004885721829,4854.772204712257,4853.800923852022,4853.377829081514,4851.725410718542,4850.415931941408,4849.39556265946,4849.463977472128,4847.729394741263,4847.729394741263,4846.488638822285,4846.8959335426825,4845.3317357895985
43,9600,4865.5137914101915,4867.424701278274,4865.780564942449,4863.48634049104,4861.772779174625,4861.159022012208,4860.48932870434,4857.941230865326,4856.907338097101,4856.040638128592,4854.801917455221,4853.786851517708,4852.267565181828,4851.815471717672,4850.659908800849,4849.766463121179,4849.433504577459,4848.64789013909,4848.40990212998,4847.664423058303
44,9800,4866.378097379383,4868.629215423137,4867.491974307812,4865.262877941324,4863.71833187349,4862.556887869636,4861.222453951755,4859.566483818595,4857.86069424929,4857.034733954029,4855.529002999404,4853.801135998702,4852.571924252079,4851.31938629443,4850.91815211093,4849.883451014937,4849.169434135382,4848.912539275533,4848.474545503528,4847.485290397473
45,10000,4863.868263514189,4865.406975575929,4864.704811102507,4863.232942813365,4861.704404669696,4860.838105709323,4860.2665791752315,4858.626426709335,4857.136960199904,4856.52753050249,4855.64833171663,4852.836386076577,4851.883329772409,4851.072680198714,4848.999958383528,4848.924818440055,4847.399561473983,4846.777190249922,4846.448812529453,4845.281310193826
46,10200,4862.477845543845,4864.629472641851,4863.066670443927,4860.739368188686,4858.715063836252,4857.046218732012,4856.1124682081545,4854.223993718495,4852.6541472958925,4851.79912123034,4850.5685359342115,4849.455490845483,4848.403042072731,4847.710009223661,4847.234614328699,4846.243677797721,4845.985887052083,4845.409557965969,4845.096486470537,4844.262923599579
47,10400,4862.437967395461,4863.5968479624,4863.292644522082,4860.758673703135,4859.318322336555,4857.926720744902,4857.482470324414,4855.460738210088,4853.574738280613,4853.098275803226,4851.378132509788,4851.252593310521,4849.265458498886,4848.789887879575,4848.27245398484,4846.8105644657235,4846.509611230018,4845.601975104069,4845.089077784368,4844.462000603067
48,10600,4864.427988083822,4867.159730913573,4865.123617687491,4863.060631070607,4861.152297129014,4860.220904099117,4859.7862743385695,4858.0507522022235,4856.251794130367,4855.168734037961,4854.085785291081,4853.133076684835,4851.963757820622,4850.9466411608455,4850.167682037812,4848.826070747875,4848.478938950391,4848.562851379012,4847.568446809513,4847.242778238164
49,10800,4865.9903638162705,4867.65906952273,4866.635105442465,4864.195812110419,4862.757446703961,4861.690760907964,4860.996229664997,4859.169585595786,4858.081689171027,4856.993909032596,4855.667918820152,4854.908331170609,4853.300028832669,4852.213054850901,4851.907527222528,4850.798013020655,4850.299828705469,4849.733827237101,4849.190476621782,4848.624440446575
50,11000,4865.240794666563,4867.440936881282,4865.859999985773,4863.889996036344,4861.294857604303,4861.647947245189,4860.633931706349,4858.747597645068,4857.756218846531,4856.279810664593,4855.418820384183,4854.14323513434,4853.498407418574,4852.315071147019,4851.723215463376,4850.823535360129,4850.3014281261485,4849.1638400884685,4848.875702341672,4847.765172258133
51,11200,4865.25541790329,4867.027419401172,4866.24617027408,4863.638918666174,4862.2150031739075,4861.189213292989,4860.452227297283,4858.520016550601,4857.067381641678,4856.114285836137,4854.9476056495305,4853.662062139458,4851.805830913567,4851.4483377422885,4851.400368838578,4850.06791181554,4849.926407289911,4848.99740254575,4848.591046369015,4847.215093889979
52,11400,4864.647382932835,4866.59459629194,4865.27853997849,4863.195126545975,4861.6410782151015,4860.277737815716,4859.610715136238,4857.649594130662,4856.574423815948,4855.73758475249,4854.400231302367,4853.612748916804,4852.22677792891,4851.291473175605,4849.866003109875,4849.767056827623,4849.405653383125,4848.569248074231,4848.232384028428,4846.9464154347215
53,11600,4865.179638443431,4867.358999852807,4866.105050139571,4863.9443375112305,4861.99821754884,4860.968622708877,4859.839064700769,4858.157361975031,4857.1540438081765,4855.999637635734,4854.895800099756,4853.6557277603815,4852.552498247737,4851.559627312711,4850.923381634618,4850.346459523966,4849.506569961742,4848.852819214604,4848.801566885406,4847.461411456325
54,11800,4865.4029929699855,4867.025755846731,4865.925901965297,4863.332193965548,4861.746207170421,4860.3151251464005,4859.980492200235,4858.079739344618,4856.707655698031,4855.889741609914,4854.648223728339,4853.648338664873,4852.514689164059,4851.564411664864,4850.958547532368,4849.82532341568,4849.641190060507,4848.639448915493,4848.428591235035,4847.321878151186
55,12000,4864.739417302916,4866.621925008127,4865.458821569507,4863.337665284975,4861.535677783838,4860.396044248088,4859.655166491179,4857.324712631592,4856.186042462456,4855.763633548704,4854.464696008598,4853.7515887184345,4852.030768552154,4850.973377676028,4850.709079138444,4849.862358355641,4848.751491099084,4848.5619702935,4847.796494380787,4847.186735091911
56,12200,4863.679929167093,4864.773988643749,4863.702673040851,4861.372669976646,4859.2937241034915,4859.852474022499,4859.766223324072,4857.819222290244,4856.746218187779,4855.623405700238,4855.849081263301,4853.932106525163,4853.055135059012,4852.233000744395,4852.405753775948,4850.114600620352,4850.306773260418,4849.959799571748,4849.8773842017945,4848.918126577585
57,12400,4864.617032254734,4867.164983432136,4865.555502303606,4863.257002242644,4861.2249522086895,4860.692425144535,4859.949862034359,4857.849233231325,4856.588396444298,4855.524672948848,4854.195470464959,4853.494165284097,4852.193809769474,4851.52050561364,4850.24924784269,4849.718156133539,4849.101701636089,4848.191105318925,4847.717330135292,4846.986265732608
58,12600,4865.488060235654,4867.00472391271,4865.777519416208,4863.516581084222,4861.839018616937,4860.914830745894,4860.714103287511,4858.645015515401,4857.18912098335,4856.331684141652,4854.999165169949,4853.817677632418,4852.752239796059,4851.599962257466,4851.129887809053,4850.655674104867,4849.711078910757,4849.532530361331,4848.558604551266,4847.642936657464
59,12800,4864.423379117152,4866.118368885301,4865.031027453866,4862.861000663626,4861.2562221864855,4859.772747269986,4858.821084845235,4857.664149024335,4856.240179244245,4855.083422493431,4854.223292272669,4852.94790666643,4851.939789090465,4850.723789358971,4849.983080514331,4849.210943508462,4848.707408772112,4848.1740750019535,4847.491101697602,4846.571215952328
60,13000,4863.964885040607,4865.941724776119,4863.734192450729,4861.858769569193,4860.100220415064,4859.115374435334,4858.402095263617,4856.643845414383,4855.542465165181,4854.173702591775,4853.401253545173,4851.941984639621,4851.3765790968155,4850.070046030704,4849.168540966929,4848.550222532571,4848.16046849492,4847.389348266291,4846.516961903374,4846.434281955331
61,13200,4863.255212147165,4865.448553141503,4863.945790358287,4861.49636754674,4860.435422473816,4859.122942249301,4858.150744082661,4856.158139680571,4854.930993490104,4854.03371263415,4853.3114576821845,4852.464174404201,4850.699409638153,4849.8952790145495,4849.546824334142,4848.099496072529,4847.595074671935,4846.965122829569,4846.571444752457,4845.153576695387
62,13400,4863.952941942779,4866.11759101529,4864.769645678697,4862.187600542786,4860.8724341356265,4859.463341243522,4859.052639801525,4857.089330185918,4855.664166573532,4854.399854013063,4853.084227250503,4852.655613604534,4850.85676970861,4850.588126321869,4849.22587515604,4848.784806245941,4848.055378677254,4847.185596524733,4847.5183387767465,4845.660425909152
63,13600,4864.777263674269,4866.078608923414,4864.929251351934,4862.690749012523,4861.590722007778,4860.510737845422,4858.869818060929,4857.855259117255,4855.492823246314,4855.148350863932,4853.852122724164,4853.141370573457,4852.643488626442,4850.895993000814,4850.080476092445,4848.977984186132,4849.352403047355,4848.097969295753,4847.40186825914,4847.330036632155
64,13800,4864.736088952895,4866.372817713607,4865.094468669755,4862.503848923791,4860.78196846212,4860.076343871223,4858.856079922059,4857.267338734294,4856.225542717815,4855.211105438792,4853.965239788377,4852.922704166508,4851.709584937674,4850.326689774393,4850.3962083868955,4848.406853864645,4848.507308687613,4848.440349858785,4847.396274457566,4846.957547130088
65,14000,4863.773806031831,4865.048046142758,4863.938698104987,4861.598473114187,4859.636832229446,4858.653869654482,4858.588203593166,4856.184018196235,4854.830392433469,4854.255287942941,4852.902390495245,4852.158057737525,4850.940287994521,4850.1952112128765,4849.079491024128,4848.504677270744,4847.827417866718,4847.043053078461,4846.6436768129115,4845.82887151215
66,14200,4863.0653547002275,4864.5278581775565,4863.269272155596,4861.16369274416,4859.394242171573,4858.376707229982,4857.661733044698,4855.697087524476,4854.77526499934,4853.453553301318,4852.772828375111,4850.9380585096615,4850.124919257439,4849.2772173360245,4848.658011441654,4847.137161211488,4846.93608773112,4846.080156486553,4846.010178176886,4844.952398310904
67,14400,4863.155011444767,4864.948066869904,4863.672055449902,4861.150166009883,4859.613382419702,4858.55961515968,4858.287456321986,4855.995595472977,4854.766255153355,4854.232912127651,4853.205431692667,4852.201062706892,4850.854199169142,4849.861682313421,4849.318400384581,4848.632905088425,4847.554387522124,4846.932431974585,4846.703772922163,4845.325281553757
68,14600,4865.109553458391,4866.279609795938,4864.9873244214195,4862.8964920092585,4860.828044067027,4860.425511260004,4859.16841491354,4857.933449974323,4856.132202564038,4855.278433658853,4853.992073396169,4853.936108176388,4851.812134509747,4850.469058538244,4850.886404735642,4849.252248273138,4848.834160452703,4847.834698211474,4847.43620629017,4846.546529195493
69,14800,4864.258544507754,4867.318330006942,4865.0384805257645,4863.596759031685,4860.951611281027,4860.87861924838,4860.094470134974,4857.887633868676,4856.757529710815,4855.338067036386,4854.27759333127,4854.078022910975,4852.033805998243,4850.964130144859,4851.029740521856,4849.715358158038,4848.721501592112,4848.660742970617,4848.71079244757,4847.532250996472
70,15000,4864.108843649734,4865.823665985434,4865.017231053677,4862.690891222165,4861.208861607099,4859.666374150146,4858.891199897006,4857.461260644377,4855.744027586734,4854.9847226772645,4854.12605360392,4852.708896275657,4851.5885396097265,4850.853746236981,4849.6190484452845,4848.987237989531,4848.8741337061865,4847.7517805480475,4847.591834220783,4846.582708798851
71,15200,4864.068919429355,4865.607548935821,4864.332590483098,4862.409121371378,4860.819923775394,4859.721384475567,4858.7083550016505,4856.474759440351,4855.377464020975,4855.073308080335,4853.465884671842,4852.293122499423,4851.401292661976,4849.762983182851,4849.406593698381,4849.220304418971,4848.042507171157,4847.297719898056,4846.67796353137,4846.682170216862
72,15400,4864.499069855606,4866.415815716565,4864.388577986079,4862.185509526622,4860.661532960387,4859.714742445921,4858.658172618056,4857.287506475733,4855.9938959973415,4854.8165882863905,4854.108347682496,4852.7374522226355,4852.265710658257,4850.384376721891,4849.953873567166,4849.916166344494,4848.81665337198,4848.269141701031,4847.915864534234,4846.622086644886
73,15600,4864.380226300289,4866.010260406488,4864.870438690223,4862.230410693335,4860.9313682697475,4859.3160280624825,4858.450845422649,4856.757907550109,4855.970705414376,4854.750505732853,4853.570796444322,4852.979771104283,4851.916568250335,4850.696751123877,4849.596125404206,4849.003342671493,4848.2973256945015,4847.628002016008,4847.269559202743,4846.36469891817
74,15800,4864.841199290669,4866.027307186866,4864.287909821187,4862.312770248699,4860.45346991439,4859.348225066688,4858.755849419955,4856.862796786723,4855.634815573474,4854.846879727985,4853.266873843615,4852.318903948378,4851.801822757343,4850.497286796005,4850.1812231347585,4849.58244226692,4848.36574102108,4847.531393953313,4847.020753376345,4846.339727891319
75,16000,4863.4067904461435,4864.739387638448,4863.349105915066,4861.283111771489,4859.581333909698,4858.980058430577,4858.271483510825,4856.017671115479,4854.594511608043,4854.309560601227,4852.9274631034705,4851.812740739247,4850.861210810456,4849.797253847832,4848.5180047364465,4848.323947950957,4847.924695375438,4847.014304125138,4846.890951746717,4845.581014476978
76,16200,4863.742019035739,4865.317609675515,4863.520357492761,4861.454707670507,4859.615405063307,4858.618500672807,4858.228831026877,4856.707171606478,4854.990207152979,4853.798943817685,4852.88490998727,4852.081622979793,4850.959329920524,4849.976907504469,4849.021486336132,4848.259269491154,4847.647944254857,4847.287448641363,4846.692138403757,4845.417788869652
77,16400,4864.249499552682,4866.16179956312,4863.906830787843,4862.488130722406,4861.068575853839,4859.998280204331,4859.054052796874,4857.077396329286,4855.05637616351,4855.64649691275,4854.156561997637,4851.814206285285,4850.726959631945,4851.579023740677,4850.4265935813455,4849.256062068331,4847.783360738293,4847.036580264801,4847.911361058663,4846.033836277276
78,16600,4864.735026967429,4865.943571275545,4864.599258743734,4861.896726422791,4860.763822668286,4859.7581201821395,4859.328776698724,4857.104411494243,4856.141267229195,4854.471888389303,4854.065386283764,4852.738765490313,4852.203252723609,4850.770220657002,4849.8895472444865,4848.456731021197,4848.389046001722,4847.518039401183,4846.999674572472,4846.357536646184
79,16800,4863.989239981944,4864.657343726805,4863.346989688801,4861.542676633689,4860.081224454271,4859.200940092182,4858.041924993683,4856.171223475893,4855.0127113898625,4854.064142665805,4853.253866528161,4851.835136075637,4851.120615849957,4849.902803830715,4848.996574102648,4848.177246150826,4847.723600196642,4847.138059126659,4846.581377055939,4845.848955748594
80,17000,4863.872704870886,4864.556498705002,4864.032933912692,4861.444547465191,4859.679013170465,4859.032154463495,4858.105837670275,4856.268815282736,4854.739921689503,4854.328282644314,4852.99050266993,4851.652686384567,4850.9873020164305,4849.801174740381,4849.357180872527,4848.330220366411,4847.739903644197,4847.003905568673,4846.59125075306,4845.855001592465
