#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4cl_mid_4,20.0,1000,20,100,4,2,1,2.1318461803619654e-08,mgL
freq, real, imaginary, concentration
1000,-18508,1000,25.0
1020,-17858,1020,25.0
1040,-17098,1040,25.0
1060,-16290,1060,25.0
1080,-15455,1080,25.0
1100,-14590,1100,25.0
1120,-13714,1120,25.0
1140,-12834,1140,25.0
1160,-11959,1160,25.0
1180,-11098,1180,25.0
1200,-10253,1200,25.0
1220,-9433,1220,25.0
1240,-8630,1240,25.0
1260,-7858,1260,25.0
1280,-7123,1280,25.0
1300,-6418,1300,25.0
1320,-5736,1320,25.0
1340,-5099,1340,25.0
1360,-4493,1360,25.0
1380,-3931,1380,25.0
1400,-3394,1400,25.0
1420,-2898,1420,25.0
1440,-2444,1440,25.0
1460,-2034,1460,25.0
1480,-1654,1480,25.0
1500,-1317,1500,25.0
1520,-1022,1520,25.0
1540,-772,1540,25.0
1560,-560,1560,25.0
1580,-392,1580,25.0
1600,-254,1600,25.0
1620,-159,1620,25.0
1640,-98,1640,25.0
1660,-68,1660,25.0
1680,-73,1680,25.0
1700,-104,1700,25.0
1720,-159,1720,25.0
1740,-237,1740,25.0
1760,-334,1760,25.0
1780,-438,1780,25.0
1800,-558,1800,25.0
1820,-682,1820,25.0
1840,-809,1840,25.0
1860,-941,1860,25.0
1880,-1067,1880,25.0
1900,-1189,1900,25.0
1920,-1301,1920,25.0
1940,-1407,1940,25.0
1960,-1505,1960,25.0
1980,-1588,1980,25.0
2000,-1662,2000,25.0
2020,-1723,2020,25.0
2040,-1775,2040,25.0
2060,-1809,2060,25.0
2080,-1836,2080,25.0
2100,-1850,2100,25.0
2120,-1859,2120,25.0
2140,-1850,2140,25.0
2160,-1839,2160,25.0
2180,-1813,2180,25.0
2200,-1786,2200,25.0
2220,-1748,2220,25.0
2240,-1707,2240,25.0
2260,-1660,2260,25.0
2280,-1606,2280,25.0
2300,-1546,2300,25.0
2320,-1486,2320,25.0
2340,-1422,2340,25.0
2360,-1354,2360,25.0
2380,-1289,2380,25.0
2400,-1221,2400,25.0
2420,-1151,2420,25.0
2440,-1082,2440,25.0
2460,-1015,2460,25.0
2480,-952,2480,25.0
2500,-892,2500,25.0
2520,-837,2520,25.0
2540,-785,2540,25.0
2560,-739,2560,25.0
2580,-698,2580,25.0
2600,-664,2600,25.0
2620,-638,2620,25.0
2640,-617,2640,25.0
2660,-606,2660,25.0
2680,-593,2680,25.0
2700,-594,2700,25.0
2720,-596,2720,25.0
2740,-605,2740,25.0
2760,-615,2760,25.0
2780,-632,2780,25.0
2800,-654,2800,25.0
2820,-672,2820,25.0
2840,-695,2840,25.0
2860,-716,2860,25.0
2880,-737,2880,25.0
2900,-761,2900,25.0
2920,-779,2920,25.0
2940,-796,2940,25.0
2960,-813,2960,25.0
2980,-826,2980,25.0
1000,-20076,1000,50.0
1020,-19389,1020,50.0
1040,-18563,1040,50.0
1060,-17689,1060,50.0
1080,-16792,1080,50.0
1100,-15874,1100,50.0
1120,-14958,1120,50.0
1140,-14047,1140,50.0
1160,-13146,1160,50.0
1180,-12268,1180,50.0
1200,-11410,1200,50.0
1220,-10583,1220,50.0
1240,-9777,1240,50.0
1260,-9017,1260,50.0
1280,-8277,1280,50.0
1300,-7568,1300,50.0
1320,-6901,1320,50.0
1340,-6266,1340,50.0
1360,-5665,1360,50.0
1380,-5089,1380,50.0
1400,-4562,1400,50.0
1420,-4055,1420,50.0
1440,-3587,1440,50.0
1460,-3150,1460,50.0
1480,-2755,1480,50.0
1500,-2394,1500,50.0
1520,-2071,1520,50.0
1540,-1792,1540,50.0
1560,-1559,1560,50.0
1580,-1361,1580,50.0
1600,-1206,1600,50.0
1620,-1096,1620,50.0
1640,-1016,1640,50.0
1660,-975,1660,50.0
1680,-966,1680,50.0
1700,-988,1700,50.0
1720,-1034,1720,50.0
1740,-1104,1740,50.0
1760,-1193,1760,50.0
1780,-1290,1780,50.0
1800,-1409,1800,50.0
1820,-1527,1820,50.0
1840,-1650,1840,50.0
1860,-1778,1860,50.0
1880,-1897,1880,50.0
1900,-2015,1900,50.0
1920,-2115,1920,50.0
1940,-2214,1940,50.0
1960,-2296,1960,50.0
1980,-2368,1980,50.0
2000,-2427,2000,50.0
