#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4h2po4_new_9,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
1000,-16140,1000,0.625
1200,-8493,1200,0.625
1400,-1661,1400,0.625
1600,1186,1600,0.625
1800,710,1800,0.625
2000,-518,2000,0.625
2200,-816,2200,0.625
2400,-336,2400,0.625
2600,79,2600,0.625
2800,2,2800,0.625
3000,-268,3000,0.625
3200,-340,3200,0.625
3400,-200,3400,0.625
3600,-82,3600,0.625
3800,-125,3800,0.625
4000,-221,4000,0.625
4200,-232,4200,0.625
4400,-165,4400,0.625
4600,-118,4600,0.625
4800,-151,4800,0.625
5000,-199,5000,0.625
5200,-193,5200,0.625
5400,-146,5400,0.625
5600,-122,5600,0.625
5800,-143,5800,0.625
6000,-174,6000,0.625
6200,-170,6200,0.625
6400,-137,6400,0.625
6600,-119,6600,0.625
6800,-129,6800,0.625
7000,-149,7000,0.625
7200,-153,7200,0.625
7400,-139,7400,0.625
7600,-135,7600,0.625
7800,-144,7800,0.625
8000,-152,8000,0.625
8200,-148,8200,0.625
8400,-136,8400,0.625
8600,-135,8600,0.625
8800,-145,8800,0.625
9000,-150,9000,0.625
9200,-143,9200,0.625
9400,-134,9400,0.625
9600,-133,9600,0.625
9800,-141,9800,0.625
10000,-144,10000,0.625
10200,-139,10200,0.625
10400,-128,10400,0.625
10600,-125,10600,0.625
10800,-130,10800,0.625
11000,-138,11000,0.625
11200,-138,11200,0.625
11400,-134,11400,0.625
11600,-135,11600,0.625
11800,-137,11800,0.625
12000,-136,12000,0.625
12200,-135,12200,0.625
12400,-134,12400,0.625
12600,-137,12600,0.625
12800,-138,12800,0.625
13000,-136,13000,0.625
13200,-131,13200,0.625
13400,-128,13400,0.625
13600,-129,13600,0.625
13800,-132,13800,0.625
14000,-132,14000,0.625
14200,-126,14200,0.625
14400,-123,14400,0.625
14600,-125,14600,0.625
14800,-122,14800,0.625
15000,-128,15000,0.625
15200,-125,15200,0.625
15400,-124,15400,0.625
15600,-126,15600,0.625
15800,-125,15800,0.625
16000,-126,16000,0.625
16200,-122,16200,0.625
16400,-116,16400,0.625
16600,-122,16600,0.625
16800,-122,16800,0.625
17000,-120,17000,0.625
17200,-117,17200,0.625
17400,-116,17400,0.625
17600,-119,17600,0.625
17800,-119,17800,0.625
18000,-111,18000,0.625
18200,-111,18200,0.625
18400,-106,18400,0.625
18600,-107,18600,0.625
18800,-109,18800,0.625
19000,-110,19000,0.625
19200,-111,19200,0.625
19400,-109,19400,0.625
19600,-108,19600,0.625
19800,-106,19800,0.625
20000,-106,20000,0.625
20200,-104,20200,0.625
20400,-103,20400,0.625
20600,-105,20600,0.625
20800,-103,20800,0.625
21000,-101,21000,0.625
21200,-100,21200,0.625
21400,-99,21400,0.625
21600,-99,21600,0.625
21800,-96,21800,0.625
22000,-94,22000,0.625
22200,-90,22200,0.625
22400,-92,22400,0.625
22600,-92,22600,0.625
22800,-90,22800,0.625
23000,-92,23000,0.625
23200,-87,23200,0.625
23400,-88,23400,0.625
23600,-85,23600,0.625
23800,-86,23800,0.625
24000,-82,24000,0.625
24200,-81,24200,0.625
24400,-78,24400,0.625
24600,-81,24600,0.625
24800,-79,24800,0.625
25000,-78,25000,0.625
25200,-75,25200,0.625
25400,-78,25400,0.625
25600,-73,25600,0.625
25800,-71,25800,0.625
