#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nh4no3_1,21.0,100,50,200,4,1,1,1.0126858710209283e-08
freq, real, imaginary, concentration
100,19500,100,0.625
150,10060,150,0.625
200,3227,200,0.625
250,512,250,0.625
300,89,300,0.625
350,-393,350,0.625
400,-1423,400,0.625
450,-3344,450,0.625
500,-6344,500,0.625
550,-10233,550,0.625
600,-14548,600,0.625
650,-18778,650,0.625
700,-22475,700,0.625
750,-25364,750,0.625
800,-27225,800,0.625
850,-27993,850,0.625
900,-27697,900,0.625
950,-26488,950,0.625
1000,-24649,1000,0.625
1050,-22462,1050,0.625
1100,-20139,1100,0.625
1150,-17828,1150,0.625
1200,-15619,1200,0.625
1250,-13564,1250,0.625
1300,-11697,1300,0.625
1350,-10019,1350,0.625
1400,-8534,1400,0.625
1450,-7231,1450,0.625
1500,-6159,1500,0.625
1550,-5355,1550,0.625
1600,-4819,1600,0.625
1650,-4551,1650,0.625
1700,-4494,1700,0.625
1750,-4601,1750,0.625
1800,-4814,1800,0.625
1850,-5067,1850,0.625
1900,-5302,1900,0.625
1950,-5479,1950,0.625
2000,-5586,2000,0.625
2050,-5633,2050,0.625
2100,-5612,2100,0.625
2150,-5538,2150,0.625
2200,-5424,2200,0.625
2250,-5269,2250,0.625
2300,-5086,2300,0.625
2350,-4877,2350,0.625
2400,-4656,2400,0.625
2450,-4421,2450,0.625
2500,-4197,2500,0.625
2550,-3999,2550,0.625
2600,-3842,2600,0.625
2650,-3742,2650,0.625
2700,-3673,2700,0.625
2750,-3654,2750,0.625
2800,-3650,2800,0.625
2850,-3659,2850,0.625
2900,-3674,2900,0.625
2950,-3668,2950,0.625
3000,-3653,3000,0.625
3050,-3613,3050,0.625
3100,-3576,3100,0.625
3150,-3518,3150,0.625
3200,-3455,3200,0.625
3250,-3376,3250,0.625
3300,-3304,3300,0.625
3350,-3218,3350,0.625
3400,-3127,3400,0.625
3450,-3033,3450,0.625
