#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4cl_large_2,20.0,1000,20,100,4,2,1,2.1318461803619654e-08,mgL
freq, real, imaginary, concentration
,freq,25.0,50.0,100.0,200.0,400.0
0,1000,1638.8521836964783,1653.1133230826924,1668.351511242276,1677.6187182683889,1676.5133113277493
1,1020,1616.931130206854,1629.2825609445977,1643.4590852079036,1651.26581955896,1649.0757939977311
2,1040,1605.0102456606055,1615.6509225342143,1628.7017921853283,1635.6495087353999,1633.7868175235526
3,1060,1596.563599994299,1605.3992390484266,1617.2633878250283,1623.2380013935974,1622.0551879607922
4,1080,1590.2123178977724,1598.1099827816438,1608.3883812578783,1614.2799848554746,1613.3824320403949
5,1100,1586.8126035458754,1593.565437659582,1602.1666097899079,1607.8873053284005,1607.2088981205607
6,1120,1584.6862404702993,1590.7304787819771,1598.7864060374557,1603.3552494616986,1603.5841749402898
7,1140,1585.3606078631476,1590.2064404239513,1597.1404923559578,1601.647430166798,1601.8032327592464
8,1160,1587.4411454445565,1591.6831193677551,1597.3105662300648,1601.6501284121632,1601.9872764115607
9,1180,1591.556695651456,1594.7869125891814,1599.814731763901,1603.6605911338086,1604.2689431174463
10,1200,1597.1768224047908,1599.7639839743977,1604.108791020356,1607.4446288762042,1608.261002724875
11,1220,1604.440394283935,1606.3017985652555,1610.2061990874147,1613.0642959864783,1613.98701901342
12,1240,1613.3552346280953,1614.5136960811253,1617.605159844217,1620.4327176426002,1621.2505987418
13,1260,1623.9357486141112,1624.481757571489,1627.0114064061684,1629.183684200109,1630.2356708351247
14,1280,1635.7823900346625,1635.7254130724357,1637.7156702326952,1639.8322831051596,1640.7749579517879
15,1300,1649.1137332073365,1648.7012680448381,1650.0996882498266,1651.9324626218133,1652.8278220511886
16,1320,1664.0614565541382,1662.9344160746657,1664.0020439136529,1665.5715456600144,1666.2874057768333
17,1340,1679.8427495293315,1678.1968678786873,1678.9431970890653,1680.1775105771485,1680.795844977887
18,1360,1697.4133927810556,1695.3741238659263,1695.6830867651165,1696.6030530004828,1697.1008808515128
19,1380,1716.2007212547715,1713.510978011372,1713.5799866540037,1714.2586607781484,1714.5051443408674
20,1400,1736.4132457177222,1733.4673372928862,1733.077310564875,1733.4281178915141,1733.5948995375204
21,1420,1757.4546787565966,1754.1222389408088,1753.4543741083637,1753.5786437059135,1753.484791234745
22,1440,1779.9306990561881,1776.149115456679,1775.1435137256394,1775.2791296996843,1774.8071295198704
23,1460,1803.8296804896943,1799.6712292357834,1798.2872422196515,1797.79268609967,1797.5622809752495
24,1480,1828.6680858867585,1823.9458878021053,1822.5247780468317,1821.7163253912947,1821.1380586890639
25,1500,1855.0032452154037,1849.94205942961,1848.2196479082615,1847.1375430312835,1846.2744095517176
26,1520,1882.0470469458119,1876.6443496902577,1874.613899379552,1873.3125321522703,1872.1883047569963
27,1540,1910.17809236005,1904.3181983429954,1902.0790696375223,1900.5547320964022,1899.1023050963304
28,1560,1939.38479820127,1933.0914853046263,1930.8341627645486,1928.8760182968301,1927.260280429046
29,1580,1968.4449054059126,1961.7475094809565,1959.1717101132645,1957.191071904358,1955.4387835420844
30,1600,1998.7479441768521,1991.9118279186853,1989.019934492565,1986.883921758992,1985.013944186164
31,1620,2028.6592474662882,2021.5666404039744,2018.567812034106,2016.1512161071541,2014.1720428540514
32,1640,2058.5169039615284,2051.112980216093,2048.0281104903015,2045.4310629117606,2043.231301888605
33,1660,2088.1249671301152,2080.5490950767744,2077.5893301639953,2074.8507796120625,2072.716135613864
34,1680,2116.292829241285,2108.4099056268315,2105.1680021001484,2102.4317001585155,2100.225259793002
35,1700,2144.048178627659,2136.0955539881193,2132.979583658494,2130.377659861498,2128.0122060893113
36,1720,2169.6141906480666,2161.63865164094,2158.403303007644,2155.779382837311,2153.4132976640994
37,1740,2193.6027995801146,2185.572534699963,2182.353934467222,2179.8686003437056,2177.3451448790365
38,1760,2215.7685511455525,2207.6248197361633,2204.3484098721988,2201.962752009686,2199.7910502556956
39,1780,2235.2201664225177,2227.326192486011,2224.142170984006,2221.849069400923,2219.9929494361704
40,1800,2251.9767060038093,2244.2947981527664,2241.139592898785,2239.106759743665,2237.3771820843763
41,1820,2266.289087736684,2258.8179135940663,2255.93640208672,2254.07967044688,2252.473109020096
42,1840,2278.326212582869,2271.020129320927,2268.426845053696,2266.764299847281,2265.302058968725
43,1860,2286.6888342426673,2279.585994323862,2277.4121285352444,2275.8542459906253,2274.7794918628765
44,1880,2293.0570759280185,2286.348277757418,2284.1851305523246,2283.037037405961,2282.225465579011
45,1900,2296.9295520690885,2290.416311385651,2288.6605822582815,2287.7346284049095,2286.9525320251532
46,1920,2298.2225297690775,2292.0164264151804,2290.327292141075,2289.6935911642363,2289.05217117279
47,1940,2297.8616361758477,2291.960816829192,2290.2976577655854,2290.2480149154453,2289.733352733248
48,1960,2296.0741008708032,2290.213044373237,2288.7898580548904,2288.648195794596,2288.402684577797
49,1980,2292.7587319339796,2287.0105613147566,2285.9686123169718,2285.896835731417,2285.922814366817
50,2000,2288.3018022416995,2282.8242960861585,2282.138110957565,2282.240692418089,2282.1365282354495
51,2020,2283.0134581355137,2277.8789059403907,2277.021231895536,2277.419085881382,2277.295889625232
52,2040,2277.260953527332,2272.2060043693123,2271.4592309225823,2271.8048995509653,2271.907066451094
53,2060,2270.927478966683,2266.0158307139227,2265.215447260575,2265.705754601523,2265.8090092885946
54,2080,2264.4732577666764,2259.611639851028,2259.1350500935055,2259.5329719583974,2259.785465568974
55,2100,2258.2265563581436,2253.3946632194566,2252.83914749735,2253.4580230343786,2253.6909013824175
56,2120,2251.393520401702,2246.674798701781,2246.014489130911,2246.5888166860714,2246.8168524750895
57,2140,2245.393878192466,2240.755437064482,2240.2926365430035,2240.859099603544,2241.157979517619
58,2160,2239.2369090608886,2234.5234812426993,2234.3259384020535,2234.7588184105366,2235.1207428885527
59,2180,2233.579515363715,2228.9105858487674,2228.346329719007,2228.916159438992,2229.1509122311845
60,2200,2227.9917871013745,2223.2015468970017,2222.7028519416244,2223.3219494495,2223.417036714157
61,2220,2223.2801166158424,2218.5450701137606,2218.1604257947643,2218.5120814170255,2218.66501050839
62,2240,2219.003885862907,2214.1984783355924,2213.7701664138067,2214.1306941839644,2214.2437427699374
63,2260,2215.0534109796654,2210.1824358800322,2209.796719648016,2209.971879476894,2210.1426037612987
64,2280,2211.890201820656,2207.053817149729,2206.4697021607253,2206.772187756452,2206.780429715485
65,2300,2209.2167388030907,2204.378409664252,2203.7954161211856,2203.9832262469276,2204.043579220949
66,2320,2206.963261330887,2201.965879280438,2201.176555962383,2201.7065866915696,2201.49356493424
67,2340,2205.4369140451436,2200.5196113006436,2199.713379620461,2199.8289536875186,2199.8616481505646
68,2360,2204.8818854384735,2199.873388515832,2199.1611711584515,2198.967448544077,2198.931981573008
69,2380,2204.1538973302872,2199.2100684435773,2197.980472473343,2198.0859006207797,2197.879419130125
70,2400,2204.5853673564,2199.349466931052,2198.414987862501,2198.4179310324616,2198.1380399378245
71,2420,2205.868999095423,2200.529638177121,2199.459857778269,2199.242341326652,2198.9909950763117
72,2440,2207.163940422342,2202.0683830153703,2200.163800416298,2200.244713751885,2200.429118948402
73,2460,2209.653126232912,2204.334253803385,2203.0185512816074,2202.6733729878692,2202.258768782842
74,2480,2212.5278337504024,2207.08569633003,2205.6460060872228,2205.1833138867637,2205.0099722479936
75,2500,2215.895508557979,2210.343707314079,2208.7723919543523,2208.3058847052826,2207.973180214564
76,2520,2220.205841266397,2214.5176161514655,2212.8233287213557,2212.2433732055633,2211.837087633686
77,2540,2224.579609565512,2218.885422195061,2217.077850763866,2216.513813440008,2215.9088006315105
78,2560,2229.385930572498,2223.677210382759,2221.864420522192,2221.191906704439,2220.537563514083
79,2580,2234.805426566065,2228.8868702494724,2226.9764431972017,2226.220964609852,2225.591168620098
80,2600,2240.6563978595295,2234.6426518364888,2232.860760334558,2231.80868689871,2231.3500358334004
81,2620,2245.8696966942525,2239.8811576117487,2237.920347116661,2237.12695737456,2236.405253753717
82,2640,2251.621071868859,2245.4603114131123,2243.4379413268252,2242.4745450905175,2241.9315968699752
83,2660,2257.393051534186,2251.1733278134025,2249.33034728855,2248.3162491008616,2247.63472417974
84,2680,2262.7583193246983,2256.696279047189,2254.6952194404457,2253.4433780616987,2252.965547489065
85,2700,2267.907700147411,2261.810204354767,2259.7834857305443,2258.9598918127713,2258.349782368582
86,2720,2273.0707687340196,2266.8381457244473,2265.024294804235,2264.1793577884573,2263.466402472868
87,2740,2277.690955449757,2271.448850012426,2269.6345470242427,2268.8024851803543,2268.1580323713524
88,2760,2281.881898709692,2275.6367069687685,2273.830663408775,2272.988976235536,2272.4078097216475
89,2780,2285.424822688465,2279.5070439877027,2277.71024301954,2276.981240939512,2276.403215764645
90,2800,2288.7322762385807,2282.721762953546,2281.0689765765487,2280.2523990549707,2279.82536913999
91,2820,2291.3814594069263,2285.277042101904,2283.7523880766453,2283.097987256033,2282.537715894303
92,2840,2293.4744027877887,2287.4998067179854,2285.7991367400864,2285.496424602443,2284.8716355802517
93,2860,2295.1000822360575,2289.391036277309,2287.82390894297,2287.320219750614,2286.6142267874
94,2880,2296.2890688775988,2290.387162276002,2288.8539564819953,2288.5098771481803,2288.1351202056503
95,2900,2296.5922862883535,2291.154056479679,2289.783311323537,2289.3598895095956,2289.1159754551595
96,2920,2296.659415393926,2291.0400483883996,2289.7958580916693,2289.512813443827,2289.051994014241
97,2940,2296.505255960498,2290.805010636541,2289.5896823819226,2289.3143345728336,2289.000050176257
98,2960,2295.5957565530234,2290.1249385937926,2289.0425310819733,2288.7714183231546,2288.4798638888865
99,2980,2294.7856006273737,2289.225645483695,2288.149314107732,2287.893918704699,2287.71991439085
