#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4cl_large_2,20.0,1000,20,100,4,2,1,2.1318461803619654e-08,mgL
freq, real, imaginary, concentration
1000,-18790,1000,25.0
1020,-18220,1020,25.0
1040,-17386,1040,25.0
1060,-16498,1060,25.0
1080,-15597,1080,25.0
1100,-14684,1100,25.0
1120,-13760,1120,25.0
1140,-12850,1140,25.0
1160,-11957,1160,25.0
1180,-11087,1180,25.0
1200,-10235,1200,25.0
1220,-9423,1220,25.0
1240,-8631,1240,25.0
1260,-7882,1260,25.0
1280,-7159,1280,25.0
1300,-6481,1300,25.0
1320,-5831,1320,25.0
1340,-5218,1340,25.0
1360,-4637,1360,25.0
1380,-4087,1380,25.0
1400,-3579,1400,25.0
1420,-3092,1420,25.0
1440,-2641,1440,25.0
1460,-2215,1460,25.0
1480,-1815,1480,25.0
1500,-1459,1500,25.0
1520,-1133,1520,25.0
1540,-850,1540,25.0
1560,-618,1560,25.0
1580,-427,1580,25.0
1600,-269,1600,25.0
1620,-154,1620,25.0
1640,-78,1640,25.0
1660,-36,1660,25.0
1680,-38,1680,25.0
1700,-66,1700,25.0
1720,-113,1720,25.0
1740,-192,1740,25.0
1760,-287,1760,25.0
1780,-395,1780,25.0
1800,-523,1800,25.0
1820,-644,1820,25.0
1840,-777,1840,25.0
1860,-914,1860,25.0
1880,-1039,1880,25.0
1900,-1159,1900,25.0
1920,-1268,1920,25.0
1940,-1379,1940,25.0
1960,-1464,1960,25.0
1980,-1527,1980,25.0
2000,-1592,2000,25.0
2020,-1638,2020,25.0
2040,-1676,2040,25.0
2060,-1696,2060,25.0
2080,-1709,2080,25.0
2100,-1715,2100,25.0
2120,-1706,2120,25.0
2140,-1692,2140,25.0
2160,-1675,2160,25.0
2180,-1640,2180,25.0
2200,-1612,2200,25.0
2220,-1569,2220,25.0
2240,-1525,2240,25.0
2260,-1480,2260,25.0
2280,-1427,2280,25.0
2300,-1362,2300,25.0
2320,-1310,2320,25.0
2340,-1239,2340,25.0
