#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nh4no3_ph_6,20.5,10000,300,300,4,1,1,1.0092016396570935e-08
freq, real, imaginary, concentration
10000,798,10000,0.625
10300,932,10300,0.625
10600,1054,10600,0.625
10900,1159,10900,0.625
11200,1263,11200,0.625
11500,1373,11500,0.625
11800,1478,11800,0.625
12100,1587,12100,0.625
12400,1696,12400,0.625
12700,1796,12700,0.625
13000,1902,13000,0.625
13300,2008,13300,0.625
13600,2111,13600,0.625
13900,2208,13900,0.625
14200,2314,14200,0.625
14500,2428,14500,0.625
14800,2516,14800,0.625
15100,2614,15100,0.625
15400,2714,15400,0.625
15700,2811,15700,0.625
16000,2910,16000,0.625
16300,3007,16300,0.625
16600,3102,16600,0.625
16900,3197,16900,0.625
17200,3291,17200,0.625
17500,3386,17500,0.625
17800,3479,17800,0.625
18100,3578,18100,0.625
18400,3677,18400,0.625
18700,3767,18700,0.625
19000,3857,19000,0.625
19300,3948,19300,0.625
19600,4026,19600,0.625
19900,4131,19900,0.625
20200,4222,20200,0.625
20500,4316,20500,0.625
20800,4418,20800,0.625
21100,4494,21100,0.625
21400,4577,21400,0.625
21700,4671,21700,0.625
22000,4761,22000,0.625
22300,4854,22300,0.625
22600,4941,22600,0.625
22900,5028,22900,0.625
23200,5120,23200,0.625
23500,5207,23500,0.625
23800,5235,23800,0.625
24100,5385,24100,0.625
24400,5460,24400,0.625
24700,5560,24700,0.625
25000,5555,25000,0.625
25300,5743,25300,0.625
25600,5827,25600,0.625
25900,5915,25900,0.625
26200,5999,26200,0.625
26500,6086,26500,0.625
26800,6167,26800,0.625
27100,6251,27100,0.625
27400,6333,27400,0.625
27700,6425,27700,0.625
28000,6515,28000,0.625
28300,6592,28300,0.625
28600,6676,28600,0.625
28900,6758,28900,0.625
29200,6848,29200,0.625
29500,6930,29500,0.625
29800,7011,29800,0.625
30100,7100,30100,0.625
30400,7181,30400,0.625
30700,7265,30700,0.625
31000,7347,31000,0.625
31300,7453,31300,0.625
31600,7513,31600,0.625
31900,7596,31900,0.625
32200,7678,32200,0.625
32500,7761,32500,0.625
32800,7837,32800,0.625
33100,7927,33100,0.625
33400,8007,33400,0.625
33700,8091,33700,0.625
34000,8176,34000,0.625
34300,8255,34300,0.625
34600,8336,34600,0.625
34900,8416,34900,0.625
35200,8499,35200,0.625
35500,8584,35500,0.625
35800,8671,35800,0.625
36100,8747,36100,0.625
36400,8830,36400,0.625
36700,8912,36700,0.625
37000,8982,37000,0.625
37300,9064,37300,0.625
37600,9139,37600,0.625
37900,9223,37900,0.625
38200,9302,38200,0.625
38500,9292,38500,0.625
38800,9454,38800,0.625
39100,9530,39100,0.625
39400,9609,39400,0.625
39700,9684,39700,0.625
40000,9773,40000,0.625
40300,9838,40300,0.625
40600,9916,40600,0.625
40900,9991,40900,0.625
41200,10070,41200,0.625
41500,10147,41500,0.625
41800,10224,41800,0.625
42100,10304,42100,0.625
42400,10376,42400,0.625
42700,10454,42700,0.625
43000,10531,43000,0.625
43300,10608,43300,0.625
43600,10689,43600,0.625
43900,10764,43900,0.625
44200,10847,44200,0.625
44500,10916,44500,0.625
44800,10993,44800,0.625
45100,11069,45100,0.625
45400,11183,45400,0.625
45700,11221,45700,0.625
46000,11297,46000,0.625
46300,11369,46300,0.625
46600,11440,46600,0.625
46900,11515,46900,0.625
47200,11591,47200,0.625
47500,11664,47500,0.625
47800,11733,47800,0.625
48100,11810,48100,0.625
48400,11899,48400,0.625
48700,11959,48700,0.625
49000,12029,49000,0.625
49300,12104,49300,0.625
49600,12177,49600,0.625
49900,12248,49900,0.625
50200,12318,50200,0.625
50500,12391,50500,0.625
50800,12460,50800,0.625
51100,12532,51100,0.625
51400,12602,51400,0.625
51700,12670,51700,0.625
52000,12742,52000,0.625
52300,12811,52300,0.625
52600,12895,52600,0.625
52900,12953,52900,0.625
53200,13022,53200,0.625
53500,13094,53500,0.625
53800,13160,53800,0.625
54100,13229,54100,0.625
54400,13299,54400,0.625
54700,13366,54700,0.625
55000,13428,55000,0.625
55300,13501,55300,0.625
55600,13699,55600,0.625
55900,13640,55900,0.625
56200,13708,56200,0.625
56500,13770,56500,0.625
56800,13838,56800,0.625
57100,13903,57100,0.625
57400,13969,57400,0.625
57700,14025,57700,0.625
58000,14100,58000,0.625
58300,14162,58300,0.625
58600,14231,58600,0.625
58900,14297,58900,0.625
59200,14355,59200,0.625
59500,14418,59500,0.625
59800,14483,59800,0.625
60100,14547,60100,0.625
60400,14613,60400,0.625
60700,14674,60700,0.625
61000,14735,61000,0.625
61300,14799,61300,0.625
61600,14862,61600,0.625
61900,14923,61900,0.625
62200,14982,62200,0.625
