#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nano2_8,20.1,10000,300,300,4,1,1,1.0157660024619305e-08
freq, real, imaginary, concentration
10000,1367,10000,0.625
10300,1481,10300,0.625
10600,1584,10600,0.625
10900,1671,10900,0.625
11200,1759,11200,0.625
11500,1854,11500,0.625
11800,1941,11800,0.625
12100,2029,12100,0.625
12400,2123,12400,0.625
12700,2205,12700,0.625
13000,2297,13000,0.625
13300,2387,13300,0.625
13600,2473,13600,0.625
13900,2575,13900,0.625
14200,2643,14200,0.625
14500,2738,14500,0.625
14800,2817,14800,0.625
15100,2895,15100,0.625
15400,2979,15400,0.625
15700,3060,15700,0.625
16000,3147,16000,0.625
16300,3229,16300,0.625
16600,3309,16600,0.625
16900,3392,16900,0.625
17200,3473,17200,0.625
17500,3553,17500,0.625
17800,3633,17800,0.625
18100,3715,18100,0.625
18400,3802,18400,0.625
18700,3875,18700,0.625
19000,3951,19000,0.625
19300,4029,19300,0.625
19600,4098,19600,0.625
19900,4186,19900,0.625
20200,4269,20200,0.625
20500,4341,20500,0.625
20800,4433,20800,0.625
21100,4495,21100,0.625
21400,4576,21400,0.625
21700,4653,21700,0.625
22000,4732,22000,0.625
22300,4809,22300,0.625
22600,4886,22600,0.625
22900,4963,22900,0.625
23200,5032,23200,0.625
23500,5109,23500,0.625
23800,5110,23800,0.625
24100,5252,24100,0.625
24400,5322,24400,0.625
24700,5413,24700,0.625
25000,5394,25000,0.625
25300,5562,25300,0.625
25600,5632,25600,0.625
25900,5714,25900,0.625
26200,5785,26200,0.625
26500,5861,26500,0.625
26800,5930,26800,0.625
27100,6001,27100,0.625
27400,6074,27400,0.625
27700,6151,27700,0.625
28000,6227,28000,0.625
28300,6282,28300,0.625
28600,6366,28600,0.625
28900,6445,28900,0.625
29200,6518,29200,0.625
29500,6588,29500,0.625
29800,6665,29800,0.625
30100,6734,30100,0.625
30400,6806,30400,0.625
30700,6876,30700,0.625
31000,6947,31000,0.625
31300,7018,31300,0.625
31600,7090,31600,0.625
31900,7162,31900,0.625
32200,7232,32200,0.625
32500,7303,32500,0.625
32800,7380,32800,0.625
33100,7447,33100,0.625
33400,7516,33400,0.625
33700,7591,33700,0.625
34000,7660,34000,0.625
34300,7731,34300,0.625
34600,7797,34600,0.625
34900,7870,34900,0.625
35200,7936,35200,0.625
35500,8006,35500,0.625
35800,8074,35800,0.625
36100,8146,36100,0.625
36400,8216,36400,0.625
36700,8287,36700,0.625
37000,8361,37000,0.625
37300,8424,37300,0.625
37600,8493,37600,0.625
37900,8563,37900,0.625
38200,8629,38200,0.625
38500,8740,38500,0.625
38800,8764,38800,0.625
39100,8835,39100,0.625
39400,8902,39400,0.625
39700,8968,39700,0.625
40000,8990,40000,0.625
40300,9102,40300,0.625
40600,9173,40600,0.625
40900,9237,40900,0.625
41200,9303,41200,0.625
41500,9374,41500,0.625
41800,9440,41800,0.625
42100,9508,42100,0.625
42400,9571,42400,0.625
42700,9639,42700,0.625
43000,9708,43000,0.625
43300,9772,43300,0.625
43600,9843,43600,0.625
43900,9905,43900,0.625
44200,9956,44200,0.625
