#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4no3_1,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
1000,-21691,1000,800.0
1200,-12562,1200,800.0
1400,-5568,1400,800.0
1600,-1913,1600,800.0
1800,-1935,1800,800.0
2000,-2771,2000,800.0
2200,-2621,2200,800.0
2400,-1903,2400,800.0
2600,-1133,2600,800.0
2800,-978,2800,800.0
3000,-1019,3000,800.0
3200,-841,3200,800.0
3400,-535,3400,800.0
3600,-207,3600,800.0
3800,-78,3800,800.0
4000,1,4000,800.0
4200,138,4200,800.0
4400,358,4400,800.0
4600,560,4600,800.0
4800,657,4800,800.0
5000,752,5000,800.0
5200,891,5200,800.0
5400,1046,5400,800.0
5600,1196,5600,800.0
5800,1292,5800,800.0
6000,1374,6000,800.0
6200,1486,6200,800.0
6400,1632,6400,800.0
6600,1757,6600,800.0
6800,1844,6800,800.0
7000,1933,7000,800.0
7200,2028,7200,800.0
7400,2136,7400,800.0
7600,2239,7600,800.0
7800,2321,7800,800.0
8000,2409,8000,800.0
8200,2489,8200,800.0
8400,2608,8400,800.0
8600,2700,8600,800.0
8800,2779,8800,800.0
9000,2866,9000,800.0
9200,2956,9200,800.0
9400,3047,9400,800.0
9600,3129,9600,800.0
9800,3230,9800,800.0
10000,3310,10000,800.0
10200,3401,10200,800.0
10400,3470,10400,800.0
10600,3550,10600,800.0
10800,3626,10800,800.0
11000,3702,11000,800.0
11200,3779,11200,800.0
11400,3859,11400,800.0
11600,3939,11600,800.0
11800,4013,11800,800.0
12000,4090,12000,800.0
12200,4180,12200,800.0
12400,4253,12400,800.0
12600,4321,12600,800.0
12800,4391,12800,800.0
13000,4470,13000,800.0
13200,4548,13200,800.0
13400,4624,13400,800.0
13600,4695,13600,800.0
13800,4763,13800,800.0
14000,4840,14000,800.0
14200,4914,14200,800.0
14400,4991,14400,800.0
14600,5055,14600,800.0
14800,5133,14800,800.0
15000,5202,15000,800.0
