#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nano3_2,19.7,10000,300,300,4,2,1,2.2117844010575636e-08
freq, real, imaginary, concentration
10000,779,10000,0.625
10300,885,10300,0.625
10600,984,10600,0.625
10900,1064,10900,0.625
11200,1144,11200,0.625
11500,1234,11500,0.625
11800,1312,11800,0.625
12100,1397,12100,0.625
12400,1481,12400,0.625
12700,1556,12700,0.625
13000,1639,13000,0.625
13300,1721,13300,0.625
13600,1799,13600,0.625
13900,1864,13900,0.625
14200,1957,14200,0.625
14500,2035,14500,0.625
14800,2105,14800,0.625
15100,2182,15100,0.625
15400,2256,15400,0.625
15700,2329,15700,0.625
16000,2402,16000,0.625
16300,2481,16300,0.625
16600,2550,16600,0.625
16900,2624,16900,0.625
17200,2698,17200,0.625
17500,2770,17500,0.625
17800,2835,17800,0.625
18100,2911,18100,0.625
18400,2988,18400,0.625
18700,3056,18700,0.625
19000,3122,19000,0.625
19300,3190,19300,0.625
19600,3261,19600,0.625
19900,3330,19900,0.625
20200,3401,20200,0.625
20500,3464,20500,0.625
20800,3538,20800,0.625
21100,3604,21100,0.625
21400,3673,21400,0.625
21700,3737,21700,0.625
22000,3808,22000,0.625
22300,3876,22300,0.625
22600,3942,22600,0.625
22900,4005,22900,0.625
23200,4073,23200,0.625
23500,4141,23500,0.625
23800,4175,23800,0.625
24100,4271,24100,0.625
24400,4332,24400,0.625
24700,4401,24700,0.625
25000,4424,25000,0.625
25300,4536,25300,0.625
25600,4597,25600,0.625
25900,4664,25900,0.625
26200,4736,26200,0.625
26500,4796,26500,0.625
26800,4855,26800,0.625
27100,4919,27100,0.625
27400,4985,27400,0.625
27700,5048,27700,0.625
28000,5110,28000,0.625
28300,5176,28300,0.625
28600,5238,28600,0.625
28900,5304,28900,0.625
29200,5366,29200,0.625
29500,5428,29500,0.625
29800,5493,29800,0.625
30100,5557,30100,0.625
30400,5619,30400,0.625
30700,5675,30700,0.625
31000,5739,31000,0.625
31300,5812,31300,0.625
31600,5865,31600,0.625
31900,5927,31900,0.625
32200,5985,32200,0.625
32500,6050,32500,0.625
32800,6109,32800,0.625
33100,6172,33100,0.625
33400,6233,33400,0.625
33700,6294,33700,0.625
34000,6359,34000,0.625
34300,6418,34300,0.625
34600,6476,34600,0.625
34900,6534,34900,0.625
35200,6597,35200,0.625
35500,6662,35500,0.625
35800,6723,35800,0.625
36100,6784,36100,0.625
36400,6843,36400,0.625
36700,6899,36700,0.625
37000,6963,37000,0.625
37300,7021,37300,0.625
37600,7082,37600,0.625
37900,7142,37900,0.625
38200,7201,38200,0.625
38500,7244,38500,0.625
38800,7316,38800,0.625
39100,7377,39100,0.625
39400,7437,39400,0.625
39700,7496,39700,0.625
40000,7563,40000,0.625
40300,7615,40300,0.625
40600,7675,40600,0.625
40900,7732,40900,0.625
41200,7791,41200,0.625
41500,7852,41500,0.625
41800,7913,41800,0.625
42100,7970,42100,0.625
42400,8026,42400,0.625
42700,8083,42700,0.625
43000,8143,43000,0.625
43300,8199,43300,0.625
43600,8260,43600,0.625
43900,8319,43900,0.625
44200,8369,44200,0.625
44500,8430,44500,0.625
44800,8490,44800,0.625
45100,8548,45100,0.625
45400,8651,45400,0.625
45700,8667,45700,0.625
46000,8722,46000,0.625
46300,8775,46300,0.625
46600,8831,46600,0.625
46900,8887,46900,0.625
47200,8945,47200,0.625
47500,9001,47500,0.625
47800,9055,47800,0.625
48100,9112,48100,0.625
48400,9171,48400,0.625
48700,9221,48700,0.625
49000,9278,49000,0.625
49300,9332,49300,0.625
49600,9387,49600,0.625
49900,9439,49900,0.625
50200,9496,50200,0.625
50500,9548,50500,0.625
50800,9603,50800,0.625
51100,9657,51100,0.625
51400,9713,51400,0.625
51700,9768,51700,0.625
52000,9821,52000,0.625
52300,9875,52300,0.625
52600,9921,52600,0.625
52900,9980,52900,0.625
53200,10034,53200,0.625
53500,10087,53500,0.625
53800,10139,53800,0.625
54100,10189,54100,0.625
54400,10242,54400,0.625
54700,10295,54700,0.625
55000,10345,55000,0.625
55300,10402,55300,0.625
55600,10410,55600,0.625
55900,10504,55900,0.625
56200,10557,56200,0.625
56500,10609,56500,0.625
56800,10660,56800,0.625
57100,10711,57100,0.625
57400,10762,57400,0.625
57700,10813,57700,0.625
58000,10861,58000,0.625
58300,10913,58300,0.625
58600,10966,58600,0.625
58900,11012,58900,0.625
59200,11063,59200,0.625
59500,11113,59500,0.625
59800,11164,59800,0.625
60100,11216,60100,0.625
60400,11264,60400,0.625
60700,11312,60700,0.625
61000,11362,61000,0.625
61300,11411,61300,0.625
61600,11461,61600,0.625
61900,11508,61900,0.625
62200,11554,62200,0.625
62500,11429,62500,0.625
62800,11653,62800,0.625
63100,11706,63100,0.625
63400,11749,63400,0.625
63700,11802,63700,0.625
64000,11845,64000,0.625
64300,11893,64300,0.625
64600,11940,64600,0.625
64900,11989,64900,0.625
65200,12033,65200,0.625
65500,12077,65500,0.625
65800,12130,65800,0.625
66100,12168,66100,0.625
66400,12225,66400,0.625
66700,12253,66700,0.625
67000,12314,67000,0.625
67300,12361,67300,0.625
67600,12404,67600,0.625
67900,12447,67900,0.625
68200,12488,68200,0.625
68500,12543,68500,0.625
68800,12584,68800,0.625
69100,12632,69100,0.625
69400,12677,69400,0.625
69700,12720,69700,0.625
70000,12763,70000,0.625
70300,12810,70300,0.625
70600,12851,70600,0.625
70900,12896,70900,0.625
71200,12940,71200,0.625
71500,13033,71500,0.625
71800,13030,71800,0.625
72100,13073,72100,0.625
72400,13115,72400,0.625
72700,13157,72700,0.625
73000,13198,73000,0.625
73300,13243,73300,0.625
73600,13286,73600,0.625
73900,13325,73900,0.625
74200,13369,74200,0.625
74500,13411,74500,0.625
74800,13453,74800,0.625
75100,13492,75100,0.625
75400,13538,75400,0.625
75700,13578,75700,0.625
76000,13617,76000,0.625
76300,13656,76300,0.625
76600,13700,76600,0.625
76900,13796,76900,0.625
77200,13780,77200,0.625
77500,13821,77500,0.625
77800,13860,77800,0.625
78100,13902,78100,0.625
78400,13940,78400,0.625
78700,13977,78700,0.625
79000,14017,79000,0.625
79300,14058,79300,0.625
79600,14099,79600,0.625
79900,14135,79900,0.625
80200,14174,80200,0.625
80500,14213,80500,0.625
80800,14255,80800,0.625
81100,14294,81100,0.625
81400,14327,81400,0.625
81700,14365,81700,0.625
82000,14404,82000,0.625
82300,14439,82300,0.625
82600,14477,82600,0.625
82900,14513,82900,0.625
83200,14564,83200,0.625
83500,14584,83500,0.625
83800,14625,83800,0.625
84100,14658,84100,0.625
84400,14696,84400,0.625
84700,14732,84700,0.625
85000,14768,85000,0.625
85300,14803,85300,0.625
85600,14838,85600,0.625
85900,14875,85900,0.625
86200,14902,86200,0.625
