#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#small_nh4no3_4,19.8,10000,300,300,4,2,1,5.374746845316806e-08
freq, real, imaginary, concentration
10000,863,10000,0.625
10300,986,10300,0.625
10600,1093,10600,0.625
10900,1183,10900,0.625
11200,1273,11200,0.625
11500,1373,11500,0.625
11800,1465,11800,0.625
12100,1559,12100,0.625
12400,1652,12400,0.625
12700,1737,12700,0.625
13000,1830,13000,0.625
13300,1922,13300,0.625
13600,2009,13600,0.625
13900,2109,13900,0.625
14200,2184,14200,0.625
14500,2277,14500,0.625
14800,2352,14800,0.625
15100,2438,15100,0.625
15400,2518,15400,0.625
15700,2604,15700,0.625
16000,2688,16000,0.625
16300,2773,16300,0.625
16600,2850,16600,0.625
16900,2933,16900,0.625
17200,3014,17200,0.625
17500,3093,17500,0.625
17800,3174,17800,0.625
18100,3256,18100,0.625
18400,3339,18400,0.625
18700,3415,18700,0.625
19000,3488,19000,0.625
19300,3564,19300,0.625
19600,3640,19600,0.625
19900,3718,19900,0.625
20200,3803,20200,0.625
20500,3871,20500,0.625
20800,3954,20800,0.625
21100,4026,21100,0.625
21400,4101,21400,0.625
21700,4177,21700,0.625
22000,4253,22000,0.625
22300,4330,22300,0.625
22600,4405,22600,0.625
22900,4478,22900,0.625
23200,4552,23200,0.625
23500,4625,23500,0.625
23800,4670,23800,0.625
24100,4780,24100,0.625
24400,4849,24400,0.625
24700,4917,24700,0.625
25000,4954,25000,0.625
25300,5064,25300,0.625
25600,5133,25600,0.625
25900,5209,25900,0.625
26200,5284,26200,0.625
26500,5354,26500,0.625
26800,5423,26800,0.625
27100,5494,27100,0.625
27400,5568,27400,0.625
27700,5636,27700,0.625
28000,5711,28000,0.625
28300,5779,28300,0.625
28600,5848,28600,0.625
28900,5917,28900,0.625
29200,5986,29200,0.625
29500,6059,29500,0.625
29800,6126,29800,0.625
30100,6202,30100,0.625
30400,6269,30400,0.625
30700,6335,30700,0.625
31000,6405,31000,0.625
31300,6464,31300,0.625
31600,6544,31600,0.625
31900,6610,31900,0.625
32200,6679,32200,0.625
32500,6749,32500,0.625
32800,6819,32800,0.625
33100,6885,33100,0.625
33400,6953,33400,0.625
33700,7020,33700,0.625
34000,7091,34000,0.625
34300,7159,34300,0.625
34600,7222,34600,0.625
34900,7284,34900,0.625
35200,7357,35200,0.625
35500,7421,35500,0.625
35800,7496,35800,0.625
36100,7555,36100,0.625
36400,7624,36400,0.625
36700,7686,36700,0.625
37000,7754,37000,0.625
37300,7819,37300,0.625
37600,7891,37600,0.625
37900,7955,37900,0.625
38200,8021,38200,0.625
38500,8017,38500,0.625
38800,8148,38800,0.625
39100,8216,39100,0.625
39400,8280,39400,0.625
39700,8342,39700,0.625
40000,8410,40000,0.625
40300,8473,40300,0.625
40600,8538,40600,0.625
40900,8600,40900,0.625
41200,8663,41200,0.625
41500,8728,41500,0.625
41800,8794,41800,0.625
42100,8856,42100,0.625
42400,8919,42400,0.625
42700,8981,42700,0.625
43000,9043,43000,0.625
43300,9108,43300,0.625
43600,9174,43600,0.625
43900,9234,43900,0.625
44200,9288,44200,0.625
44500,9357,44500,0.625
44800,9421,44800,0.625
45100,9481,45100,0.625
45400,9608,45400,0.625
45700,9610,45700,0.625
46000,9671,46000,0.625
46300,9732,46300,0.625
46600,9789,46600,0.625
46900,9851,46900,0.625
47200,9912,47200,0.625
47500,9973,47500,0.625
47800,10034,47800,0.625
48100,10094,48100,0.625
48400,10149,48400,0.625
48700,10214,48700,0.625
49000,10275,49000,0.625
49300,10336,49300,0.625
49600,10394,49600,0.625
49900,10457,49900,0.625
50200,10512,50200,0.625
50500,10572,50500,0.625
50800,10634,50800,0.625
51100,10695,51100,0.625
51400,10752,51400,0.625
51700,10809,51700,0.625
52000,10868,52000,0.625
52300,10922,52300,0.625
52600,11002,52600,0.625
52900,11042,52900,0.625
53200,11094,53200,0.625
53500,11158,53500,0.625
53800,11213,53800,0.625
54100,11271,54100,0.625
54400,11327,54400,0.625
54700,11384,54700,0.625
55000,11446,55000,0.625
55300,11496,55300,0.625
55600,11418,55600,0.625
55900,11611,55900,0.625
56200,11666,56200,0.625
56500,11727,56500,0.625
56800,11779,56800,0.625
57100,11833,57100,0.625
57400,11890,57400,0.625
57700,11964,57700,0.625
58000,11998,58000,0.625
58300,12052,58300,0.625
58600,12109,58600,0.625
58900,12162,58900,0.625
59200,12219,59200,0.625
59500,12271,59500,0.625
59800,12327,59800,0.625
60100,12383,60100,0.625
60400,12435,60400,0.625
60700,12490,60700,0.625
61000,12542,61000,0.625
61300,12596,61300,0.625
61600,12649,61600,0.625
61900,12701,61900,0.625
62200,12752,62200,0.625
62500,13144,62500,0.625
62800,12856,62800,0.625
63100,12910,63100,0.625
63400,12961,63400,0.625
63700,13015,63700,0.625
64000,13065,64000,0.625
64300,13116,64300,0.625
64600,13167,64600,0.625
64900,13219,64900,0.625
65200,13278,65200,0.625
65500,13319,65500,0.625
65800,13367,65800,0.625
66100,13418,66100,0.625
66400,13473,66400,0.625
66700,13568,66700,0.625
67000,13571,67000,0.625
67300,13620,67300,0.625
67600,13669,67600,0.625
67900,13714,67900,0.625
68200,13767,68200,0.625
68500,13827,68500,0.625
68800,13864,68800,0.625
69100,13912,69100,0.625
69400,13960,69400,0.625
69700,14009,69700,0.625
70000,14059,70000,0.625
70300,14102,70300,0.625
70600,14148,70600,0.625
70900,14198,70900,0.625
71200,14245,71200,0.625
71500,14256,71500,0.625
71800,14336,71800,0.625
72100,14385,72100,0.625
72400,14424,72400,0.625
72700,14476,72700,0.625
73000,14518,73000,0.625
73300,14567,73300,0.625
73600,14611,73600,0.625
73900,14658,73900,0.625
74200,14703,74200,0.625
74500,14747,74500,0.625
74800,14793,74800,0.625
75100,14836,75100,0.625
75400,14879,75400,0.625
75700,14924,75700,0.625
76000,14966,76000,0.625
76300,15012,76300,0.625
76600,15054,76600,0.625
76900,15099,76900,0.625
77200,15140,77200,0.625
77500,15184,77500,0.625
77800,15225,77800,0.625
78100,15264,78100,0.625
78400,15309,78400,0.625
78700,15352,78700,0.625
79000,15392,79000,0.625
79300,15432,79300,0.625
79600,15476,79600,0.625
79900,15516,79900,0.625
80200,15557,80200,0.625
80500,15596,80500,0.625
80800,15636,80800,0.625
81100,15673,81100,0.625
81400,15721,81400,0.625
81700,15760,81700,0.625
82000,15796,82000,0.625
82300,15834,82300,0.625
82600,15874,82600,0.625
82900,15914,82900,0.625
83200,15940,83200,0.625
83500,15987,83500,0.625
83800,16025,83800,0.625
84100,16064,84100,0.625
84400,16102,84400,0.625
84700,16139,84700,0.625
85000,16175,85000,0.625
85300,16211,85300,0.625
85600,16248,85600,0.625
85900,16284,85900,0.625
86200,16313,86200,0.625
86500,16354,86500,0.625
86800,16391,86800,0.625
87100,16429,87100,0.625
87400,16463,87400,0.625
87700,16503,87700,0.625
88000,16538,88000,0.625
88300,16573,88300,0.625
88600,16598,88600,0.625
88900,16657,88900,0.625
89200,16664,89200,0.625
89500,16701,89500,0.625
89800,16743,89800,0.625
90100,16774,90100,0.625
90400,16806,90400,0.625
90700,16835,90700,0.625
91000,16875,91000,0.625
91300,16902,91300,0.625
91600,16935,91600,0.625
91900,16968,91900,0.625
92200,16999,92200,0.625
92500,17030,92500,0.625
92800,17058,92800,0.625
93100,17091,93100,0.625
93400,17122,93400,0.625
93700,17156,93700,0.625
94000,17187,94000,0.625
94300,17213,94300,0.625
94600,17243,94600,0.625
94900,17275,94900,0.625
95200,17317,95200,0.625
95500,17337,95500,0.625
95800,17365,95800,0.625
96100,17399,96100,0.625
96400,17432,96400,0.625
96700,17459,96700,0.625
97000,17488,97000,0.625
97300,17517,97300,0.625
97600,17541,97600,0.625
97900,17570,97900,0.625
98200,17596,98200,0.625
98500,17624,98500,0.625
98800,17651,98800,0.625
99100,17673,99100,0.625
99400,17705,99400,0.625
99700,17730,99700,0.625
10000,1306,10000,1.25
10300,1441,10300,1.25
10600,1566,10600,1.25
10900,1668,10900,1.25
11200,1776,11200,1.25
11500,1891,11500,1.25
11800,1994,11800,1.25
12100,2100,12100,1.25
12400,2208,12400,1.25
12700,2310,12700,1.25
13000,2417,13000,1.25
13300,2523,13300,1.25
13600,2625,13600,1.25
13900,2747,13900,1.25
14200,2830,14200,1.25
14500,2936,14500,1.25
14800,3028,14800,1.25
15100,3124,15100,1.25
15400,3222,15400,1.25
15700,3319,15700,1.25
16000,3418,16000,1.25
16300,3513,16300,1.25
16600,3607,16600,1.25
16900,3704,16900,1.25
17200,3799,17200,1.25
17500,3892,17500,1.25
17800,3983,17800,1.25
18100,4075,18100,1.25
18400,4177,18400,1.25
18700,4264,18700,1.25
19000,4354,19000,1.25
19300,4444,19300,1.25
19600,4527,19600,1.25
19900,4627,19900,1.25
20200,4719,20200,1.25
20500,4808,20500,1.25
20800,4887,20800,1.25
21100,4988,21100,1.25
21400,5076,21400,1.25
21700,5163,21700,1.25
22000,5253,22000,1.25
22300,5340,22300,1.25
22600,5428,22600,1.25
22900,5519,22900,1.25
23200,5602,23200,1.25
23500,5691,23500,1.25
23800,5767,23800,1.25
24100,5861,24100,1.25
24400,5963,24400,1.25
24700,6034,24700,1.25
25000,6159,25000,1.25
25300,6206,25300,1.25
25600,6291,25600,1.25
25900,6377,25900,1.25
26200,6466,26200,1.25
26500,6549,26500,1.25
26800,6630,26800,1.25
27100,6714,27100,1.25
27400,6795,27400,1.25
27700,6879,27700,1.25
28000,6967,28000,1.25
28300,7051,28300,1.25
28600,7132,28600,1.25
28900,7216,28900,1.25
29200,7296,29200,1.25
29500,7380,29500,1.25
29800,7456,29800,1.25
30100,7545,30100,1.25
30400,7626,30400,1.25
30700,7707,30700,1.25
31000,7785,31000,1.25
31300,7856,31300,1.25
31600,7949,31600,1.25
31900,8028,31900,1.25
32200,8108,32200,1.25
32500,8190,32500,1.25
32800,8272,32800,1.25
33100,8349,33100,1.25
33400,8432,33400,1.25
33700,8508,33700,1.25
34000,8591,34000,1.25
34300,8672,34300,1.25
34600,8746,34600,1.25
34900,8824,34900,1.25
35200,8904,35200,1.25
35500,8981,35500,1.25
35800,9064,35800,1.25
36100,9139,36100,1.25
36400,9215,36400,1.25
36700,9292,36700,1.25
37000,9371,37000,1.25
37300,9445,37300,1.25
37600,9525,37600,1.25
37900,9601,37900,1.25
38200,9680,38200,1.25
38500,9740,38500,1.25
38800,9830,38800,1.25
39100,9905,39100,1.25
39400,9982,39400,1.25
39700,10058,39700,1.25
40000,10121,40000,1.25
40300,10206,40300,1.25
40600,10284,40600,1.25
40900,10358,40900,1.25
41200,10429,41200,1.25
41500,10505,41500,1.25
41800,10580,41800,1.25
42100,10657,42100,1.25
42400,10727,42400,1.25
42700,10800,42700,1.25
43000,10873,43000,1.25
43300,10947,43300,1.25
43600,11023,43600,1.25
43900,11094,43900,1.25
44200,11163,44200,1.25
44500,11237,44500,1.25
44800,11309,44800,1.25
45100,11380,45100,1.25
45400,11398,45400,1.25
45700,11527,45700,1.25
46000,11597,46000,1.25
46300,11675,46300,1.25
46600,11733,46600,1.25
46900,11813,46900,1.25
47200,11877,47200,1.25
47500,11949,47500,1.25
47800,12018,47800,1.25
48100,12087,48100,1.25
48400,12142,48400,1.25
48700,12225,48700,1.25
49000,12295,49000,1.25
49300,12361,49300,1.25
49600,12435,49600,1.25
49900,12499,49900,1.25
50200,12569,50200,1.25
50500,12638,50500,1.25
50800,12706,50800,1.25
51100,12774,51100,1.25
51400,12837,51400,1.25
51700,12907,51700,1.25
52000,12977,52000,1.25
52300,13042,52300,1.25
52600,13099,52600,1.25
52900,13174,52900,1.25
53200,13235,53200,1.25
53500,13309,53500,1.25
53800,13369,53800,1.25
54100,13433,54100,1.25
54400,13500,54400,1.25
54700,13566,54700,1.25
55000,13628,55000,1.25
55300,13692,55300,1.25
55600,13705,55600,1.25
55900,13820,55900,1.25
56200,13887,56200,1.25
56500,13949,56500,1.25
56800,14012,56800,1.25
57100,14075,57100,1.25
57400,14137,57400,1.25
57700,14200,57700,1.25
58000,14263,58000,1.25
58300,14324,58300,1.25
58600,14382,58600,1.25
58900,14441,58900,1.25
59200,14507,59200,1.25
59500,14567,59500,1.25
59800,14628,59800,1.25
60100,14691,60100,1.25
60400,14752,60400,1.25
60700,14810,60700,1.25
61000,14870,61000,1.25
61300,14928,61300,1.25
61600,14986,61600,1.25
61900,15045,61900,1.25
62200,15101,62200,1.25
62500,15218,62500,1.25
62800,15218,62800,1.25
63100,15276,63100,1.25
63400,15333,63400,1.25
63700,15390,63700,1.25
64000,15444,64000,1.25
64300,15504,64300,1.25
64600,15559,64600,1.25
64900,15616,64900,1.25
65200,15674,65200,1.25
65500,15728,65500,1.25
65800,15780,65800,1.25
66100,15833,66100,1.25
66400,15892,66400,1.25
66700,15977,66700,1.25
67000,15999,67000,1.25
67300,16051,67300,1.25
67600,16105,67600,1.25
67900,16155,67900,1.25
68200,16204,68200,1.25
68500,16254,68500,1.25
68800,16312,68800,1.25
69100,16365,69100,1.25
69400,16416,69400,1.25
69700,16465,69700,1.25
